file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2,TURBULENCE
ticks_20251016.xlsx,7203,54,-2700.0,30,300,20
ticks_20251016.xlsx,7203,44,-1850.0,40,300,20
ticks_20251016.xlsx,7203,30,-1150.0,50,300,20
ticks_20251016.xlsx,7203,18,-100.0,60,300,20
ticks_20251016.xlsx,7203,16,350.0,70,300,20
ticks_20251016.xlsx,7203,12,950.0,80,300,20
ticks_20251016.xlsx,7203,10,900.0,90,300,20
ticks_20251016.xlsx,7203,8,0.0,100,300,20
ticks_20251016.xlsx,7203,4,450.0,110,300,20
ticks_20251016.xlsx,7203,4,800.0,120,300,20
ticks_20251016.xlsx,7203,4,-150.0,130,300,20
ticks_20251016.xlsx,7203,2,200.0,140,300,20
ticks_20251016.xlsx,7203,2,-800.0,150,300,20
ticks_20251016.xlsx,7203,2,0.0,160,300,20
ticks_20251016.xlsx,7203,2,300.0,170,300,20
ticks_20251016.xlsx,7203,2,250.0,180,300,20
ticks_20251016.xlsx,7203,2,200.0,190,300,20
ticks_20251016.xlsx,7203,70,-2150.0,30,350,20
ticks_20251016.xlsx,7203,40,-1500.0,40,350,20
ticks_20251016.xlsx,7203,22,-650.0,50,350,20
ticks_20251016.xlsx,7203,22,-750.0,60,350,20
ticks_20251016.xlsx,7203,18,0.0,70,350,20
ticks_20251016.xlsx,7203,14,-400.0,80,350,20
ticks_20251016.xlsx,7203,12,250.0,90,350,20
ticks_20251016.xlsx,7203,10,800.0,100,350,20
ticks_20251016.xlsx,7203,6,800.0,110,350,20
ticks_20251016.xlsx,7203,6,250.0,120,350,20
ticks_20251016.xlsx,7203,2,-150.0,130,350,20
ticks_20251016.xlsx,7203,2,50.0,140,350,20
ticks_20251016.xlsx,7203,0,0.0,150,350,20
ticks_20251016.xlsx,7203,2,-550.0,160,350,20
ticks_20251016.xlsx,7203,0,0.0,170,350,20
ticks_20251016.xlsx,7203,2,100.0,180,350,20
ticks_20251016.xlsx,7203,2,450.0,190,350,20
ticks_20251016.xlsx,7203,52,-2600.0,30,400,20
ticks_20251016.xlsx,7203,32,200.0,40,400,20
ticks_20251016.xlsx,7203,22,1300.0,50,400,20
ticks_20251016.xlsx,7203,24,-1250.0,60,400,20
ticks_20251016.xlsx,7203,16,-350.0,70,400,20
ticks_20251016.xlsx,7203,14,400.0,80,400,20
ticks_20251016.xlsx,7203,10,1450.0,90,400,20
ticks_20251016.xlsx,7203,6,1600.0,100,400,20
