file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2,TURBULENCE
ticks_20251007.xlsx,7011,100,11400.0,30,300,45
ticks_20251007.xlsx,7011,100,8900.0,40,300,45
ticks_20251007.xlsx,7011,100,8300.0,50,300,45
ticks_20251007.xlsx,7011,100,9300.0,60,300,45
ticks_20251007.xlsx,7011,100,13300.0,70,300,45
ticks_20251007.xlsx,7011,96,11800.0,80,300,45
ticks_20251007.xlsx,7011,82,11000.0,90,300,45
ticks_20251007.xlsx,7011,74,8100.0,100,300,45
ticks_20251007.xlsx,7011,70,9900.0,110,300,45
ticks_20251007.xlsx,7011,60,7300.0,120,300,45
ticks_20251007.xlsx,7011,52,6500.0,130,300,45
ticks_20251007.xlsx,7011,50,8800.0,140,300,45
ticks_20251007.xlsx,7011,40,-6400.0,150,300,45
ticks_20251007.xlsx,7011,28,8100.0,160,300,45
ticks_20251007.xlsx,7011,30,7500.0,170,300,45
ticks_20251007.xlsx,7011,28,7300.0,180,300,45
ticks_20251007.xlsx,7011,26,1600.0,190,300,45
ticks_20251007.xlsx,7011,100,14100.0,30,350,45
ticks_20251007.xlsx,7011,100,8500.0,40,350,45
ticks_20251007.xlsx,7011,100,13300.0,50,350,45
ticks_20251007.xlsx,7011,100,8800.0,60,350,45
ticks_20251007.xlsx,7011,100,6900.0,70,350,45
ticks_20251007.xlsx,7011,86,5400.0,80,350,45
ticks_20251007.xlsx,7011,80,3000.0,90,350,45
ticks_20251007.xlsx,7011,72,5200.0,100,350,45
ticks_20251007.xlsx,7011,60,6800.0,110,350,45
ticks_20251007.xlsx,7011,54,7900.0,120,350,45
ticks_20251007.xlsx,7011,48,7300.0,130,350,45
ticks_20251007.xlsx,7011,44,11100.0,140,350,45
ticks_20251007.xlsx,7011,36,11700.0,150,350,45
ticks_20251007.xlsx,7011,36,10100.0,160,350,45
ticks_20251007.xlsx,7011,26,-2000.0,170,350,45
ticks_20251007.xlsx,7011,18,2100.0,180,350,45
ticks_20251007.xlsx,7011,16,-3700.0,190,350,45
ticks_20251007.xlsx,7011,100,14600.0,30,400,45
ticks_20251007.xlsx,7011,100,8300.0,40,400,45
ticks_20251007.xlsx,7011,100,4100.0,50,400,45
ticks_20251007.xlsx,7011,92,11300.0,60,400,45
ticks_20251007.xlsx,7011,88,8800.0,70,400,45
ticks_20251007.xlsx,7011,82,8000.0,80,400,45
ticks_20251007.xlsx,7011,78,-700.0,90,400,45
ticks_20251007.xlsx,7011,64,100.0,100,400,45
ticks_20251007.xlsx,7011,62,400.0,110,400,45
ticks_20251007.xlsx,7011,56,4200.0,120,400,45
ticks_20251007.xlsx,7011,44,15400.0,130,400,45
ticks_20251007.xlsx,7011,48,2700.0,140,400,45
ticks_20251007.xlsx,7011,42,13300.0,150,400,45
ticks_20251007.xlsx,7011,28,5200.0,160,400,45
ticks_20251007.xlsx,7011,26,12600.0,170,400,45
ticks_20251007.xlsx,7011,24,11900.0,180,400,45
