file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2,TURBULENCE
ticks_20251121.xlsx,7011,100,2200.0,30,300,45
ticks_20251121.xlsx,7011,100,9400.0,40,300,45
ticks_20251121.xlsx,7011,94,3400.0,50,300,45
ticks_20251121.xlsx,7011,80,12300.0,60,300,45
ticks_20251121.xlsx,7011,76,7600.0,70,300,45
ticks_20251121.xlsx,7011,62,5500.0,80,300,45
ticks_20251121.xlsx,7011,70,100.0,90,300,45
ticks_20251121.xlsx,7011,60,-2600.0,100,300,45
ticks_20251121.xlsx,7011,56,3000.0,110,300,45
ticks_20251121.xlsx,7011,44,3800.0,120,300,45
ticks_20251121.xlsx,7011,48,600.0,130,300,45
ticks_20251121.xlsx,7011,36,3700.0,140,300,45
ticks_20251121.xlsx,7011,36,1700.0,150,300,45
ticks_20251121.xlsx,7011,34,2300.0,160,300,45
ticks_20251121.xlsx,7011,32,6100.0,170,300,45
ticks_20251121.xlsx,7011,24,6300.0,180,300,45
ticks_20251121.xlsx,7011,28,600.0,190,300,45
ticks_20251121.xlsx,7011,100,8500.0,30,350,45
ticks_20251121.xlsx,7011,100,8800.0,40,350,45
ticks_20251121.xlsx,7011,84,3400.0,50,350,45
ticks_20251121.xlsx,7011,78,9200.0,60,350,45
ticks_20251121.xlsx,7011,60,7300.0,70,350,45
ticks_20251121.xlsx,7011,60,500.0,80,350,45
ticks_20251121.xlsx,7011,52,4800.0,90,350,45
ticks_20251121.xlsx,7011,52,1800.0,100,350,45
ticks_20251121.xlsx,7011,48,-700.0,110,350,45
ticks_20251121.xlsx,7011,42,2000.0,120,350,45
ticks_20251121.xlsx,7011,46,2800.0,130,350,45
ticks_20251121.xlsx,7011,30,5700.0,140,350,45
ticks_20251121.xlsx,7011,34,3000.0,150,350,45
ticks_20251121.xlsx,7011,28,3200.0,160,350,45
ticks_20251121.xlsx,7011,26,3100.0,170,350,45
ticks_20251121.xlsx,7011,32,2600.0,180,350,45
ticks_20251121.xlsx,7011,26,5500.0,190,350,45
ticks_20251121.xlsx,7011,100,7000.0,30,400,45
ticks_20251121.xlsx,7011,88,4000.0,40,400,45
ticks_20251121.xlsx,7011,84,4900.0,50,400,45
ticks_20251121.xlsx,7011,76,5600.0,60,400,45
ticks_20251121.xlsx,7011,62,4400.0,70,400,45
ticks_20251121.xlsx,7011,54,4100.0,80,400,45
ticks_20251121.xlsx,7011,50,4300.0,90,400,45
ticks_20251121.xlsx,7011,44,5000.0,100,400,45
ticks_20251121.xlsx,7011,42,3600.0,110,400,45
ticks_20251121.xlsx,7011,42,4900.0,120,400,45
ticks_20251121.xlsx,7011,40,2000.0,130,400,45
ticks_20251121.xlsx,7011,32,3900.0,140,400,45
ticks_20251121.xlsx,7011,32,4700.0,150,400,45
ticks_20251121.xlsx,7011,34,4800.0,160,400,45
ticks_20251121.xlsx,7011,38,2300.0,170,400,45
ticks_20251121.xlsx,7011,28,6100.0,180,400,45
ticks_20251121.xlsx,7011,30,5600.0,190,400,45
ticks_20251121.xlsx,7011,100,4500.0,30,450,45
ticks_20251121.xlsx,7011,84,6400.0,40,450,45
ticks_20251121.xlsx,7011,84,2800.0,50,450,45
ticks_20251121.xlsx,7011,72,1900.0,60,450,45
ticks_20251121.xlsx,7011,52,2800.0,70,450,45
ticks_20251121.xlsx,7011,50,3100.0,80,450,45
ticks_20251121.xlsx,7011,46,5000.0,90,450,45
ticks_20251121.xlsx,7011,44,3900.0,100,450,45
ticks_20251121.xlsx,7011,40,10300.0,110,450,45
ticks_20251121.xlsx,7011,36,2900.0,120,450,45
ticks_20251121.xlsx,7011,40,2500.0,130,450,45
ticks_20251121.xlsx,7011,32,9500.0,140,450,45
ticks_20251121.xlsx,7011,34,8300.0,150,450,45
ticks_20251121.xlsx,7011,32,7100.0,160,450,45
ticks_20251121.xlsx,7011,30,4200.0,170,450,45
ticks_20251121.xlsx,7011,22,4100.0,180,450,45
ticks_20251121.xlsx,7011,22,6300.0,190,450,45
ticks_20251121.xlsx,7011,100,6900.0,30,500,45
ticks_20251121.xlsx,7011,84,12500.0,40,500,45
ticks_20251121.xlsx,7011,74,11000.0,50,500,45
ticks_20251121.xlsx,7011,58,10800.0,60,500,45
ticks_20251121.xlsx,7011,50,11500.0,70,500,45
ticks_20251121.xlsx,7011,44,9400.0,80,500,45
ticks_20251121.xlsx,7011,42,6900.0,90,500,45
ticks_20251121.xlsx,7011,34,5400.0,100,500,45
ticks_20251121.xlsx,7011,34,5500.0,110,500,45
ticks_20251121.xlsx,7011,38,4600.0,120,500,45
ticks_20251121.xlsx,7011,34,1300.0,130,500,45
ticks_20251121.xlsx,7011,30,7300.0,140,500,45
ticks_20251121.xlsx,7011,24,8000.0,150,500,45
ticks_20251121.xlsx,7011,28,8200.0,160,500,45
ticks_20251121.xlsx,7011,22,7000.0,170,500,45
ticks_20251121.xlsx,7011,20,4800.0,180,500,45
ticks_20251121.xlsx,7011,18,8200.0,190,500,45
ticks_20251121.xlsx,7011,84,10000.0,30,550,45
ticks_20251121.xlsx,7011,70,14100.0,40,550,45
ticks_20251121.xlsx,7011,68,14900.0,50,550,45
ticks_20251121.xlsx,7011,54,8600.0,60,550,45
ticks_20251121.xlsx,7011,50,6300.0,70,550,45
ticks_20251121.xlsx,7011,46,8100.0,80,550,45
ticks_20251121.xlsx,7011,44,8000.0,90,550,45
ticks_20251121.xlsx,7011,34,8000.0,100,550,45
ticks_20251121.xlsx,7011,36,7300.0,110,550,45
ticks_20251121.xlsx,7011,28,7100.0,120,550,45
ticks_20251121.xlsx,7011,26,3200.0,130,550,45
ticks_20251121.xlsx,7011,24,6800.0,140,550,45
ticks_20251121.xlsx,7011,22,6200.0,150,550,45
ticks_20251121.xlsx,7011,24,8500.0,160,550,45
ticks_20251121.xlsx,7011,24,8000.0,170,550,45
ticks_20251121.xlsx,7011,26,5200.0,180,550,45
ticks_20251121.xlsx,7011,26,5100.0,190,550,45
ticks_20251121.xlsx,7011,98,7100.0,30,600,45
ticks_20251121.xlsx,7011,78,12000.0,40,600,45
ticks_20251121.xlsx,7011,68,13100.0,50,600,45
ticks_20251121.xlsx,7011,48,11300.0,60,600,45
ticks_20251121.xlsx,7011,46,11200.0,70,600,45
ticks_20251121.xlsx,7011,44,5900.0,80,600,45
ticks_20251121.xlsx,7011,44,4000.0,90,600,45
ticks_20251121.xlsx,7011,32,4700.0,100,600,45
ticks_20251121.xlsx,7011,36,10100.0,110,600,45
ticks_20251121.xlsx,7011,34,9900.0,120,600,45
ticks_20251121.xlsx,7011,30,2700.0,130,600,45
ticks_20251121.xlsx,7011,26,1600.0,140,600,45
ticks_20251121.xlsx,7011,18,4100.0,150,600,45
ticks_20251121.xlsx,7011,22,5800.0,160,600,45
ticks_20251121.xlsx,7011,22,4200.0,170,600,45
ticks_20251121.xlsx,7011,28,-800.0,180,600,45
ticks_20251121.xlsx,7011,22,8500.0,190,600,45
ticks_20251121.xlsx,7011,100,8300.0,30,650,45
ticks_20251121.xlsx,7011,78,8100.0,40,650,45
ticks_20251121.xlsx,7011,64,10000.0,50,650,45
ticks_20251121.xlsx,7011,52,4400.0,60,650,45
ticks_20251121.xlsx,7011,44,10800.0,70,650,45
ticks_20251121.xlsx,7011,42,8100.0,80,650,45
ticks_20251121.xlsx,7011,34,5500.0,90,650,45
ticks_20251121.xlsx,7011,34,5400.0,100,650,45
ticks_20251121.xlsx,7011,30,5000.0,110,650,45
ticks_20251121.xlsx,7011,32,4700.0,120,650,45
ticks_20251121.xlsx,7011,38,2000.0,130,650,45
ticks_20251121.xlsx,7011,22,1600.0,140,650,45
ticks_20251121.xlsx,7011,26,3200.0,150,650,45
ticks_20251121.xlsx,7011,26,1300.0,160,650,45
ticks_20251121.xlsx,7011,24,-100.0,170,650,45
ticks_20251121.xlsx,7011,24,-200.0,180,650,45
ticks_20251121.xlsx,7011,24,5100.0,190,650,45
ticks_20251121.xlsx,7011,100,3600.0,30,700,45
ticks_20251121.xlsx,7011,76,10100.0,40,700,45
ticks_20251121.xlsx,7011,68,11000.0,50,700,45
ticks_20251121.xlsx,7011,58,7800.0,60,700,45
ticks_20251121.xlsx,7011,46,4200.0,70,700,45
ticks_20251121.xlsx,7011,40,4100.0,80,700,45
ticks_20251121.xlsx,7011,44,6900.0,90,700,45
ticks_20251121.xlsx,7011,34,4500.0,100,700,45
ticks_20251121.xlsx,7011,34,3500.0,110,700,45
ticks_20251121.xlsx,7011,30,6200.0,120,700,45
ticks_20251121.xlsx,7011,32,1700.0,130,700,45
ticks_20251121.xlsx,7011,26,3900.0,140,700,45
ticks_20251121.xlsx,7011,28,5300.0,150,700,45
ticks_20251121.xlsx,7011,26,5200.0,160,700,45
ticks_20251121.xlsx,7011,22,2200.0,170,700,45
ticks_20251121.xlsx,7011,22,1200.0,180,700,45
ticks_20251121.xlsx,7011,22,2400.0,190,700,45
ticks_20251121.xlsx,7011,98,4900.0,30,750,45
ticks_20251121.xlsx,7011,94,4300.0,40,750,45
ticks_20251121.xlsx,7011,70,6200.0,50,750,45
ticks_20251121.xlsx,7011,50,7300.0,60,750,45
ticks_20251121.xlsx,7011,48,1400.0,70,750,45
ticks_20251121.xlsx,7011,46,4100.0,80,750,45
ticks_20251121.xlsx,7011,38,2200.0,90,750,45
ticks_20251121.xlsx,7011,34,6400.0,100,750,45
ticks_20251121.xlsx,7011,28,6800.0,110,750,45
ticks_20251121.xlsx,7011,26,6700.0,120,750,45
ticks_20251121.xlsx,7011,28,5700.0,130,750,45
ticks_20251121.xlsx,7011,26,6200.0,140,750,45
ticks_20251121.xlsx,7011,18,5300.0,150,750,45
ticks_20251121.xlsx,7011,14,2000.0,160,750,45
ticks_20251121.xlsx,7011,16,3600.0,170,750,45
ticks_20251121.xlsx,7011,18,2300.0,180,750,45
ticks_20251121.xlsx,7011,18,2900.0,190,750,45
ticks_20251121.xlsx,7011,98,5100.0,30,800,45
ticks_20251121.xlsx,7011,90,5900.0,40,800,45
ticks_20251121.xlsx,7011,68,2900.0,50,800,45
ticks_20251121.xlsx,7011,60,-2700.0,60,800,45
ticks_20251121.xlsx,7011,56,-200.0,70,800,45
ticks_20251121.xlsx,7011,44,1600.0,80,800,45
ticks_20251121.xlsx,7011,40,7200.0,90,800,45
ticks_20251121.xlsx,7011,28,5300.0,100,800,45
ticks_20251121.xlsx,7011,28,4400.0,110,800,45
ticks_20251121.xlsx,7011,22,5200.0,120,800,45
ticks_20251121.xlsx,7011,18,3200.0,130,800,45
ticks_20251121.xlsx,7011,18,8400.0,140,800,45
ticks_20251121.xlsx,7011,16,4900.0,150,800,45
ticks_20251121.xlsx,7011,12,400.0,160,800,45
ticks_20251121.xlsx,7011,14,1300.0,170,800,45
ticks_20251121.xlsx,7011,8,-200.0,180,800,45
ticks_20251121.xlsx,7011,14,700.0,190,800,45
ticks_20251121.xlsx,7011,84,8500.0,30,850,45
ticks_20251121.xlsx,7011,68,5600.0,40,850,45
ticks_20251121.xlsx,7011,60,1400.0,50,850,45
ticks_20251121.xlsx,7011,56,-1100.0,60,850,45
ticks_20251121.xlsx,7011,48,0.0,70,850,45
ticks_20251121.xlsx,7011,40,-100.0,80,850,45
ticks_20251121.xlsx,7011,30,5400.0,90,850,45
ticks_20251121.xlsx,7011,24,4000.0,100,850,45
ticks_20251121.xlsx,7011,22,3200.0,110,850,45
ticks_20251121.xlsx,7011,16,6400.0,120,850,45
ticks_20251121.xlsx,7011,20,2900.0,130,850,45
ticks_20251121.xlsx,7011,12,2400.0,140,850,45
ticks_20251121.xlsx,7011,14,1200.0,150,850,45
ticks_20251121.xlsx,7011,18,3600.0,160,850,45
ticks_20251121.xlsx,7011,12,1800.0,170,850,45
ticks_20251121.xlsx,7011,16,4900.0,180,850,45
ticks_20251121.xlsx,7011,12,1400.0,190,850,45
ticks_20251121.xlsx,7011,74,9200.0,30,900,45
ticks_20251121.xlsx,7011,60,4700.0,40,900,45
ticks_20251121.xlsx,7011,54,5700.0,50,900,45
ticks_20251121.xlsx,7011,40,6500.0,60,900,45
ticks_20251121.xlsx,7011,34,7400.0,70,900,45
ticks_20251121.xlsx,7011,38,8600.0,80,900,45
ticks_20251121.xlsx,7011,32,5700.0,90,900,45
ticks_20251121.xlsx,7011,28,3700.0,100,900,45
ticks_20251121.xlsx,7011,22,3200.0,110,900,45
ticks_20251121.xlsx,7011,16,2300.0,120,900,45
ticks_20251121.xlsx,7011,16,-3200.0,130,900,45
ticks_20251121.xlsx,7011,14,-2200.0,140,900,45
ticks_20251121.xlsx,7011,16,-5900.0,150,900,45
ticks_20251121.xlsx,7011,10,-3000.0,160,900,45
ticks_20251121.xlsx,7011,14,-3100.0,170,900,45
ticks_20251121.xlsx,7011,14,-2000.0,180,900,45
ticks_20251121.xlsx,7011,14,1300.0,190,900,45
ticks_20251121.xlsx,7011,82,6500.0,30,950,45
ticks_20251121.xlsx,7011,64,4800.0,40,950,45
ticks_20251121.xlsx,7011,54,6800.0,50,950,45
ticks_20251121.xlsx,7011,42,3200.0,60,950,45
ticks_20251121.xlsx,7011,40,2300.0,70,950,45
ticks_20251121.xlsx,7011,42,8700.0,80,950,45
ticks_20251121.xlsx,7011,32,7100.0,90,950,45
ticks_20251121.xlsx,7011,30,6300.0,100,950,45
ticks_20251121.xlsx,7011,26,5900.0,110,950,45
ticks_20251121.xlsx,7011,22,-1200.0,120,950,45
ticks_20251121.xlsx,7011,20,-2800.0,130,950,45
ticks_20251121.xlsx,7011,20,-3600.0,140,950,45
ticks_20251121.xlsx,7011,14,-2700.0,150,950,45
ticks_20251121.xlsx,7011,14,-2200.0,160,950,45
ticks_20251121.xlsx,7011,14,-2900.0,170,950,45
ticks_20251121.xlsx,7011,14,-1900.0,180,950,45
ticks_20251121.xlsx,7011,16,800.0,190,950,45
ticks_20251121.xlsx,7011,90,3600.0,30,1000,45
ticks_20251121.xlsx,7011,72,3300.0,40,1000,45
ticks_20251121.xlsx,7011,50,1500.0,50,1000,45
ticks_20251121.xlsx,7011,36,1300.0,60,1000,45
ticks_20251121.xlsx,7011,40,400.0,70,1000,45
ticks_20251121.xlsx,7011,38,4100.0,80,1000,45
ticks_20251121.xlsx,7011,32,8700.0,90,1000,45
ticks_20251121.xlsx,7011,26,7400.0,100,1000,45
ticks_20251121.xlsx,7011,24,5400.0,110,1000,45
ticks_20251121.xlsx,7011,18,-2400.0,120,1000,45
ticks_20251121.xlsx,7011,24,-7300.0,130,1000,45
ticks_20251121.xlsx,7011,24,2500.0,140,1000,45
