file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2,TURBULENCE
ticks_20251212.xlsx,7011,100,1200.0,30,300,45
ticks_20251212.xlsx,7011,100,6000.0,40,300,45
ticks_20251212.xlsx,7011,94,4200.0,50,300,45
ticks_20251212.xlsx,7011,80,4700.0,60,300,45
ticks_20251212.xlsx,7011,66,3000.0,70,300,45
ticks_20251212.xlsx,7011,56,4200.0,80,300,45
ticks_20251212.xlsx,7011,54,3900.0,90,300,45
ticks_20251212.xlsx,7011,40,3800.0,100,300,45
ticks_20251212.xlsx,7011,34,5700.0,110,300,45
ticks_20251212.xlsx,7011,26,4100.0,120,300,45
ticks_20251212.xlsx,7011,26,3800.0,130,300,45
ticks_20251212.xlsx,7011,24,4100.0,140,300,45
ticks_20251212.xlsx,7011,18,2300.0,150,300,45
ticks_20251212.xlsx,7011,22,900.0,160,300,45
ticks_20251212.xlsx,7011,16,300.0,170,300,45
ticks_20251212.xlsx,7011,16,1900.0,180,300,45
ticks_20251212.xlsx,7011,8,6100.0,190,300,45
ticks_20251212.xlsx,7011,100,500.0,30,350,45
ticks_20251212.xlsx,7011,100,6400.0,40,350,45
ticks_20251212.xlsx,7011,86,7900.0,50,350,45
ticks_20251212.xlsx,7011,70,1400.0,60,350,45
ticks_20251212.xlsx,7011,64,1300.0,70,350,45
ticks_20251212.xlsx,7011,58,2600.0,80,350,45
ticks_20251212.xlsx,7011,40,4300.0,90,350,45
ticks_20251212.xlsx,7011,36,2500.0,100,350,45
ticks_20251212.xlsx,7011,32,7800.0,110,350,45
ticks_20251212.xlsx,7011,32,1300.0,120,350,45
ticks_20251212.xlsx,7011,20,1900.0,130,350,45
ticks_20251212.xlsx,7011,16,2300.0,140,350,45
ticks_20251212.xlsx,7011,24,-100.0,150,350,45
ticks_20251212.xlsx,7011,14,2600.0,160,350,45
ticks_20251212.xlsx,7011,12,3000.0,170,350,45
ticks_20251212.xlsx,7011,12,2900.0,180,350,45
ticks_20251212.xlsx,7011,12,2900.0,190,350,45
ticks_20251212.xlsx,7011,100,2300.0,30,400,45
ticks_20251212.xlsx,7011,88,7000.0,40,400,45
ticks_20251212.xlsx,7011,72,5500.0,50,400,45
ticks_20251212.xlsx,7011,58,6900.0,60,400,45
ticks_20251212.xlsx,7011,60,2600.0,70,400,45
ticks_20251212.xlsx,7011,44,4400.0,80,400,45
ticks_20251212.xlsx,7011,36,6400.0,90,400,45
ticks_20251212.xlsx,7011,34,3800.0,100,400,45
ticks_20251212.xlsx,7011,30,1800.0,110,400,45
ticks_20251212.xlsx,7011,28,2800.0,120,400,45
ticks_20251212.xlsx,7011,22,300.0,130,400,45
ticks_20251212.xlsx,7011,22,-500.0,140,400,45
ticks_20251212.xlsx,7011,24,900.0,150,400,45
ticks_20251212.xlsx,7011,18,700.0,160,400,45
ticks_20251212.xlsx,7011,16,2700.0,170,400,45
ticks_20251212.xlsx,7011,12,3600.0,180,400,45
ticks_20251212.xlsx,7011,10,5000.0,190,400,45
ticks_20251212.xlsx,7011,100,2600.0,30,450,45
ticks_20251212.xlsx,7011,78,6900.0,40,450,45
ticks_20251212.xlsx,7011,66,3500.0,50,450,45
ticks_20251212.xlsx,7011,56,-400.0,60,450,45
ticks_20251212.xlsx,7011,44,5600.0,70,450,45
ticks_20251212.xlsx,7011,40,5600.0,80,450,45
ticks_20251212.xlsx,7011,34,5200.0,90,450,45
ticks_20251212.xlsx,7011,32,5000.0,100,450,45
ticks_20251212.xlsx,7011,26,3600.0,110,450,45
ticks_20251212.xlsx,7011,24,1000.0,120,450,45
ticks_20251212.xlsx,7011,24,300.0,130,450,45
ticks_20251212.xlsx,7011,22,1500.0,140,450,45
ticks_20251212.xlsx,7011,22,1000.0,150,450,45
ticks_20251212.xlsx,7011,20,700.0,160,450,45
ticks_20251212.xlsx,7011,18,4900.0,170,450,45
ticks_20251212.xlsx,7011,18,400.0,180,450,45
ticks_20251212.xlsx,7011,12,3600.0,190,450,45
ticks_20251212.xlsx,7011,100,1200.0,30,500,45
ticks_20251212.xlsx,7011,76,2100.0,40,500,45
ticks_20251212.xlsx,7011,76,3000.0,50,500,45
ticks_20251212.xlsx,7011,62,5400.0,60,500,45
ticks_20251212.xlsx,7011,52,4800.0,70,500,45
ticks_20251212.xlsx,7011,40,3300.0,80,500,45
ticks_20251212.xlsx,7011,38,5200.0,90,500,45
ticks_20251212.xlsx,7011,26,4700.0,100,500,45
ticks_20251212.xlsx,7011,32,4400.0,110,500,45
ticks_20251212.xlsx,7011,28,2900.0,120,500,45
ticks_20251212.xlsx,7011,22,1000.0,130,500,45
ticks_20251212.xlsx,7011,18,4000.0,140,500,45
ticks_20251212.xlsx,7011,20,700.0,150,500,45
ticks_20251212.xlsx,7011,20,1700.0,160,500,45
ticks_20251212.xlsx,7011,18,3900.0,170,500,45
ticks_20251212.xlsx,7011,16,3000.0,180,500,45
ticks_20251212.xlsx,7011,16,3400.0,190,500,45
ticks_20251212.xlsx,7011,100,-900.0,30,550,45
ticks_20251212.xlsx,7011,86,2100.0,40,550,45
ticks_20251212.xlsx,7011,70,1800.0,50,550,45
ticks_20251212.xlsx,7011,58,2600.0,60,550,45
ticks_20251212.xlsx,7011,40,4600.0,70,550,45
ticks_20251212.xlsx,7011,44,1200.0,80,550,45
ticks_20251212.xlsx,7011,36,3100.0,90,550,45
ticks_20251212.xlsx,7011,34,2600.0,100,550,45
ticks_20251212.xlsx,7011,28,3500.0,110,550,45
ticks_20251212.xlsx,7011,20,2000.0,120,550,45
ticks_20251212.xlsx,7011,24,3400.0,130,550,45
ticks_20251212.xlsx,7011,18,2900.0,140,550,45
ticks_20251212.xlsx,7011,18,1800.0,150,550,45
ticks_20251212.xlsx,7011,18,1600.0,160,550,45
ticks_20251212.xlsx,7011,16,2000.0,170,550,45
ticks_20251212.xlsx,7011,12,4200.0,180,550,45
ticks_20251212.xlsx,7011,12,4800.0,190,550,45
ticks_20251212.xlsx,7011,100,-1500.0,30,600,45
ticks_20251212.xlsx,7011,98,1700.0,40,600,45
ticks_20251212.xlsx,7011,74,1100.0,50,600,45
ticks_20251212.xlsx,7011,70,400.0,60,600,45
ticks_20251212.xlsx,7011,50,1000.0,70,600,45
ticks_20251212.xlsx,7011,42,-1600.0,80,600,45
ticks_20251212.xlsx,7011,36,6200.0,90,600,45
ticks_20251212.xlsx,7011,38,3100.0,100,600,45
ticks_20251212.xlsx,7011,30,3800.0,110,600,45
ticks_20251212.xlsx,7011,24,5700.0,120,600,45
ticks_20251212.xlsx,7011,22,2400.0,130,600,45
ticks_20251212.xlsx,7011,22,5900.0,140,600,45
ticks_20251212.xlsx,7011,20,3600.0,150,600,45
ticks_20251212.xlsx,7011,18,1600.0,160,600,45
ticks_20251212.xlsx,7011,14,2200.0,170,600,45
ticks_20251212.xlsx,7011,12,1900.0,180,600,45
ticks_20251212.xlsx,7011,10,3100.0,190,600,45
ticks_20251212.xlsx,7011,100,-4000.0,30,650,45
ticks_20251212.xlsx,7011,92,-300.0,40,650,45
ticks_20251212.xlsx,7011,78,2100.0,50,650,45
ticks_20251212.xlsx,7011,64,100.0,60,650,45
ticks_20251212.xlsx,7011,56,2400.0,70,650,45
ticks_20251212.xlsx,7011,40,1700.0,80,650,45
ticks_20251212.xlsx,7011,40,-700.0,90,650,45
ticks_20251212.xlsx,7011,36,3400.0,100,650,45
ticks_20251212.xlsx,7011,28,4600.0,110,650,45
ticks_20251212.xlsx,7011,22,7200.0,120,650,45
ticks_20251212.xlsx,7011,16,8600.0,130,650,45
ticks_20251212.xlsx,7011,18,8900.0,140,650,45
ticks_20251212.xlsx,7011,18,4500.0,150,650,45
ticks_20251212.xlsx,7011,20,2800.0,160,650,45
ticks_20251212.xlsx,7011,14,4700.0,170,650,45
ticks_20251212.xlsx,7011,14,5000.0,180,650,45
ticks_20251212.xlsx,7011,12,3000.0,190,650,45
ticks_20251212.xlsx,7011,100,1500.0,30,700,45
ticks_20251212.xlsx,7011,86,1000.0,40,700,45
ticks_20251212.xlsx,7011,70,3700.0,50,700,45
ticks_20251212.xlsx,7011,62,0.0,60,700,45
ticks_20251212.xlsx,7011,54,1800.0,70,700,45
ticks_20251212.xlsx,7011,34,1200.0,80,700,45
ticks_20251212.xlsx,7011,38,3600.0,90,700,45
ticks_20251212.xlsx,7011,28,7800.0,100,700,45
ticks_20251212.xlsx,7011,28,7400.0,110,700,45
ticks_20251212.xlsx,7011,24,6000.0,120,700,45
ticks_20251212.xlsx,7011,24,5200.0,130,700,45
ticks_20251212.xlsx,7011,20,7800.0,140,700,45
ticks_20251212.xlsx,7011,20,1700.0,150,700,45
ticks_20251212.xlsx,7011,16,1600.0,160,700,45
ticks_20251212.xlsx,7011,10,6400.0,170,700,45
ticks_20251212.xlsx,7011,12,6500.0,180,700,45
ticks_20251212.xlsx,7011,10,4400.0,190,700,45
ticks_20251212.xlsx,7011,100,3400.0,30,750,45
ticks_20251212.xlsx,7011,86,5800.0,40,750,45
ticks_20251212.xlsx,7011,64,4300.0,50,750,45
ticks_20251212.xlsx,7011,46,5300.0,60,750,45
ticks_20251212.xlsx,7011,44,1900.0,70,750,45
ticks_20251212.xlsx,7011,40,2400.0,80,750,45
ticks_20251212.xlsx,7011,36,4300.0,90,750,45
ticks_20251212.xlsx,7011,28,5500.0,100,750,45
ticks_20251212.xlsx,7011,24,7300.0,110,750,45
ticks_20251212.xlsx,7011,26,5400.0,120,750,45
ticks_20251212.xlsx,7011,20,6900.0,130,750,45
ticks_20251212.xlsx,7011,16,3700.0,140,750,45
ticks_20251212.xlsx,7011,16,200.0,150,750,45
ticks_20251212.xlsx,7011,16,4200.0,160,750,45
ticks_20251212.xlsx,7011,10,6800.0,170,750,45
ticks_20251212.xlsx,7011,6,4400.0,180,750,45
ticks_20251212.xlsx,7011,10,7100.0,190,750,45
ticks_20251212.xlsx,7011,100,-1200.0,30,800,45
ticks_20251212.xlsx,7011,70,7800.0,40,800,45
ticks_20251212.xlsx,7011,52,6600.0,50,800,45
ticks_20251212.xlsx,7011,52,6700.0,60,800,45
ticks_20251212.xlsx,7011,48,5900.0,70,800,45
ticks_20251212.xlsx,7011,34,2900.0,80,800,45
ticks_20251212.xlsx,7011,24,4600.0,90,800,45
ticks_20251212.xlsx,7011,22,5100.0,100,800,45
ticks_20251212.xlsx,7011,24,5900.0,110,800,45
ticks_20251212.xlsx,7011,18,6900.0,120,800,45
ticks_20251212.xlsx,7011,14,2300.0,130,800,45
ticks_20251212.xlsx,7011,12,1500.0,140,800,45
ticks_20251212.xlsx,7011,18,4300.0,150,800,45
ticks_20251212.xlsx,7011,14,4800.0,160,800,45
ticks_20251212.xlsx,7011,10,6400.0,170,800,45
ticks_20251212.xlsx,7011,10,6800.0,180,800,45
ticks_20251212.xlsx,7011,8,7400.0,190,800,45
ticks_20251212.xlsx,7011,98,5500.0,30,850,45
ticks_20251212.xlsx,7011,66,7600.0,40,850,45
ticks_20251212.xlsx,7011,52,6100.0,50,850,45
ticks_20251212.xlsx,7011,42,3800.0,60,850,45
ticks_20251212.xlsx,7011,36,7200.0,70,850,45
ticks_20251212.xlsx,7011,30,1700.0,80,850,45
ticks_20251212.xlsx,7011,26,3900.0,90,850,45
ticks_20251212.xlsx,7011,24,3700.0,100,850,45
ticks_20251212.xlsx,7011,26,3300.0,110,850,45
ticks_20251212.xlsx,7011,24,8700.0,120,850,45
ticks_20251212.xlsx,7011,14,2800.0,130,850,45
ticks_20251212.xlsx,7011,16,1000.0,140,850,45
ticks_20251212.xlsx,7011,16,2900.0,150,850,45
ticks_20251212.xlsx,7011,16,1900.0,160,850,45
ticks_20251212.xlsx,7011,10,4700.0,170,850,45
ticks_20251212.xlsx,7011,10,5800.0,180,850,45
ticks_20251212.xlsx,7011,8,7500.0,190,850,45
ticks_20251212.xlsx,7011,88,6300.0,30,900,45
ticks_20251212.xlsx,7011,62,8800.0,40,900,45
ticks_20251212.xlsx,7011,54,5800.0,50,900,45
ticks_20251212.xlsx,7011,44,4900.0,60,900,45
ticks_20251212.xlsx,7011,30,7600.0,70,900,45
ticks_20251212.xlsx,7011,26,2400.0,80,900,45
ticks_20251212.xlsx,7011,32,2600.0,90,900,45
ticks_20251212.xlsx,7011,26,3100.0,100,900,45
ticks_20251212.xlsx,7011,28,2700.0,110,900,45
ticks_20251212.xlsx,7011,22,5100.0,120,900,45
ticks_20251212.xlsx,7011,16,1500.0,130,900,45
ticks_20251212.xlsx,7011,14,1000.0,140,900,45
ticks_20251212.xlsx,7011,14,3900.0,150,900,45
ticks_20251212.xlsx,7011,18,1900.0,160,900,45
ticks_20251212.xlsx,7011,10,6700.0,170,900,45
ticks_20251212.xlsx,7011,8,7100.0,180,900,45
ticks_20251212.xlsx,7011,10,6700.0,190,900,45
ticks_20251212.xlsx,7011,90,6300.0,30,950,45
ticks_20251212.xlsx,7011,62,7700.0,40,950,45
ticks_20251212.xlsx,7011,64,5300.0,50,950,45
ticks_20251212.xlsx,7011,48,5000.0,60,950,45
ticks_20251212.xlsx,7011,34,2000.0,70,950,45
ticks_20251212.xlsx,7011,26,3400.0,80,950,45
ticks_20251212.xlsx,7011,24,4200.0,90,950,45
ticks_20251212.xlsx,7011,28,5700.0,100,950,45
ticks_20251212.xlsx,7011,24,3400.0,110,950,45
ticks_20251212.xlsx,7011,22,3300.0,120,950,45
ticks_20251212.xlsx,7011,18,3000.0,130,950,45
ticks_20251212.xlsx,7011,18,2300.0,140,950,45
ticks_20251212.xlsx,7011,14,600.0,150,950,45
ticks_20251212.xlsx,7011,12,800.0,160,950,45
ticks_20251212.xlsx,7011,10,5700.0,170,950,45
ticks_20251212.xlsx,7011,8,6400.0,180,950,45
ticks_20251212.xlsx,7011,6,7000.0,190,950,45
ticks_20251212.xlsx,7011,90,4700.0,30,1000,45
ticks_20251212.xlsx,7011,58,8000.0,40,1000,45
ticks_20251212.xlsx,7011,58,4100.0,50,1000,45
ticks_20251212.xlsx,7011,52,3400.0,60,1000,45
ticks_20251212.xlsx,7011,36,3400.0,70,1000,45
ticks_20251212.xlsx,7011,30,4500.0,80,1000,45
ticks_20251212.xlsx,7011,26,4500.0,90,1000,45
ticks_20251212.xlsx,7011,24,8100.0,100,1000,45
ticks_20251212.xlsx,7011,22,2900.0,110,1000,45
ticks_20251212.xlsx,7011,22,3100.0,120,1000,45
ticks_20251212.xlsx,7011,20,1600.0,130,1000,45
ticks_20251212.xlsx,7011,18,0.0,140,1000,45
ticks_20251212.xlsx,7011,16,-100.0,150,1000,45
ticks_20251212.xlsx,7011,14,100.0,160,1000,45
ticks_20251212.xlsx,7011,12,1700.0,170,1000,45
ticks_20251212.xlsx,7011,12,6100.0,180,1000,45
ticks_20251212.xlsx,7011,10,7100.0,190,1000,45
ticks_20251212.xlsx,7011,88,4000.0,30,1050,45
ticks_20251212.xlsx,7011,58,8400.0,40,1050,45
ticks_20251212.xlsx,7011,56,5700.0,50,1050,45
ticks_20251212.xlsx,7011,54,3300.0,60,1050,45
ticks_20251212.xlsx,7011,30,6300.0,70,1050,45
ticks_20251212.xlsx,7011,32,5000.0,80,1050,45
ticks_20251212.xlsx,7011,32,2100.0,90,1050,45
ticks_20251212.xlsx,7011,28,2900.0,100,1050,45
ticks_20251212.xlsx,7011,22,5200.0,110,1050,45
ticks_20251212.xlsx,7011,22,4500.0,120,1050,45
ticks_20251212.xlsx,7011,20,2600.0,130,1050,45
ticks_20251212.xlsx,7011,14,3600.0,140,1050,45
ticks_20251212.xlsx,7011,18,5600.0,150,1050,45
ticks_20251212.xlsx,7011,12,2500.0,160,1050,45
ticks_20251212.xlsx,7011,12,2200.0,170,1050,45
ticks_20251212.xlsx,7011,10,3200.0,180,1050,45
ticks_20251212.xlsx,7011,6,5900.0,190,1050,45
ticks_20251212.xlsx,7011,80,6200.0,30,1100,45
ticks_20251212.xlsx,7011,54,4700.0,40,1100,45
ticks_20251212.xlsx,7011,56,4500.0,50,1100,45
ticks_20251212.xlsx,7011,44,5500.0,60,1100,45
ticks_20251212.xlsx,7011,32,4700.0,70,1100,45
ticks_20251212.xlsx,7011,24,3300.0,80,1100,45
ticks_20251212.xlsx,7011,20,6200.0,90,1100,45
ticks_20251212.xlsx,7011,24,4200.0,100,1100,45
ticks_20251212.xlsx,7011,16,4800.0,110,1100,45
ticks_20251212.xlsx,7011,20,6000.0,120,1100,45
ticks_20251212.xlsx,7011,14,4000.0,130,1100,45
ticks_20251212.xlsx,7011,14,2800.0,140,1100,45
ticks_20251212.xlsx,7011,12,3900.0,150,1100,45
ticks_20251212.xlsx,7011,12,4000.0,160,1100,45
ticks_20251212.xlsx,7011,10,4400.0,170,1100,45
ticks_20251212.xlsx,7011,10,2300.0,180,1100,45
ticks_20251212.xlsx,7011,10,6400.0,190,1100,45
