,ts,price,volume,vwap,ma1,cross1,cross2,profit,profit_max,drawdown,dd_ratio,n_minus,warmup
2026-03-03 09:00:04,1772496004.3418963,1510.0,1145900.0,1510.0,1510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-03 09:00:06,1772496006.3356216,1510.5,1183200.0,1510.5,1510.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-03 09:00:08,1772496008.3308322,1518.0,1189500.0,1511.5837155963302,1512.8333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-03 09:00:10,1772496010.3324177,1514.0,1200600.0,1512.0740402193785,1513.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-03 09:00:12,1772496012.3291974,1515.5,1228800.0,1513.2394451145958,1513.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-03 09:00:14,1772496014.3380628,1515.0,1231500.0,1513.294976635514,1513.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-03 09:00:16,1772496016.3367355,1514.5,1236500.0,1513.3614790286977,1513.9285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-03 09:00:18,1772496018.3300676,1513.5,1254500.0,1513.384438305709,1513.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-03 09:00:20,1772496020.354602,1520.0,1263900.0,1513.911440677966,1514.5555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-03 09:00:22,1772496022.3629491,1519.5,1287700.0,1514.8494358251057,1515.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-03 09:00:24,1772496024.385361,1522.0,1292000.0,1515.0598904859685,1515.6818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-03 09:00:26,1772496026.3787003,1519.5,1294600.0,1515.1375252185608,1516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-03 09:00:28,1772496028.390517,1522.5,1297900.0,1515.2973684210526,1516.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-03 09:00:30,1772496030.3835664,1523.0,1298400.0,1515.3226229508198,1516.9642857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-03 09:00:32,1772496032.3825183,1522.5,1305500.0,1515.641917293233,1517.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-03 09:00:34,1772496034.380631,1517.5,1321300.0,1515.8092930444698,1517.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
