file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2,TURBULENCE
ticks_20250819.xlsx,7011,100,1000,30,300,30
ticks_20250819.xlsx,7011,100,2700,40,300,30
ticks_20250819.xlsx,7011,80,-1900,50,300,30
ticks_20250819.xlsx,7011,70,-5200,60,300,30
ticks_20250819.xlsx,7011,48,1500,70,300,30
ticks_20250819.xlsx,7011,40,4200,80,300,30
ticks_20250819.xlsx,7011,34,2800,90,300,30
ticks_20250819.xlsx,7011,28,-3600,100,300,30
ticks_20250819.xlsx,7011,26,-1000,110,300,30
ticks_20250819.xlsx,7011,20,-600,120,300,30
ticks_20250819.xlsx,7011,16,200,130,300,30
ticks_20250819.xlsx,7011,14,-400,140,300,30
ticks_20250819.xlsx,7011,12,-900,150,300,30
ticks_20250819.xlsx,7011,8,1600,160,300,30
ticks_20250819.xlsx,7011,6,2100,170,300,30
ticks_20250819.xlsx,7011,4,2100,180,300,30
ticks_20250819.xlsx,7011,4,2000,190,300,30
ticks_20250819.xlsx,7011,100,1000,30,350,30
ticks_20250819.xlsx,7011,100,1200,40,350,30
ticks_20250819.xlsx,7011,84,-2100,50,350,30
ticks_20250819.xlsx,7011,64,-3400,60,350,30
ticks_20250819.xlsx,7011,52,1100,70,350,30
ticks_20250819.xlsx,7011,52,-700,80,350,30
ticks_20250819.xlsx,7011,38,2500,90,350,30
ticks_20250819.xlsx,7011,24,-5300,100,350,30
ticks_20250819.xlsx,7011,14,400,110,350,30
ticks_20250819.xlsx,7011,12,-1000,120,350,30
ticks_20250819.xlsx,7011,10,1200,130,350,30
ticks_20250819.xlsx,7011,10,1900,140,350,30
ticks_20250819.xlsx,7011,4,1800,150,350,30
ticks_20250819.xlsx,7011,4,2100,160,350,30
ticks_20250819.xlsx,7011,4,2000,170,350,30
ticks_20250819.xlsx,7011,4,1600,180,350,30
ticks_20250819.xlsx,7011,4,1500,190,350,30
ticks_20250819.xlsx,7011,100,2400,30,400,30
ticks_20250819.xlsx,7011,80,5900,40,400,30
ticks_20250819.xlsx,7011,72,-100,50,400,30
ticks_20250819.xlsx,7011,64,900,60,400,30
ticks_20250819.xlsx,7011,48,-1700,70,400,30
ticks_20250819.xlsx,7011,40,1100,80,400,30
ticks_20250819.xlsx,7011,42,200,90,400,30
