file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2,TURBULENCE
ticks_20251024.xlsx,7011,100,-7300,30,300,30
ticks_20251024.xlsx,7011,100,-5000,40,300,30
ticks_20251024.xlsx,7011,100,-3600,50,300,30
ticks_20251024.xlsx,7011,94,3600,60,300,30
ticks_20251024.xlsx,7011,86,2000,70,300,30
ticks_20251024.xlsx,7011,60,100,80,300,30
ticks_20251024.xlsx,7011,62,-2600,90,300,30
ticks_20251024.xlsx,7011,54,-1400,100,300,30
ticks_20251024.xlsx,7011,44,3100,110,300,30
ticks_20251024.xlsx,7011,34,0,120,300,30
ticks_20251024.xlsx,7011,30,6000,130,300,30
ticks_20251024.xlsx,7011,26,3000,140,300,30
ticks_20251024.xlsx,7011,20,5400,150,300,30
ticks_20251024.xlsx,7011,22,4700,160,300,30
ticks_20251024.xlsx,7011,16,-1500,170,300,30
ticks_20251024.xlsx,7011,18,-1100,180,300,30
ticks_20251024.xlsx,7011,12,-1800,190,300,30
ticks_20251024.xlsx,7011,100,-3000,30,350,30
ticks_20251024.xlsx,7011,100,-6700,40,350,30
ticks_20251024.xlsx,7011,100,-8400,50,350,30
ticks_20251024.xlsx,7011,96,400,60,350,30
ticks_20251024.xlsx,7011,74,-1700,70,350,30
ticks_20251024.xlsx,7011,60,-700,80,350,30
ticks_20251024.xlsx,7011,52,1400,90,350,30
ticks_20251024.xlsx,7011,40,3800,100,350,30
ticks_20251024.xlsx,7011,36,4100,110,350,30
ticks_20251024.xlsx,7011,32,2800,120,350,30
ticks_20251024.xlsx,7011,32,4400,130,350,30
ticks_20251024.xlsx,7011,26,1100,140,350,30
ticks_20251024.xlsx,7011,20,4100,150,350,30
ticks_20251024.xlsx,7011,24,2000,160,350,30
ticks_20251024.xlsx,7011,14,-1100,170,350,30
ticks_20251024.xlsx,7011,14,-1900,180,350,30
ticks_20251024.xlsx,7011,16,-2200,190,350,30
ticks_20251024.xlsx,7011,100,-4500,30,400,30
ticks_20251024.xlsx,7011,100,-4900,40,400,30
ticks_20251024.xlsx,7011,100,-5100,50,400,30
ticks_20251024.xlsx,7011,96,-1200,60,400,30
ticks_20251024.xlsx,7011,86,100,70,400,30
ticks_20251024.xlsx,7011,52,-300,80,400,30
ticks_20251024.xlsx,7011,46,1600,90,400,30
ticks_20251024.xlsx,7011,38,2500,100,400,30
ticks_20251024.xlsx,7011,34,2300,110,400,30
ticks_20251024.xlsx,7011,26,-300,120,400,30
ticks_20251024.xlsx,7011,28,4900,130,400,30
ticks_20251024.xlsx,7011,24,2800,140,400,30
ticks_20251024.xlsx,7011,20,3800,150,400,30
ticks_20251024.xlsx,7011,22,3300,160,400,30
ticks_20251024.xlsx,7011,22,-2400,170,400,30
ticks_20251024.xlsx,7011,16,-2500,180,400,30
ticks_20251024.xlsx,7011,14,-2300,190,400,30
ticks_20251024.xlsx,7011,100,-400,30,450,30
ticks_20251024.xlsx,7011,100,-5400,40,450,30
ticks_20251024.xlsx,7011,100,100,50,450,30
ticks_20251024.xlsx,7011,96,1600,60,450,30
ticks_20251024.xlsx,7011,78,300,70,450,30
ticks_20251024.xlsx,7011,62,200,80,450,30
ticks_20251024.xlsx,7011,50,-800,90,450,30
ticks_20251024.xlsx,7011,38,-400,100,450,30
ticks_20251024.xlsx,7011,34,-700,110,450,30
