file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20250902.xlsx,7011,4,50,200,22.0
ticks_20250902.xlsx,7011,6,70,200,-1.0
ticks_20250902.xlsx,7011,4,90,200,18.0
ticks_20250902.xlsx,7011,8,110,200,3.0
ticks_20250902.xlsx,7011,8,130,200,11.0
ticks_20250902.xlsx,7011,4,50,400,23.0
ticks_20250902.xlsx,7011,10,70,400,-6.0
ticks_20250902.xlsx,7011,2,90,400,24.0
ticks_20250902.xlsx,7011,4,110,400,13.0
ticks_20250902.xlsx,7011,4,130,400,19.0
ticks_20250902.xlsx,7011,6,50,600,25.0
ticks_20250902.xlsx,7011,6,70,600,3.0
ticks_20250902.xlsx,7011,4,90,600,18.0
ticks_20250902.xlsx,7011,6,110,600,8.0
ticks_20250902.xlsx,7011,4,130,600,20.0
ticks_20250902.xlsx,7011,6,50,800,18.0
ticks_20250902.xlsx,7011,4,70,800,9.0
ticks_20250902.xlsx,7011,2,90,800,24.0
ticks_20250902.xlsx,7011,4,110,800,12.0
ticks_20250902.xlsx,7011,4,130,800,19.0
ticks_20250902.xlsx,7011,4,50,1000,25.0
ticks_20250902.xlsx,7011,6,70,1000,4.0
ticks_20250902.xlsx,7011,4,90,1000,21.0
ticks_20250902.xlsx,7011,6,110,1000,10.0
ticks_20250902.xlsx,7011,6,130,1000,16.0
