file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20251205.xlsx,7011,18,50,200,6.0
ticks_20251205.xlsx,7011,20,70,200,15.0
ticks_20251205.xlsx,7011,14,90,200,8.0
ticks_20251205.xlsx,7011,14,110,200,4.0
ticks_20251205.xlsx,7011,14,130,200,44.0
ticks_20251205.xlsx,7011,12,50,400,9.0
ticks_20251205.xlsx,7011,10,70,400,0.0
ticks_20251205.xlsx,7011,10,90,400,-15.0
ticks_20251205.xlsx,7011,12,110,400,-6.0
ticks_20251205.xlsx,7011,8,130,400,5.0
ticks_20251205.xlsx,7011,8,50,600,3.0
ticks_20251205.xlsx,7011,12,70,600,-3.0
ticks_20251205.xlsx,7011,12,90,600,-26.0
ticks_20251205.xlsx,7011,8,110,600,-19.0
ticks_20251205.xlsx,7011,6,130,600,7.0
ticks_20251205.xlsx,7011,8,50,800,-8.0
ticks_20251205.xlsx,7011,12,70,800,-30.0
ticks_20251205.xlsx,7011,12,90,800,-40.0
ticks_20251205.xlsx,7011,12,110,800,-30.0
ticks_20251205.xlsx,7011,10,130,800,-24.0
ticks_20251205.xlsx,7011,8,50,1000,-14.0
ticks_20251205.xlsx,7011,14,70,1000,-24.0
ticks_20251205.xlsx,7011,14,90,1000,-42.0
ticks_20251205.xlsx,7011,8,110,1000,-20.0
ticks_20251205.xlsx,7011,8,130,1000,-16.0
