file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20251016.xlsx,7011,36,50,200,-49.0
ticks_20251016.xlsx,7011,32,70,200,-60.0
ticks_20251016.xlsx,7011,28,90,200,-81.0
ticks_20251016.xlsx,7011,26,110,200,-55.0
ticks_20251016.xlsx,7011,34,130,200,-70.0
ticks_20251016.xlsx,7011,22,50,400,-69.0
ticks_20251016.xlsx,7011,22,70,400,-63.0
ticks_20251016.xlsx,7011,18,90,400,-70.0
ticks_20251016.xlsx,7011,10,110,400,-51.0
ticks_20251016.xlsx,7011,6,130,400,-23.0
ticks_20251016.xlsx,7011,28,50,600,-68.0
ticks_20251016.xlsx,7011,34,70,600,-66.0
ticks_20251016.xlsx,7011,20,90,600,-38.0
ticks_20251016.xlsx,7011,14,110,600,-53.0
ticks_20251016.xlsx,7011,14,130,600,-10.0
ticks_20251016.xlsx,7011,26,50,800,-64.0
ticks_20251016.xlsx,7011,26,70,800,-31.0
ticks_20251016.xlsx,7011,20,90,800,-59.0
ticks_20251016.xlsx,7011,16,110,800,-37.0
ticks_20251016.xlsx,7011,14,130,800,-13.0
ticks_20251016.xlsx,7011,22,50,1000,-61.0
ticks_20251016.xlsx,7011,24,70,1000,-13.0
ticks_20251016.xlsx,7011,18,90,1000,-39.0
ticks_20251016.xlsx,7011,10,110,1000,-23.0
ticks_20251016.xlsx,7011,8,130,1000,2.0
