file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20251022.xlsx,7011,52,50,200,-69.0
ticks_20251022.xlsx,7011,40,70,200,-27.0
ticks_20251022.xlsx,7011,42,90,200,-50.0
ticks_20251022.xlsx,7011,50,110,200,-127.0
ticks_20251022.xlsx,7011,50,130,200,-76.0
ticks_20251022.xlsx,7011,34,50,400,-57.0
ticks_20251022.xlsx,7011,32,70,400,-55.0
ticks_20251022.xlsx,7011,22,90,400,2.0
ticks_20251022.xlsx,7011,22,110,400,20.0
ticks_20251022.xlsx,7011,30,130,400,50.0
ticks_20251022.xlsx,7011,28,50,600,-26.0
ticks_20251022.xlsx,7011,28,70,600,-35.0
ticks_20251022.xlsx,7011,16,90,600,17.0
ticks_20251022.xlsx,7011,16,110,600,44.0
ticks_20251022.xlsx,7011,12,130,600,69.0
ticks_20251022.xlsx,7011,26,50,800,-38.0
ticks_20251022.xlsx,7011,20,70,800,-22.0
ticks_20251022.xlsx,7011,16,90,800,7.0
ticks_20251022.xlsx,7011,12,110,800,69.0
ticks_20251022.xlsx,7011,12,130,800,23.0
ticks_20251022.xlsx,7011,30,50,1000,-78.0
ticks_20251022.xlsx,7011,28,70,1000,-50.0
ticks_20251022.xlsx,7011,14,90,1000,-18.0
ticks_20251022.xlsx,7011,24,110,1000,4.0
ticks_20251022.xlsx,7011,28,130,1000,1.0
