file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20250828.xlsx,7011,10,50,200,46.0
ticks_20250828.xlsx,7011,10,70,200,10.0
ticks_20250828.xlsx,7011,6,90,200,-1.0
ticks_20250828.xlsx,7011,4,110,200,-7.0
ticks_20250828.xlsx,7011,8,130,200,33.0
ticks_20250828.xlsx,7011,6,50,400,39.0
ticks_20250828.xlsx,7011,4,70,400,-6.0
ticks_20250828.xlsx,7011,4,90,400,-5.0
ticks_20250828.xlsx,7011,2,110,400,-5.0
ticks_20250828.xlsx,7011,0,130,400,0.0
ticks_20250828.xlsx,7011,6,50,600,30.0
ticks_20250828.xlsx,7011,6,70,600,-6.0
ticks_20250828.xlsx,7011,4,90,600,-1.0
ticks_20250828.xlsx,7011,4,110,600,2.0
ticks_20250828.xlsx,7011,2,130,600,7.0
ticks_20250828.xlsx,7011,6,50,800,25.0
ticks_20250828.xlsx,7011,4,70,800,-16.0
ticks_20250828.xlsx,7011,6,90,800,0.0
ticks_20250828.xlsx,7011,4,110,800,10.0
ticks_20250828.xlsx,7011,0,130,800,0.0
ticks_20250828.xlsx,7011,4,50,1000,18.0
ticks_20250828.xlsx,7011,4,70,1000,-16.0
ticks_20250828.xlsx,7011,8,90,1000,-1.0
ticks_20250828.xlsx,7011,4,110,1000,3.0
ticks_20250828.xlsx,7011,4,130,1000,11.0
