file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2
ticks_20260114.xlsx,7011,82,7100.0,30,300
ticks_20260114.xlsx,7011,62,-2700.0,40,300
ticks_20260114.xlsx,7011,50,400.0,50,300
ticks_20260114.xlsx,7011,30,2900.0,60,300
ticks_20260114.xlsx,7011,26,300.0,70,300
ticks_20260114.xlsx,7011,32,2200.0,80,300
ticks_20260114.xlsx,7011,22,200.0,90,300
ticks_20260114.xlsx,7011,16,-100.0,100,300
ticks_20260114.xlsx,7011,14,1400.0,110,300
ticks_20260114.xlsx,7011,12,1200.0,120,300
ticks_20260114.xlsx,7011,14,0.0,130,300
ticks_20260114.xlsx,7011,10,-2200.0,140,300
ticks_20260114.xlsx,7011,10,100.0,150,300
ticks_20260114.xlsx,7011,94,1000.0,30,400
ticks_20260114.xlsx,7011,66,600.0,40,400
ticks_20260114.xlsx,7011,44,-600.0,50,400
ticks_20260114.xlsx,7011,40,-2600.0,60,400
ticks_20260114.xlsx,7011,34,200.0,70,400
ticks_20260114.xlsx,7011,16,1100.0,80,400
ticks_20260114.xlsx,7011,16,200.0,90,400
ticks_20260114.xlsx,7011,12,-900.0,100,400
ticks_20260114.xlsx,7011,10,-1800.0,110,400
ticks_20260114.xlsx,7011,10,-2000.0,120,400
ticks_20260114.xlsx,7011,10,-2700.0,130,400
ticks_20260114.xlsx,7011,12,-200.0,140,400
ticks_20260114.xlsx,7011,14,-300.0,150,400
ticks_20260114.xlsx,7011,84,900.0,30,500
ticks_20260114.xlsx,7011,68,-1000.0,40,500
ticks_20260114.xlsx,7011,44,600.0,50,500
ticks_20260114.xlsx,7011,38,-600.0,60,500
ticks_20260114.xlsx,7011,26,-2300.0,70,500
ticks_20260114.xlsx,7011,18,-1900.0,80,500
ticks_20260114.xlsx,7011,14,-1300.0,90,500
ticks_20260114.xlsx,7011,12,-600.0,100,500
ticks_20260114.xlsx,7011,12,0.0,110,500
ticks_20260114.xlsx,7011,14,-800.0,120,500
ticks_20260114.xlsx,7011,12,-700.0,130,500
ticks_20260114.xlsx,7011,12,-3000.0,140,500
ticks_20260114.xlsx,7011,10,-2100.0,150,500
ticks_20260114.xlsx,7011,94,-2400.0,30,600
ticks_20260114.xlsx,7011,68,1300.0,40,600
ticks_20260114.xlsx,7011,48,-800.0,50,600
ticks_20260114.xlsx,7011,26,-700.0,60,600
ticks_20260114.xlsx,7011,20,-1300.0,70,600
ticks_20260114.xlsx,7011,22,1300.0,80,600
ticks_20260114.xlsx,7011,18,-1900.0,90,600
ticks_20260114.xlsx,7011,14,-900.0,100,600
ticks_20260114.xlsx,7011,14,2100.0,110,600
ticks_20260114.xlsx,7011,14,2100.0,120,600
