file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2,TURBULENCE
ticks_20260108.xlsx,7203,56,-3000,30,300,35
ticks_20260108.xlsx,7203,56,-5100,40,300,35
ticks_20260108.xlsx,7203,36,-2100,50,300,35
ticks_20260108.xlsx,7203,28,-900,60,300,35
ticks_20260108.xlsx,7203,18,-200,70,300,35
ticks_20260108.xlsx,7203,18,-500,80,300,35
ticks_20260108.xlsx,7203,16,-1000,90,300,35
ticks_20260108.xlsx,7203,10,-500,100,300,35
ticks_20260108.xlsx,7203,4,200,110,300,35
ticks_20260108.xlsx,7203,4,-100,120,300,35
ticks_20260108.xlsx,7203,2,-300,130,300,35
ticks_20260108.xlsx,7203,4,-700,140,300,35
ticks_20260108.xlsx,7203,0,0,150,300,35
ticks_20260108.xlsx,7203,0,0,160,300,35
ticks_20260108.xlsx,7203,2,-300,170,300,35
ticks_20260108.xlsx,7203,2,-300,180,300,35
ticks_20260108.xlsx,7203,2,-400,190,300,35
ticks_20260108.xlsx,7203,66,-7000,30,350,35
ticks_20260108.xlsx,7203,52,-4000,40,350,35
ticks_20260108.xlsx,7203,30,-3100,50,350,35
ticks_20260108.xlsx,7203,22,-1400,60,350,35
ticks_20260108.xlsx,7203,20,-400,70,350,35
ticks_20260108.xlsx,7203,20,-600,80,350,35
ticks_20260108.xlsx,7203,16,-800,90,350,35
ticks_20260108.xlsx,7203,16,-900,100,350,35
ticks_20260108.xlsx,7203,8,-200,110,350,35
ticks_20260108.xlsx,7203,6,-700,120,350,35
ticks_20260108.xlsx,7203,8,-900,130,350,35
ticks_20260108.xlsx,7203,2,-300,140,350,35
ticks_20260108.xlsx,7203,2,-300,150,350,35
ticks_20260108.xlsx,7203,2,-100,160,350,35
ticks_20260108.xlsx,7203,2,0,170,350,35
ticks_20260108.xlsx,7203,2,0,180,350,35
ticks_20260108.xlsx,7203,2,0,190,350,35
ticks_20260108.xlsx,7203,68,-3300,30,400,35
ticks_20260108.xlsx,7203,34,-2000,40,400,35
ticks_20260108.xlsx,7203,28,-1700,50,400,35
ticks_20260108.xlsx,7203,18,-1200,60,400,35
ticks_20260108.xlsx,7203,14,-400,70,400,35
ticks_20260108.xlsx,7203,16,-500,80,400,35
ticks_20260108.xlsx,7203,10,-400,90,400,35
ticks_20260108.xlsx,7203,12,100,100,400,35
ticks_20260108.xlsx,7203,10,200,110,400,35
ticks_20260108.xlsx,7203,6,-500,120,400,35
ticks_20260108.xlsx,7203,2,100,130,400,35
ticks_20260108.xlsx,7203,4,100,140,400,35
ticks_20260108.xlsx,7203,2,100,150,400,35
ticks_20260108.xlsx,7203,2,100,160,400,35
ticks_20260108.xlsx,7203,2,300,170,400,35
ticks_20260108.xlsx,7203,2,200,180,400,35
ticks_20260108.xlsx,7203,2,200,190,400,35
ticks_20260108.xlsx,7203,52,-2900,30,450,35
ticks_20260108.xlsx,7203,36,-2800,40,450,35
ticks_20260108.xlsx,7203,30,-1400,50,450,35
ticks_20260108.xlsx,7203,16,1700,60,450,35
ticks_20260108.xlsx,7203,12,100,70,450,35
ticks_20260108.xlsx,7203,16,1200,80,450,35
ticks_20260108.xlsx,7203,10,-1700,90,450,35
ticks_20260108.xlsx,7203,10,100,100,450,35
ticks_20260108.xlsx,7203,6,300,110,450,35
ticks_20260108.xlsx,7203,4,800,120,450,35
ticks_20260108.xlsx,7203,2,1200,130,450,35
ticks_20260108.xlsx,7203,2,1200,140,450,35
ticks_20260108.xlsx,7203,2,1000,150,450,35
ticks_20260108.xlsx,7203,2,1100,160,450,35
ticks_20260108.xlsx,7203,2,1100,170,450,35
ticks_20260108.xlsx,7203,2,100,180,450,35
ticks_20260108.xlsx,7203,2,100,190,450,35
ticks_20260108.xlsx,7203,60,-200,30,500,35
ticks_20260108.xlsx,7203,42,-300,40,500,35
ticks_20260108.xlsx,7203,26,200,50,500,35
ticks_20260108.xlsx,7203,20,1600,60,500,35
ticks_20260108.xlsx,7203,18,1100,70,500,35
ticks_20260108.xlsx,7203,18,1000,80,500,35
ticks_20260108.xlsx,7203,6,600,90,500,35
ticks_20260108.xlsx,7203,4,1000,100,500,35
ticks_20260108.xlsx,7203,4,900,110,500,35
ticks_20260108.xlsx,7203,4,700,120,500,35
ticks_20260108.xlsx,7203,4,800,130,500,35
ticks_20260108.xlsx,7203,2,1000,140,500,35
ticks_20260108.xlsx,7203,2,1100,150,500,35
ticks_20260108.xlsx,7203,2,900,160,500,35
ticks_20260108.xlsx,7203,2,900,170,500,35
ticks_20260108.xlsx,7203,2,700,180,500,35
ticks_20260108.xlsx,7203,4,500,190,500,35
ticks_20260108.xlsx,7203,60,0,30,550,35
ticks_20260108.xlsx,7203,40,-300,40,550,35
ticks_20260108.xlsx,7203,22,-1300,50,550,35
ticks_20260108.xlsx,7203,20,1200,60,550,35
ticks_20260108.xlsx,7203,16,-1100,70,550,35
ticks_20260108.xlsx,7203,12,-400,80,550,35
ticks_20260108.xlsx,7203,6,700,90,550,35
ticks_20260108.xlsx,7203,6,600,100,550,35
ticks_20260108.xlsx,7203,4,600,110,550,35
ticks_20260108.xlsx,7203,4,300,120,550,35
ticks_20260108.xlsx,7203,4,700,130,550,35
ticks_20260108.xlsx,7203,2,1100,140,550,35
ticks_20260108.xlsx,7203,2,900,150,550,35
ticks_20260108.xlsx,7203,2,900,160,550,35
ticks_20260108.xlsx,7203,2,700,170,550,35
ticks_20260108.xlsx,7203,4,-100,180,550,35
ticks_20260108.xlsx,7203,4,100,190,550,35
ticks_20260108.xlsx,7203,54,1200,30,600,35
ticks_20260108.xlsx,7203,40,-1800,40,600,35
