file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2,TURBULENCE
ticks_20250904.xlsx,7203,50,-1050.0,30,300,35
ticks_20250904.xlsx,7203,18,-1050.0,40,300,35
ticks_20250904.xlsx,7203,16,600.0,50,300,35
ticks_20250904.xlsx,7203,8,50.0,60,300,35
ticks_20250904.xlsx,7203,8,250.0,70,300,35
ticks_20250904.xlsx,7203,8,0.0,80,300,35
ticks_20250904.xlsx,7203,8,-1250.0,90,300,35
ticks_20250904.xlsx,7203,8,-1550.0,100,300,35
ticks_20250904.xlsx,7203,6,-600.0,110,300,35
ticks_20250904.xlsx,7203,4,-400.0,120,300,35
ticks_20250904.xlsx,7203,4,150.0,130,300,35
ticks_20250904.xlsx,7203,2,350.0,140,300,35
ticks_20250904.xlsx,7203,2,150.0,150,300,35
ticks_20250904.xlsx,7203,0,0.0,160,300,35
ticks_20250904.xlsx,7203,0,0.0,170,300,35
ticks_20250904.xlsx,7203,0,0.0,180,300,35
ticks_20250904.xlsx,7203,0,0.0,190,300,35
ticks_20250904.xlsx,7203,50,-500.0,30,350,35
ticks_20250904.xlsx,7203,22,-500.0,40,350,35
ticks_20250904.xlsx,7203,16,-1300.0,50,350,35
ticks_20250904.xlsx,7203,10,-850.0,60,350,35
ticks_20250904.xlsx,7203,8,-300.0,70,350,35
ticks_20250904.xlsx,7203,8,-1150.0,80,350,35
ticks_20250904.xlsx,7203,8,-1550.0,90,350,35
ticks_20250904.xlsx,7203,4,-300.0,100,350,35
ticks_20250904.xlsx,7203,4,-100.0,110,350,35
ticks_20250904.xlsx,7203,4,-250.0,120,350,35
ticks_20250904.xlsx,7203,4,-150.0,130,350,35
ticks_20250904.xlsx,7203,4,0.0,140,350,35
ticks_20250904.xlsx,7203,2,50.0,150,350,35
ticks_20250904.xlsx,7203,0,0.0,160,350,35
ticks_20250904.xlsx,7203,0,0.0,170,350,35
ticks_20250904.xlsx,7203,0,0.0,180,350,35
ticks_20250904.xlsx,7203,0,0.0,190,350,35
ticks_20250904.xlsx,7203,44,-2200.0,30,400,35
ticks_20250904.xlsx,7203,20,-500.0,40,400,35
ticks_20250904.xlsx,7203,14,-1200.0,50,400,35
