file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2,TURBULENCE
ticks_20251211.xlsx,7203,56,500.0,30,300,15
ticks_20251211.xlsx,7203,38,1200.0,40,300,15
ticks_20251211.xlsx,7203,18,500.0,50,300,15
ticks_20251211.xlsx,7203,20,600.0,60,300,15
ticks_20251211.xlsx,7203,10,300.0,70,300,15
ticks_20251211.xlsx,7203,8,400.0,80,300,15
ticks_20251211.xlsx,7203,4,400.0,90,300,15
ticks_20251211.xlsx,7203,4,400.0,100,300,15
ticks_20251211.xlsx,7203,2,500.0,110,300,15
ticks_20251211.xlsx,7203,4,400.0,120,300,15
ticks_20251211.xlsx,7203,4,200.0,130,300,15
ticks_20251211.xlsx,7203,2,600.0,140,300,15
ticks_20251211.xlsx,7203,2,-600.0,150,300,15
ticks_20251211.xlsx,7203,2,-600.0,160,300,15
ticks_20251211.xlsx,7203,2,-700.0,170,300,15
ticks_20251211.xlsx,7203,0,0.0,180,300,15
ticks_20251211.xlsx,7203,0,0.0,190,300,15
ticks_20251211.xlsx,7203,74,-2000.0,30,350,15
ticks_20251211.xlsx,7203,40,700.0,40,350,15
ticks_20251211.xlsx,7203,16,500.0,50,350,15
ticks_20251211.xlsx,7203,16,800.0,60,350,15
ticks_20251211.xlsx,7203,8,100.0,70,350,15
ticks_20251211.xlsx,7203,4,500.0,80,350,15
ticks_20251211.xlsx,7203,4,500.0,90,350,15
ticks_20251211.xlsx,7203,2,700.0,100,350,15
ticks_20251211.xlsx,7203,2,600.0,110,350,15
ticks_20251211.xlsx,7203,2,500.0,120,350,15
ticks_20251211.xlsx,7203,2,500.0,130,350,15
ticks_20251211.xlsx,7203,0,0.0,140,350,15
ticks_20251211.xlsx,7203,0,0.0,150,350,15
ticks_20251211.xlsx,7203,0,0.0,160,350,15
ticks_20251211.xlsx,7203,0,0.0,170,350,15
ticks_20251211.xlsx,7203,0,0.0,180,350,15
ticks_20251211.xlsx,7203,0,0.0,190,350,15
ticks_20251211.xlsx,7203,68,-500.0,30,400,15
ticks_20251211.xlsx,7203,40,-900.0,40,400,15
ticks_20251211.xlsx,7203,14,600.0,50,400,15
ticks_20251211.xlsx,7203,12,1300.0,60,400,15
ticks_20251211.xlsx,7203,8,-200.0,70,400,15
ticks_20251211.xlsx,7203,4,400.0,80,400,15
ticks_20251211.xlsx,7203,4,400.0,90,400,15
ticks_20251211.xlsx,7203,2,600.0,100,400,15
ticks_20251211.xlsx,7203,2,600.0,110,400,15
ticks_20251211.xlsx,7203,2,700.0,120,400,15
ticks_20251211.xlsx,7203,2,500.0,130,400,15
ticks_20251211.xlsx,7203,2,700.0,140,400,15
ticks_20251211.xlsx,7203,0,0.0,150,400,15
ticks_20251211.xlsx,7203,0,0.0,160,400,15
ticks_20251211.xlsx,7203,0,0.0,170,400,15
ticks_20251211.xlsx,7203,0,0.0,180,400,15
ticks_20251211.xlsx,7203,0,0.0,190,400,15
ticks_20251211.xlsx,7203,76,-400.0,30,450,15
ticks_20251211.xlsx,7203,44,1400.0,40,450,15
