file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2,TURBULENCE
ticks_20251029.xlsx,7203,100,3000.0,30,300,15
ticks_20251029.xlsx,7203,78,1600.0,40,300,15
ticks_20251029.xlsx,7203,62,3900.0,50,300,15
ticks_20251029.xlsx,7203,30,3100.0,60,300,15
ticks_20251029.xlsx,7203,24,3300.0,70,300,15
ticks_20251029.xlsx,7203,24,2800.0,80,300,15
ticks_20251029.xlsx,7203,14,1200.0,90,300,15
ticks_20251029.xlsx,7203,14,900.0,100,300,15
ticks_20251029.xlsx,7203,10,1200.0,110,300,15
ticks_20251029.xlsx,7203,12,1100.0,120,300,15
ticks_20251029.xlsx,7203,6,-1000.0,130,300,15
ticks_20251029.xlsx,7203,6,-1500.0,140,300,15
ticks_20251029.xlsx,7203,4,-800.0,150,300,15
ticks_20251029.xlsx,7203,4,-600.0,160,300,15
ticks_20251029.xlsx,7203,2,-600.0,170,300,15
ticks_20251029.xlsx,7203,2,-400.0,180,300,15
ticks_20251029.xlsx,7203,2,-600.0,190,300,15
ticks_20251029.xlsx,7203,100,-700.0,30,350,15
ticks_20251029.xlsx,7203,64,2900.0,40,350,15
ticks_20251029.xlsx,7203,42,-500.0,50,350,15
ticks_20251029.xlsx,7203,44,-800.0,60,350,15
ticks_20251029.xlsx,7203,30,2400.0,70,350,15
ticks_20251029.xlsx,7203,22,1800.0,80,350,15
ticks_20251029.xlsx,7203,18,1600.0,90,350,15
ticks_20251029.xlsx,7203,12,1100.0,100,350,15
ticks_20251029.xlsx,7203,12,1300.0,110,350,15
ticks_20251029.xlsx,7203,6,0.0,120,350,15
ticks_20251029.xlsx,7203,6,-1000.0,130,350,15
ticks_20251029.xlsx,7203,6,-1200.0,140,350,15
ticks_20251029.xlsx,7203,4,-100.0,150,350,15
ticks_20251029.xlsx,7203,4,-600.0,160,350,15
ticks_20251029.xlsx,7203,2,-700.0,170,350,15
ticks_20251029.xlsx,7203,2,-700.0,180,350,15
ticks_20251029.xlsx,7203,0,0.0,190,350,15
ticks_20251029.xlsx,7203,94,-3100.0,30,400,15
ticks_20251029.xlsx,7203,70,-3500.0,40,400,15
ticks_20251029.xlsx,7203,42,-700.0,50,400,15
ticks_20251029.xlsx,7203,36,-1500.0,60,400,15
ticks_20251029.xlsx,7203,26,400.0,70,400,15
ticks_20251029.xlsx,7203,20,3300.0,80,400,15
ticks_20251029.xlsx,7203,16,3900.0,90,400,15
ticks_20251029.xlsx,7203,18,3900.0,100,400,15
ticks_20251029.xlsx,7203,12,2000.0,110,400,15
ticks_20251029.xlsx,7203,12,1000.0,120,400,15
ticks_20251029.xlsx,7203,10,1200.0,130,400,15
ticks_20251029.xlsx,7203,8,1000.0,140,400,15
ticks_20251029.xlsx,7203,6,-900.0,150,400,15
ticks_20251029.xlsx,7203,2,-600.0,160,400,15
ticks_20251029.xlsx,7203,2,-600.0,170,400,15
ticks_20251029.xlsx,7203,2,-400.0,180,400,15
ticks_20251029.xlsx,7203,2,-500.0,190,400,15
ticks_20251029.xlsx,7203,80,1100.0,30,450,15
ticks_20251029.xlsx,7203,60,-1100.0,40,450,15
ticks_20251029.xlsx,7203,44,-3100.0,50,450,15
ticks_20251029.xlsx,7203,36,-900.0,60,450,15
ticks_20251029.xlsx,7203,26,1000.0,70,450,15
ticks_20251029.xlsx,7203,20,800.0,80,450,15
ticks_20251029.xlsx,7203,16,3100.0,90,450,15
ticks_20251029.xlsx,7203,14,1600.0,100,450,15
ticks_20251029.xlsx,7203,8,-1100.0,110,450,15
ticks_20251029.xlsx,7203,6,-800.0,120,450,15
ticks_20251029.xlsx,7203,6,1700.0,130,450,15
ticks_20251029.xlsx,7203,4,1900.0,140,450,15
ticks_20251029.xlsx,7203,4,-1100.0,150,450,15
ticks_20251029.xlsx,7203,4,1800.0,160,450,15
ticks_20251029.xlsx,7203,6,1900.0,170,450,15
ticks_20251029.xlsx,7203,4,-600.0,180,450,15
ticks_20251029.xlsx,7203,4,-700.0,190,450,15
ticks_20251029.xlsx,7203,82,-100.0,30,500,15
ticks_20251029.xlsx,7203,74,700.0,40,500,15
ticks_20251029.xlsx,7203,38,500.0,50,500,15
ticks_20251029.xlsx,7203,30,300.0,60,500,15
ticks_20251029.xlsx,7203,26,1900.0,70,500,15
ticks_20251029.xlsx,7203,14,1800.0,80,500,15
ticks_20251029.xlsx,7203,12,-400.0,90,500,15
ticks_20251029.xlsx,7203,16,1500.0,100,500,15
ticks_20251029.xlsx,7203,6,-400.0,110,500,15
ticks_20251029.xlsx,7203,6,-1300.0,120,500,15
ticks_20251029.xlsx,7203,4,-600.0,130,500,15
ticks_20251029.xlsx,7203,4,-300.0,140,500,15
ticks_20251029.xlsx,7203,2,-300.0,150,500,15
ticks_20251029.xlsx,7203,0,0.0,160,500,15
ticks_20251029.xlsx,7203,2,-100.0,170,500,15
ticks_20251029.xlsx,7203,4,-600.0,180,500,15
ticks_20251029.xlsx,7203,4,-600.0,190,500,15
ticks_20251029.xlsx,7203,74,0.0,30,550,15
ticks_20251029.xlsx,7203,60,1600.0,40,550,15
ticks_20251029.xlsx,7203,40,-300.0,50,550,15
ticks_20251029.xlsx,7203,36,500.0,60,550,15
ticks_20251029.xlsx,7203,22,1700.0,70,550,15
ticks_20251029.xlsx,7203,18,1200.0,80,550,15
ticks_20251029.xlsx,7203,10,-200.0,90,550,15
ticks_20251029.xlsx,7203,12,-900.0,100,550,15
ticks_20251029.xlsx,7203,10,-900.0,110,550,15
ticks_20251029.xlsx,7203,8,1800.0,120,550,15
ticks_20251029.xlsx,7203,6,1600.0,130,550,15
ticks_20251029.xlsx,7203,4,-400.0,140,550,15
ticks_20251029.xlsx,7203,2,-200.0,150,550,15
ticks_20251029.xlsx,7203,2,-100.0,160,550,15
ticks_20251029.xlsx,7203,2,-100.0,170,550,15
ticks_20251029.xlsx,7203,2,-100.0,180,550,15
ticks_20251029.xlsx,7203,2,-100.0,190,550,15
ticks_20251029.xlsx,7203,76,-200.0,30,600,15
