file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2
ticks_20251120.xlsx,7011,100,4000.0,30,300
ticks_20251120.xlsx,7011,100,12800.0,40,300
ticks_20251120.xlsx,7011,100,10400.0,50,300
ticks_20251120.xlsx,7011,100,10200.0,60,300
ticks_20251120.xlsx,7011,96,4700.0,70,300
ticks_20251120.xlsx,7011,90,6400.0,80,300
ticks_20251120.xlsx,7011,80,6100.0,90,300
ticks_20251120.xlsx,7011,68,7900.0,100,300
ticks_20251120.xlsx,7011,60,8200.0,110,300
ticks_20251120.xlsx,7011,62,9200.0,120,300
ticks_20251120.xlsx,7011,54,3400.0,130,300
ticks_20251120.xlsx,7011,50,7000.0,140,300
ticks_20251120.xlsx,7011,40,4800.0,150,300
ticks_20251120.xlsx,7011,40,800.0,160,300
ticks_20251120.xlsx,7011,36,4200.0,170,300
ticks_20251120.xlsx,7011,26,2400.0,180,300
ticks_20251120.xlsx,7011,26,3100.0,190,300
ticks_20251120.xlsx,7011,100,2500.0,30,350
ticks_20251120.xlsx,7011,100,7000.0,40,350
ticks_20251120.xlsx,7011,100,6300.0,50,350
ticks_20251120.xlsx,7011,100,6300.0,60,350
ticks_20251120.xlsx,7011,90,5200.0,70,350
ticks_20251120.xlsx,7011,86,4300.0,80,350
ticks_20251120.xlsx,7011,74,7500.0,90,350
ticks_20251120.xlsx,7011,70,6900.0,100,350
ticks_20251120.xlsx,7011,56,11800.0,110,350
ticks_20251120.xlsx,7011,50,6000.0,120,350
ticks_20251120.xlsx,7011,50,10000.0,130,350
ticks_20251120.xlsx,7011,46,7800.0,140,350
ticks_20251120.xlsx,7011,36,3600.0,150,350
ticks_20251120.xlsx,7011,36,4900.0,160,350
ticks_20251120.xlsx,7011,28,4000.0,170,350
ticks_20251120.xlsx,7011,22,6800.0,180,350
ticks_20251120.xlsx,7011,22,4700.0,190,350
ticks_20251120.xlsx,7011,100,5100.0,30,400
ticks_20251120.xlsx,7011,100,7500.0,40,400
ticks_20251120.xlsx,7011,100,7700.0,50,400
ticks_20251120.xlsx,7011,88,8000.0,60,400
ticks_20251120.xlsx,7011,80,4300.0,70,400
ticks_20251120.xlsx,7011,66,7100.0,80,400
ticks_20251120.xlsx,7011,70,9200.0,90,400
ticks_20251120.xlsx,7011,60,11900.0,100,400
ticks_20251120.xlsx,7011,54,9000.0,110,400
ticks_20251120.xlsx,7011,44,10600.0,120,400
ticks_20251120.xlsx,7011,42,9700.0,130,400
ticks_20251120.xlsx,7011,42,6600.0,140,400
ticks_20251120.xlsx,7011,34,5700.0,150,400
ticks_20251120.xlsx,7011,28,5900.0,160,400
ticks_20251120.xlsx,7011,26,8600.0,170,400
ticks_20251120.xlsx,7011,30,7100.0,180,400
ticks_20251120.xlsx,7011,26,7400.0,190,400
ticks_20251120.xlsx,7011,100,7000.0,30,450
ticks_20251120.xlsx,7011,100,10900.0,40,450
ticks_20251120.xlsx,7011,98,5800.0,50,450
ticks_20251120.xlsx,7011,80,8900.0,60,450
ticks_20251120.xlsx,7011,70,3500.0,70,450
ticks_20251120.xlsx,7011,60,9100.0,80,450
ticks_20251120.xlsx,7011,50,11000.0,90,450
ticks_20251120.xlsx,7011,44,13700.0,100,450
ticks_20251120.xlsx,7011,44,12700.0,110,450
ticks_20251120.xlsx,7011,34,10400.0,120,450
ticks_20251120.xlsx,7011,36,11700.0,130,450
ticks_20251120.xlsx,7011,40,10300.0,140,450
ticks_20251120.xlsx,7011,36,6600.0,150,450
ticks_20251120.xlsx,7011,34,7400.0,160,450
ticks_20251120.xlsx,7011,28,6400.0,170,450
ticks_20251120.xlsx,7011,26,4400.0,180,450
ticks_20251120.xlsx,7011,24,5900.0,190,450
ticks_20251120.xlsx,7011,100,9400.0,30,500
ticks_20251120.xlsx,7011,100,6600.0,40,500
ticks_20251120.xlsx,7011,84,8700.0,50,500
ticks_20251120.xlsx,7011,66,6500.0,60,500
ticks_20251120.xlsx,7011,56,9600.0,70,500
ticks_20251120.xlsx,7011,44,10800.0,80,500
ticks_20251120.xlsx,7011,44,9900.0,90,500
