,ts,price,volume,vwap,ma1,cross1,cross2,profit,profit_max,drawdown,dd_ratio,n_minus,warmup
2026-03-06 09:00:00,1772755200.848332,2060.0,905400.0,2060.0,2060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-06 09:00:02,1772755202.8536084,2060.0,909600.0,2060.0,2060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-06 09:00:04,1772755204.845582,2059.5,955300.0,2059.5420841683367,2059.8333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-06 09:00:06,1772755206.855822,2059.5,963300.0,2059.536269430052,2059.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-06 09:00:08,1772755208.8545387,2058.5,971000.0,2059.4146341463415,2059.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-06 09:00:10,1772755210.852734,2057.5,971300.0,2059.4059180576633,2059.1666666666665,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-06 09:00:12,1772755212.8522496,2061.0,983800.0,2059.660076530612,2059.4285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-06 09:00:14,1772755214.847783,2061.0,992700.0,2059.7966781214204,2059.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-06 09:00:16,1772755216.8621376,2060.5,1000600.0,2059.8550420168067,2059.722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-06 09:00:18,1772755218.89081,2062.5,1011800.0,2060.1334586466164,2060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-06 09:00:20,1772755220.8868177,2061.5,1015100.0,2060.174567000912,2060.1363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-06 09:00:22,1772755222.8776033,2063.0,1018500.0,2060.2595048629532,2060.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-06 09:00:24,1772755224.8801649,2062.5,1019600.0,2060.2810858143607,2060.5384615384614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-06 09:00:26,1772755226.8827376,2060.5,1025600.0,2060.292013311148,2060.535714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-06 09:00:28,1772755228.8902357,2062.0,1028500.0,2060.332250203087,2060.633333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-06 09:00:30,1772755230.883717,2062.5,1029200.0,2060.34450726979,2060.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-06 09:00:32,1772755232.8794298,2063.5,1032400.0,2060.4240157480317,2060.9117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-06 09:00:34,1772755234.8920732,2066.5,1058600.0,2061.4631201044385,2061.222222222222,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-06 09:00:36,1772755236.9049747,2065.5,1063500.0,2061.5882352941176,2061.4473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-06 09:00:38,1772755238.9014182,2066.0,1064400.0,2061.6132075471696,2061.675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-06 09:00:40,1772755240.8998966,2064.5,1065300.0,2061.6294559099438,2061.809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-06 09:00:42,1772755242.910534,2063.0,1068200.0,2061.6538697788696,2061.8636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-06 09:00:44,1772755244.9325328,2064.0,1068700.0,2061.661053276179,2061.9565217391305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-06 09:00:46,1772755246.9252913,2064.0,1069000.0,2061.6653422982886,2062.0416666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-06 09:00:48,1772755248.933124,2064.5,1071600.0,2061.709687123947,2062.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-06 09:00:50,1772755250.9245148,2064.5,1075800.0,2061.7784624413143,2062.230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-06 09:00:52,1772755252.9316702,2065.0,1076600.0,2061.79351635514,2062.3333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-06 09:00:54,1772755254.9247794,2067.5,1093500.0,2062.306220095694,2062.5178571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-06 09:00:56,1772755256.935306,2069.5,1125700.0,2063.357694053563,2062.7586206896553,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
