file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2
ticks_20250819.xlsx,7011,8,20.0,30,600
ticks_20250819.xlsx,7011,8,27.0,45,600
ticks_20250819.xlsx,7011,4,51.0,60,600
ticks_20250819.xlsx,7011,4,96.0,75,600
ticks_20250819.xlsx,7011,4,59.0,90,600
ticks_20250819.xlsx,7011,4,54.0,105,600
ticks_20250819.xlsx,7011,2,42.0,120,600
ticks_20250819.xlsx,7011,2,41.0,135,600
ticks_20250819.xlsx,7011,4,78.0,150,600
ticks_20250819.xlsx,7011,4,54.0,165,600
ticks_20250819.xlsx,7011,2,7.0,180,600
ticks_20250819.xlsx,7011,8,19.0,30,660
ticks_20250819.xlsx,7011,2,-6.0,45,660
ticks_20250819.xlsx,7011,4,91.0,60,660
ticks_20250819.xlsx,7011,4,67.0,75,660
ticks_20250819.xlsx,7011,2,51.0,90,660
ticks_20250819.xlsx,7011,2,49.0,105,660
ticks_20250819.xlsx,7011,4,48.0,120,660
ticks_20250819.xlsx,7011,4,48.0,135,660
ticks_20250819.xlsx,7011,2,46.0,150,660
ticks_20250819.xlsx,7011,2,48.0,165,660
ticks_20250819.xlsx,7011,2,27.0,180,660
ticks_20250819.xlsx,7011,10,-16.0,30,720
ticks_20250819.xlsx,7011,4,-1.0,45,720
ticks_20250819.xlsx,7011,2,59.0,60,720
ticks_20250819.xlsx,7011,4,70.0,75,720
ticks_20250819.xlsx,7011,2,53.0,90,720
ticks_20250819.xlsx,7011,6,84.0,105,720
ticks_20250819.xlsx,7011,4,46.0,120,720
ticks_20250819.xlsx,7011,2,39.0,135,720
ticks_20250819.xlsx,7011,4,71.0,150,720
ticks_20250819.xlsx,7011,4,73.0,165,720
ticks_20250819.xlsx,7011,2,27.0,180,720
ticks_20250819.xlsx,7011,6,-18.0,30,780
ticks_20250819.xlsx,7011,6,13.0,45,780
ticks_20250819.xlsx,7011,6,51.0,60,780
ticks_20250819.xlsx,7011,6,97.0,75,780
ticks_20250819.xlsx,7011,4,81.0,90,780
ticks_20250819.xlsx,7011,4,50.0,105,780
ticks_20250819.xlsx,7011,4,65.0,120,780
ticks_20250819.xlsx,7011,4,65.0,135,780
ticks_20250819.xlsx,7011,4,69.0,150,780
ticks_20250819.xlsx,7011,4,72.0,165,780
ticks_20250819.xlsx,7011,2,29.0,180,780
ticks_20250819.xlsx,7011,8,6.0,30,840
ticks_20250819.xlsx,7011,6,-26.0,45,840
ticks_20250819.xlsx,7011,6,45.0,60,840
ticks_20250819.xlsx,7011,10,47.0,75,840
ticks_20250819.xlsx,7011,4,50.0,90,840
ticks_20250819.xlsx,7011,6,72.0,105,840
ticks_20250819.xlsx,7011,8,75.0,120,840
ticks_20250819.xlsx,7011,6,68.0,135,840
ticks_20250819.xlsx,7011,4,74.0,150,840
ticks_20250819.xlsx,7011,4,47.0,165,840
ticks_20250819.xlsx,7011,2,2.0,180,840
ticks_20250819.xlsx,7011,8,-22.0,30,900
ticks_20250819.xlsx,7011,8,10.0,45,900
ticks_20250819.xlsx,7011,6,45.0,60,900
ticks_20250819.xlsx,7011,6,57.0,75,900
ticks_20250819.xlsx,7011,6,41.0,90,900
ticks_20250819.xlsx,7011,8,67.0,105,900
ticks_20250819.xlsx,7011,8,36.0,120,900
ticks_20250819.xlsx,7011,8,55.0,135,900
ticks_20250819.xlsx,7011,6,28.0,150,900
ticks_20250819.xlsx,7011,8,35.0,165,900
ticks_20250819.xlsx,7011,4,-17.0,180,900
ticks_20250819.xlsx,7011,8,-14.0,30,960
ticks_20250819.xlsx,7011,8,28.0,45,960
ticks_20250819.xlsx,7011,6,105.0,60,960
ticks_20250819.xlsx,7011,6,60.0,75,960
ticks_20250819.xlsx,7011,6,105.0,90,960
ticks_20250819.xlsx,7011,4,49.0,105,960
ticks_20250819.xlsx,7011,6,90.0,120,960
ticks_20250819.xlsx,7011,6,65.0,135,960
ticks_20250819.xlsx,7011,8,73.0,150,960
ticks_20250819.xlsx,7011,6,48.0,165,960
ticks_20250819.xlsx,7011,4,-1.0,180,960
ticks_20250819.xlsx,7011,12,-8.0,30,1020
ticks_20250819.xlsx,7011,6,45.0,45,1020
ticks_20250819.xlsx,7011,10,103.0,60,1020
ticks_20250819.xlsx,7011,10,109.0,75,1020
ticks_20250819.xlsx,7011,8,105.0,90,1020
ticks_20250819.xlsx,7011,6,49.0,105,1020
ticks_20250819.xlsx,7011,8,89.0,120,1020
ticks_20250819.xlsx,7011,6,42.0,135,1020
ticks_20250819.xlsx,7011,6,88.0,150,1020
ticks_20250819.xlsx,7011,6,91.0,165,1020
ticks_20250819.xlsx,7011,4,-2.0,180,1020
ticks_20250819.xlsx,7011,8,-9.0,30,1080
ticks_20250819.xlsx,7011,10,26.0,45,1080
ticks_20250819.xlsx,7011,8,124.0,60,1080
ticks_20250819.xlsx,7011,6,87.0,75,1080
ticks_20250819.xlsx,7011,10,104.0,90,1080
ticks_20250819.xlsx,7011,6,73.0,105,1080
ticks_20250819.xlsx,7011,10,113.0,120,1080
ticks_20250819.xlsx,7011,8,70.0,135,1080
ticks_20250819.xlsx,7011,10,66.0,150,1080
ticks_20250819.xlsx,7011,9,85.0,165,1080
