file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2
ticks_20251110.xlsx,7203,82,-3800.0,30,300
ticks_20251110.xlsx,7203,38,-1500.0,40,300
ticks_20251110.xlsx,7203,28,-1500.0,50,300
ticks_20251110.xlsx,7203,20,100.0,60,300
ticks_20251110.xlsx,7203,16,-1700.0,70,300
ticks_20251110.xlsx,7203,8,-2000.0,80,300
ticks_20251110.xlsx,7203,10,-600.0,90,300
ticks_20251110.xlsx,7203,10,200.0,100,300
ticks_20251110.xlsx,7203,4,-600.0,110,300
ticks_20251110.xlsx,7203,4,-1000.0,120,300
ticks_20251110.xlsx,7203,4,900.0,130,300
ticks_20251110.xlsx,7203,2,200.0,140,300
ticks_20251110.xlsx,7203,0,0.0,150,300
ticks_20251110.xlsx,7203,0,0.0,160,300
ticks_20251110.xlsx,7203,0,0.0,170,300
ticks_20251110.xlsx,7203,0,0.0,180,300
ticks_20251110.xlsx,7203,0,0.0,190,300
ticks_20251110.xlsx,7203,78,-1200.0,30,350
ticks_20251110.xlsx,7203,28,-1000.0,40,350
ticks_20251110.xlsx,7203,14,0.0,50,350
ticks_20251110.xlsx,7203,20,-2100.0,60,350
ticks_20251110.xlsx,7203,12,-1400.0,70,350
ticks_20251110.xlsx,7203,4,200.0,80,350
ticks_20251110.xlsx,7203,4,200.0,90,350
ticks_20251110.xlsx,7203,6,500.0,100,350
ticks_20251110.xlsx,7203,4,-900.0,110,350
ticks_20251110.xlsx,7203,2,-200.0,120,350
ticks_20251110.xlsx,7203,0,0.0,130,350
ticks_20251110.xlsx,7203,2,300.0,140,350
ticks_20251110.xlsx,7203,0,0.0,150,350
ticks_20251110.xlsx,7203,0,0.0,160,350
ticks_20251110.xlsx,7203,0,0.0,170,350
ticks_20251110.xlsx,7203,0,0.0,180,350
ticks_20251110.xlsx,7203,0,0.0,190,350
ticks_20251110.xlsx,7203,76,-1900.0,30,400
ticks_20251110.xlsx,7203,48,-900.0,40,400
ticks_20251110.xlsx,7203,14,500.0,50,400
ticks_20251110.xlsx,7203,16,1200.0,60,400
ticks_20251110.xlsx,7203,8,-800.0,70,400
ticks_20251110.xlsx,7203,4,1000.0,80,400
ticks_20251110.xlsx,7203,4,100.0,90,400
ticks_20251110.xlsx,7203,6,300.0,100,400
ticks_20251110.xlsx,7203,2,300.0,110,400
ticks_20251110.xlsx,7203,0,0.0,120,400
ticks_20251110.xlsx,7203,0,0.0,130,400
ticks_20251110.xlsx,7203,2,-400.0,140,400
ticks_20251110.xlsx,7203,0,0.0,150,400
ticks_20251110.xlsx,7203,0,0.0,160,400
ticks_20251110.xlsx,7203,0,0.0,170,400
ticks_20251110.xlsx,7203,0,0.0,180,400
ticks_20251110.xlsx,7203,0,0.0,190,400
ticks_20251110.xlsx,7203,66,-1900.0,30,450
ticks_20251110.xlsx,7203,36,-1600.0,40,450
ticks_20251110.xlsx,7203,22,200.0,50,450
ticks_20251110.xlsx,7203,16,0.0,60,450
ticks_20251110.xlsx,7203,12,-900.0,70,450
ticks_20251110.xlsx,7203,6,100.0,80,450
ticks_20251110.xlsx,7203,4,800.0,90,450
ticks_20251110.xlsx,7203,4,-300.0,100,450
ticks_20251110.xlsx,7203,2,-500.0,110,450
ticks_20251110.xlsx,7203,0,0.0,120,450
ticks_20251110.xlsx,7203,2,-300.0,130,450
ticks_20251110.xlsx,7203,2,-400.0,140,450
ticks_20251110.xlsx,7203,0,0.0,150,450
ticks_20251110.xlsx,7203,0,0.0,160,450
ticks_20251110.xlsx,7203,0,0.0,170,450
ticks_20251110.xlsx,7203,0,0.0,180,450
ticks_20251110.xlsx,7203,0,0.0,190,450
ticks_20251110.xlsx,7203,66,-2900.0,30,500
ticks_20251110.xlsx,7203,40,-1300.0,40,500
ticks_20251110.xlsx,7203,20,1000.0,50,500
ticks_20251110.xlsx,7203,20,2300.0,60,500
ticks_20251110.xlsx,7203,14,300.0,70,500
ticks_20251110.xlsx,7203,6,-300.0,80,500
ticks_20251110.xlsx,7203,4,-200.0,90,500
ticks_20251110.xlsx,7203,0,0.0,100,500
ticks_20251110.xlsx,7203,0,0.0,110,500
ticks_20251110.xlsx,7203,0,0.0,120,500
ticks_20251110.xlsx,7203,2,-400.0,130,500
ticks_20251110.xlsx,7203,0,0.0,140,500
ticks_20251110.xlsx,7203,0,0.0,150,500
ticks_20251110.xlsx,7203,0,0.0,160,500
ticks_20251110.xlsx,7203,0,0.0,170,500
ticks_20251110.xlsx,7203,0,0.0,180,500
ticks_20251110.xlsx,7203,0,0.0,190,500
ticks_20251110.xlsx,7203,54,-1200.0,30,550
ticks_20251110.xlsx,7203,34,400.0,40,550
ticks_20251110.xlsx,7203,14,1000.0,50,550
ticks_20251110.xlsx,7203,20,2900.0,60,550
ticks_20251110.xlsx,7203,12,100.0,70,550
ticks_20251110.xlsx,7203,4,100.0,80,550
ticks_20251110.xlsx,7203,2,0.0,90,550
ticks_20251110.xlsx,7203,2,0.0,100,550
ticks_20251110.xlsx,7203,0,0.0,110,550
ticks_20251110.xlsx,7203,0,0.0,120,550
ticks_20251110.xlsx,7203,0,0.0,130,550
ticks_20251110.xlsx,7203,0,0.0,140,550
ticks_20251110.xlsx,7203,0,0.0,150,550
ticks_20251110.xlsx,7203,0,0.0,160,550
ticks_20251110.xlsx,7203,0,0.0,170,550
ticks_20251110.xlsx,7203,0,0.0,180,550
ticks_20251110.xlsx,7203,0,0.0,190,550
ticks_20251110.xlsx,7203,54,-800.0,30,600
ticks_20251110.xlsx,7203,20,-1500.0,40,600
