file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2,TURBULENCE
ticks_20251211.xlsx,7203,56,500,30,300,25
ticks_20251211.xlsx,7203,38,1200,40,300,25
ticks_20251211.xlsx,7203,18,500,50,300,25
ticks_20251211.xlsx,7203,20,600,60,300,25
ticks_20251211.xlsx,7203,10,300,70,300,25
ticks_20251211.xlsx,7203,8,400,80,300,25
ticks_20251211.xlsx,7203,4,400,90,300,25
ticks_20251211.xlsx,7203,4,400,100,300,25
ticks_20251211.xlsx,7203,2,500,110,300,25
ticks_20251211.xlsx,7203,4,400,120,300,25
ticks_20251211.xlsx,7203,4,200,130,300,25
ticks_20251211.xlsx,7203,2,600,140,300,25
ticks_20251211.xlsx,7203,2,-600,150,300,25
ticks_20251211.xlsx,7203,2,-600,160,300,25
ticks_20251211.xlsx,7203,2,-700,170,300,25
ticks_20251211.xlsx,7203,0,0,180,300,25
ticks_20251211.xlsx,7203,0,0,190,300,25
ticks_20251211.xlsx,7203,74,-2000,30,350,25
ticks_20251211.xlsx,7203,40,700,40,350,25
ticks_20251211.xlsx,7203,16,500,50,350,25
ticks_20251211.xlsx,7203,16,800,60,350,25
ticks_20251211.xlsx,7203,8,100,70,350,25
ticks_20251211.xlsx,7203,4,500,80,350,25
ticks_20251211.xlsx,7203,4,500,90,350,25
ticks_20251211.xlsx,7203,2,700,100,350,25
ticks_20251211.xlsx,7203,2,600,110,350,25
ticks_20251211.xlsx,7203,2,500,120,350,25
ticks_20251211.xlsx,7203,2,500,130,350,25
ticks_20251211.xlsx,7203,0,0,140,350,25
ticks_20251211.xlsx,7203,0,0,150,350,25
ticks_20251211.xlsx,7203,0,0,160,350,25
ticks_20251211.xlsx,7203,0,0,170,350,25
ticks_20251211.xlsx,7203,0,0,180,350,25
ticks_20251211.xlsx,7203,0,0,190,350,25
ticks_20251211.xlsx,7203,68,-500,30,400,25
ticks_20251211.xlsx,7203,40,-900,40,400,25
ticks_20251211.xlsx,7203,14,600,50,400,25
ticks_20251211.xlsx,7203,12,1300,60,400,25
ticks_20251211.xlsx,7203,8,-200,70,400,25
ticks_20251211.xlsx,7203,4,400,80,400,25
ticks_20251211.xlsx,7203,4,400,90,400,25
ticks_20251211.xlsx,7203,2,600,100,400,25
ticks_20251211.xlsx,7203,2,600,110,400,25
ticks_20251211.xlsx,7203,2,700,120,400,25
ticks_20251211.xlsx,7203,2,500,130,400,25
ticks_20251211.xlsx,7203,2,700,140,400,25
ticks_20251211.xlsx,7203,0,0,150,400,25
ticks_20251211.xlsx,7203,0,0,160,400,25
ticks_20251211.xlsx,7203,0,0,170,400,25
ticks_20251211.xlsx,7203,0,0,180,400,25
