file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2,TURBULENCE
ticks_20251111.xlsx,7203,100,-4500,30,300,25
ticks_20251111.xlsx,7203,92,-5000,40,300,25
ticks_20251111.xlsx,7203,58,-2700,50,300,25
ticks_20251111.xlsx,7203,38,-900,60,300,25
ticks_20251111.xlsx,7203,32,-2700,70,300,25
ticks_20251111.xlsx,7203,24,400,80,300,25
ticks_20251111.xlsx,7203,14,300,90,300,25
ticks_20251111.xlsx,7203,10,1400,100,300,25
ticks_20251111.xlsx,7203,12,600,110,300,25
ticks_20251111.xlsx,7203,10,-900,120,300,25
ticks_20251111.xlsx,7203,6,-100,130,300,25
ticks_20251111.xlsx,7203,4,600,140,300,25
ticks_20251111.xlsx,7203,4,1900,150,300,25
ticks_20251111.xlsx,7203,6,1000,160,300,25
ticks_20251111.xlsx,7203,6,900,170,300,25
ticks_20251111.xlsx,7203,6,900,180,300,25
ticks_20251111.xlsx,7203,4,800,190,300,25
ticks_20251111.xlsx,7203,100,-3100,30,350,25
ticks_20251111.xlsx,7203,84,-4900,40,350,25
ticks_20251111.xlsx,7203,62,-2800,50,350,25
ticks_20251111.xlsx,7203,42,-3400,60,350,25
ticks_20251111.xlsx,7203,28,-1200,70,350,25
ticks_20251111.xlsx,7203,28,-1100,80,350,25
ticks_20251111.xlsx,7203,12,800,90,350,25
ticks_20251111.xlsx,7203,12,1000,100,350,25
ticks_20251111.xlsx,7203,10,200,110,350,25
ticks_20251111.xlsx,7203,6,400,120,350,25
ticks_20251111.xlsx,7203,8,200,130,350,25
ticks_20251111.xlsx,7203,6,400,140,350,25
ticks_20251111.xlsx,7203,4,1200,150,350,25
ticks_20251111.xlsx,7203,4,800,160,350,25
ticks_20251111.xlsx,7203,4,800,170,350,25
ticks_20251111.xlsx,7203,4,900,180,350,25
ticks_20251111.xlsx,7203,6,900,190,350,25
ticks_20251111.xlsx,7203,100,-6200,30,400,25
ticks_20251111.xlsx,7203,88,-2900,40,400,25
ticks_20251111.xlsx,7203,54,-3800,50,400,25
ticks_20251111.xlsx,7203,40,-2500,60,400,25
ticks_20251111.xlsx,7203,30,-1900,70,400,25
ticks_20251111.xlsx,7203,16,700,80,400,25
ticks_20251111.xlsx,7203,14,700,90,400,25
ticks_20251111.xlsx,7203,10,500,100,400,25
ticks_20251111.xlsx,7203,8,1400,110,400,25
ticks_20251111.xlsx,7203,8,1500,120,400,25
ticks_20251111.xlsx,7203,8,1000,130,400,25
ticks_20251111.xlsx,7203,6,0,140,400,25
ticks_20251111.xlsx,7203,4,1100,150,400,25
ticks_20251111.xlsx,7203,4,600,160,400,25
ticks_20251111.xlsx,7203,4,700,170,400,25
ticks_20251111.xlsx,7203,6,-100,180,400,25
ticks_20251111.xlsx,7203,4,600,190,400,25
ticks_20251111.xlsx,7203,100,-9000,30,450,25
ticks_20251111.xlsx,7203,76,-4000,40,450,25
ticks_20251111.xlsx,7203,54,-2000,50,450,25
ticks_20251111.xlsx,7203,36,-3200,60,450,25
ticks_20251111.xlsx,7203,28,-2800,70,450,25
ticks_20251111.xlsx,7203,24,-1500,80,450,25
ticks_20251111.xlsx,7203,10,-200,90,450,25
ticks_20251111.xlsx,7203,8,-2400,100,450,25
ticks_20251111.xlsx,7203,10,100,110,450,25
ticks_20251111.xlsx,7203,4,1700,120,450,25
ticks_20251111.xlsx,7203,4,1500,130,450,25
ticks_20251111.xlsx,7203,2,300,140,450,25
ticks_20251111.xlsx,7203,4,800,150,450,25
ticks_20251111.xlsx,7203,4,900,160,450,25
ticks_20251111.xlsx,7203,6,0,170,450,25
ticks_20251111.xlsx,7203,6,-100,180,450,25
ticks_20251111.xlsx,7203,4,800,190,450,25
ticks_20251111.xlsx,7203,100,-6000,30,500,25
ticks_20251111.xlsx,7203,68,-2300,40,500,25
ticks_20251111.xlsx,7203,44,-900,50,500,25
ticks_20251111.xlsx,7203,38,-2800,60,500,25
ticks_20251111.xlsx,7203,28,-3400,70,500,25
ticks_20251111.xlsx,7203,22,-1200,80,500,25
ticks_20251111.xlsx,7203,12,800,90,500,25
ticks_20251111.xlsx,7203,12,-300,100,500,25
ticks_20251111.xlsx,7203,8,1000,110,500,25
ticks_20251111.xlsx,7203,4,2000,120,500,25
ticks_20251111.xlsx,7203,4,2000,130,500,25
ticks_20251111.xlsx,7203,2,300,140,500,25
ticks_20251111.xlsx,7203,2,300,150,500,25
ticks_20251111.xlsx,7203,2,300,160,500,25
ticks_20251111.xlsx,7203,4,-800,170,500,25
ticks_20251111.xlsx,7203,2,200,180,500,25
ticks_20251111.xlsx,7203,2,200,190,500,25
ticks_20251111.xlsx,7203,100,-6100,30,550,25
ticks_20251111.xlsx,7203,72,-3700,40,550,25
ticks_20251111.xlsx,7203,46,-1100,50,550,25
ticks_20251111.xlsx,7203,42,-2800,60,550,25
ticks_20251111.xlsx,7203,32,-2600,70,550,25
ticks_20251111.xlsx,7203,24,-1300,80,550,25
ticks_20251111.xlsx,7203,14,500,90,550,25
ticks_20251111.xlsx,7203,10,200,100,550,25
ticks_20251111.xlsx,7203,6,1400,110,550,25
ticks_20251111.xlsx,7203,4,200,120,550,25
ticks_20251111.xlsx,7203,2,400,130,550,25
ticks_20251111.xlsx,7203,2,300,140,550,25
ticks_20251111.xlsx,7203,2,300,150,550,25
ticks_20251111.xlsx,7203,2,300,160,550,25
ticks_20251111.xlsx,7203,4,-700,170,550,25
ticks_20251111.xlsx,7203,2,200,180,550,25
ticks_20251111.xlsx,7203,2,300,190,550,25
ticks_20251111.xlsx,7203,100,-5200,30,600,25
ticks_20251111.xlsx,7203,70,-3000,40,600,25
ticks_20251111.xlsx,7203,44,-700,50,600,25
ticks_20251111.xlsx,7203,36,-3400,60,600,25
ticks_20251111.xlsx,7203,30,-1400,70,600,25
ticks_20251111.xlsx,7203,22,-700,80,600,25
ticks_20251111.xlsx,7203,14,1000,90,600,25
ticks_20251111.xlsx,7203,12,1700,100,600,25
ticks_20251111.xlsx,7203,4,2000,110,600,25
ticks_20251111.xlsx,7203,2,300,120,600,25
ticks_20251111.xlsx,7203,2,400,130,600,25
ticks_20251111.xlsx,7203,2,400,140,600,25
ticks_20251111.xlsx,7203,2,400,150,600,25
ticks_20251111.xlsx,7203,2,300,160,600,25
ticks_20251111.xlsx,7203,2,200,170,600,25
ticks_20251111.xlsx,7203,2,300,180,600,25
ticks_20251111.xlsx,7203,2,300,190,600,25
ticks_20251111.xlsx,7203,96,-3900,30,650,25
ticks_20251111.xlsx,7203,62,-2000,40,650,25
ticks_20251111.xlsx,7203,44,-2900,50,650,25
ticks_20251111.xlsx,7203,40,-1000,60,650,25
ticks_20251111.xlsx,7203,26,-1300,70,650,25
ticks_20251111.xlsx,7203,22,-200,80,650,25
ticks_20251111.xlsx,7203,14,1700,90,650,25
ticks_20251111.xlsx,7203,12,900,100,650,25
ticks_20251111.xlsx,7203,4,2000,110,650,25
ticks_20251111.xlsx,7203,4,2400,120,650,25
ticks_20251111.xlsx,7203,4,200,130,650,25
ticks_20251111.xlsx,7203,2,500,140,650,25
ticks_20251111.xlsx,7203,2,500,150,650,25
ticks_20251111.xlsx,7203,2,400,160,650,25
ticks_20251111.xlsx,7203,2,400,170,650,25
ticks_20251111.xlsx,7203,4,-600,180,650,25
ticks_20251111.xlsx,7203,2,300,190,650,25
ticks_20251111.xlsx,7203,88,-3400,30,700,25
ticks_20251111.xlsx,7203,56,-2800,40,700,25
ticks_20251111.xlsx,7203,44,-1500,50,700,25
ticks_20251111.xlsx,7203,42,-200,60,700,25
ticks_20251111.xlsx,7203,26,-400,70,700,25
ticks_20251111.xlsx,7203,16,1600,80,700,25
ticks_20251111.xlsx,7203,12,1800,90,700,25
ticks_20251111.xlsx,7203,12,1200,100,700,25
ticks_20251111.xlsx,7203,6,1600,110,700,25
ticks_20251111.xlsx,7203,4,200,120,700,25
ticks_20251111.xlsx,7203,4,200,130,700,25
ticks_20251111.xlsx,7203,4,0,140,700,25
ticks_20251111.xlsx,7203,2,300,150,700,25
ticks_20251111.xlsx,7203,2,400,160,700,25
ticks_20251111.xlsx,7203,4,-600,170,700,25
ticks_20251111.xlsx,7203,2,300,180,700,25
ticks_20251111.xlsx,7203,2,300,190,700,25
ticks_20251111.xlsx,7203,84,-4300,30,750,25
ticks_20251111.xlsx,7203,48,-1200,40,750,25
ticks_20251111.xlsx,7203,38,-5700,50,750,25
ticks_20251111.xlsx,7203,34,-1600,60,750,25
ticks_20251111.xlsx,7203,28,-100,70,750,25
ticks_20251111.xlsx,7203,16,600,80,750,25
ticks_20251111.xlsx,7203,12,2100,90,750,25
ticks_20251111.xlsx,7203,10,1500,100,750,25
ticks_20251111.xlsx,7203,8,1400,110,750,25
ticks_20251111.xlsx,7203,2,400,120,750,25
ticks_20251111.xlsx,7203,4,100,130,750,25
ticks_20251111.xlsx,7203,4,-100,140,750,25
ticks_20251111.xlsx,7203,2,400,150,750,25
ticks_20251111.xlsx,7203,2,500,160,750,25
ticks_20251111.xlsx,7203,4,-300,170,750,25
ticks_20251111.xlsx,7203,2,300,180,750,25
ticks_20251111.xlsx,7203,2,300,190,750,25
ticks_20251111.xlsx,7203,92,-2300,30,800,25
ticks_20251111.xlsx,7203,56,-600,40,800,25
ticks_20251111.xlsx,7203,40,-1300,50,800,25
ticks_20251111.xlsx,7203,38,-400,60,800,25
ticks_20251111.xlsx,7203,26,100,70,800,25
ticks_20251111.xlsx,7203,10,2500,80,800,25
ticks_20251111.xlsx,7203,12,2100,90,800,25
ticks_20251111.xlsx,7203,12,1400,100,800,25
ticks_20251111.xlsx,7203,10,1200,110,800,25
ticks_20251111.xlsx,7203,4,0,120,800,25
ticks_20251111.xlsx,7203,6,-300,130,800,25
ticks_20251111.xlsx,7203,4,100,140,800,25
ticks_20251111.xlsx,7203,4,-600,150,800,25
ticks_20251111.xlsx,7203,2,400,160,800,25
ticks_20251111.xlsx,7203,2,300,170,800,25
ticks_20251111.xlsx,7203,2,300,180,800,25
ticks_20251111.xlsx,7203,2,300,190,800,25
ticks_20251111.xlsx,7203,84,-1300,30,850,25
ticks_20251111.xlsx,7203,62,-800,40,850,25
ticks_20251111.xlsx,7203,34,-2300,50,850,25
ticks_20251111.xlsx,7203,40,-1700,60,850,25
ticks_20251111.xlsx,7203,22,1100,70,850,25
ticks_20251111.xlsx,7203,14,1400,80,850,25
ticks_20251111.xlsx,7203,10,2000,90,850,25
ticks_20251111.xlsx,7203,10,1300,100,850,25
ticks_20251111.xlsx,7203,12,1100,110,850,25
ticks_20251111.xlsx,7203,6,1200,120,850,25
ticks_20251111.xlsx,7203,4,-100,130,850,25
ticks_20251111.xlsx,7203,4,-400,140,850,25
ticks_20251111.xlsx,7203,2,400,150,850,25
ticks_20251111.xlsx,7203,2,400,160,850,25
ticks_20251111.xlsx,7203,2,300,170,850,25
ticks_20251111.xlsx,7203,2,200,180,850,25
ticks_20251111.xlsx,7203,2,300,190,850,25
ticks_20251111.xlsx,7203,80,-2600,30,900,25
ticks_20251111.xlsx,7203,58,-1600,40,900,25
ticks_20251111.xlsx,7203,36,-2500,50,900,25
ticks_20251111.xlsx,7203,32,-800,60,900,25
ticks_20251111.xlsx,7203,20,1000,70,900,25
ticks_20251111.xlsx,7203,14,1200,80,900,25
ticks_20251111.xlsx,7203,12,1700,90,900,25
ticks_20251111.xlsx,7203,10,1000,100,900,25
ticks_20251111.xlsx,7203,14,200,110,900,25
ticks_20251111.xlsx,7203,6,1400,120,900,25
ticks_20251111.xlsx,7203,6,-1300,130,900,25
ticks_20251111.xlsx,7203,4,-300,140,900,25
ticks_20251111.xlsx,7203,4,-500,150,900,25
ticks_20251111.xlsx,7203,2,400,160,900,25
ticks_20251111.xlsx,7203,2,300,170,900,25
ticks_20251111.xlsx,7203,2,0,180,900,25
ticks_20251111.xlsx,7203,2,100,190,900,25
ticks_20251111.xlsx,7203,76,-600,30,950,25
ticks_20251111.xlsx,7203,52,100,40,950,25
ticks_20251111.xlsx,7203,40,-1700,50,950,25
ticks_20251111.xlsx,7203,30,-800,60,950,25
ticks_20251111.xlsx,7203,18,2000,70,950,25
ticks_20251111.xlsx,7203,12,2700,80,950,25
ticks_20251111.xlsx,7203,14,1300,90,950,25
ticks_20251111.xlsx,7203,12,700,100,950,25
ticks_20251111.xlsx,7203,12,500,110,950,25
ticks_20251111.xlsx,7203,8,400,120,950,25
ticks_20251111.xlsx,7203,4,-800,130,950,25
ticks_20251111.xlsx,7203,2,400,140,950,25
ticks_20251111.xlsx,7203,2,400,150,950,25
ticks_20251111.xlsx,7203,2,400,160,950,25
ticks_20251111.xlsx,7203,2,300,170,950,25
ticks_20251111.xlsx,7203,2,300,180,950,25
ticks_20251111.xlsx,7203,2,100,190,950,25
ticks_20251111.xlsx,7203,78,-100,30,1000,25
ticks_20251111.xlsx,7203,62,-900,40,1000,25
ticks_20251111.xlsx,7203,38,-1500,50,1000,25
ticks_20251111.xlsx,7203,36,100,60,1000,25
ticks_20251111.xlsx,7203,20,1600,70,1000,25
ticks_20251111.xlsx,7203,10,1900,80,1000,25
ticks_20251111.xlsx,7203,14,700,90,1000,25
ticks_20251111.xlsx,7203,12,700,100,1000,25
ticks_20251111.xlsx,7203,12,-500,110,1000,25
ticks_20251111.xlsx,7203,10,600,120,1000,25
ticks_20251111.xlsx,7203,4,-400,130,1000,25
ticks_20251111.xlsx,7203,2,200,140,1000,25
ticks_20251111.xlsx,7203,2,100,150,1000,25
ticks_20251111.xlsx,7203,4,-1300,160,1000,25
ticks_20251111.xlsx,7203,2,100,170,1000,25
ticks_20251111.xlsx,7203,2,200,180,1000,25
ticks_20251111.xlsx,7203,2,100,190,1000,25
ticks_20251111.xlsx,7203,88,-1400,30,1050,25
ticks_20251111.xlsx,7203,52,1000,40,1050,25
