file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2,TURBULENCE
ticks_20251212.xlsx,7203,92,2700,30,300,25
ticks_20251212.xlsx,7203,60,700,40,300,25
ticks_20251212.xlsx,7203,44,1500,50,300,25
ticks_20251212.xlsx,7203,24,-2900,60,300,25
ticks_20251212.xlsx,7203,12,2400,70,300,25
ticks_20251212.xlsx,7203,14,2900,80,300,25
ticks_20251212.xlsx,7203,6,900,90,300,25
ticks_20251212.xlsx,7203,2,1000,100,300,25
ticks_20251212.xlsx,7203,0,0,110,300,25
ticks_20251212.xlsx,7203,0,0,120,300,25
ticks_20251212.xlsx,7203,0,0,130,300,25
ticks_20251212.xlsx,7203,0,0,140,300,25
ticks_20251212.xlsx,7203,0,0,150,300,25
ticks_20251212.xlsx,7203,0,0,160,300,25
ticks_20251212.xlsx,7203,0,0,170,300,25
ticks_20251212.xlsx,7203,0,0,180,300,25
ticks_20251212.xlsx,7203,0,0,190,300,25
ticks_20251212.xlsx,7203,84,300,30,350,25
ticks_20251212.xlsx,7203,56,-1000,40,350,25
ticks_20251212.xlsx,7203,38,-1400,50,350,25
ticks_20251212.xlsx,7203,32,-2600,60,350,25
ticks_20251212.xlsx,7203,18,1400,70,350,25
ticks_20251212.xlsx,7203,12,100,80,350,25
ticks_20251212.xlsx,7203,4,-900,90,350,25
ticks_20251212.xlsx,7203,4,1200,100,350,25
ticks_20251212.xlsx,7203,6,900,110,350,25
ticks_20251212.xlsx,7203,4,0,120,350,25
ticks_20251212.xlsx,7203,2,-300,130,350,25
ticks_20251212.xlsx,7203,4,200,140,350,25
ticks_20251212.xlsx,7203,0,0,150,350,25
ticks_20251212.xlsx,7203,0,0,160,350,25
ticks_20251212.xlsx,7203,0,0,170,350,25
ticks_20251212.xlsx,7203,0,0,180,350,25
ticks_20251212.xlsx,7203,0,0,190,350,25
ticks_20251212.xlsx,7203,82,5000,30,400,25
ticks_20251212.xlsx,7203,46,2500,40,400,25
ticks_20251212.xlsx,7203,36,1600,50,400,25
ticks_20251212.xlsx,7203,28,-700,60,400,25
ticks_20251212.xlsx,7203,20,3000,70,400,25
ticks_20251212.xlsx,7203,12,1300,80,400,25
ticks_20251212.xlsx,7203,10,-700,90,400,25
ticks_20251212.xlsx,7203,6,500,100,400,25
ticks_20251212.xlsx,7203,8,0,110,400,25
ticks_20251212.xlsx,7203,2,-200,120,400,25
ticks_20251212.xlsx,7203,2,-100,130,400,25
ticks_20251212.xlsx,7203,2,-300,140,400,25
ticks_20251212.xlsx,7203,2,-300,150,400,25
ticks_20251212.xlsx,7203,0,0,160,400,25
ticks_20251212.xlsx,7203,0,0,170,400,25
ticks_20251212.xlsx,7203,2,1600,180,400,25
ticks_20251212.xlsx,7203,0,0,190,400,25
ticks_20251212.xlsx,7203,68,800,30,450,25
ticks_20251212.xlsx,7203,48,400,40,450,25
ticks_20251212.xlsx,7203,34,-100,50,450,25
ticks_20251212.xlsx,7203,26,1600,60,450,25
ticks_20251212.xlsx,7203,12,600,70,450,25
ticks_20251212.xlsx,7203,14,1100,80,450,25
ticks_20251212.xlsx,7203,16,1500,90,450,25
ticks_20251212.xlsx,7203,8,2000,100,450,25
ticks_20251212.xlsx,7203,6,200,110,450,25
ticks_20251212.xlsx,7203,2,-100,120,450,25
ticks_20251212.xlsx,7203,2,-400,130,450,25
ticks_20251212.xlsx,7203,2,-100,140,450,25
ticks_20251212.xlsx,7203,2,1400,150,450,25
ticks_20251212.xlsx,7203,0,0,160,450,25
ticks_20251212.xlsx,7203,2,1200,170,450,25
ticks_20251212.xlsx,7203,2,1200,180,450,25
ticks_20251212.xlsx,7203,2,1400,190,450,25
ticks_20251212.xlsx,7203,72,-400,30,500,25
ticks_20251212.xlsx,7203,50,-1000,40,500,25
ticks_20251212.xlsx,7203,34,1700,50,500,25
ticks_20251212.xlsx,7203,24,300,60,500,25
ticks_20251212.xlsx,7203,16,400,70,500,25
ticks_20251212.xlsx,7203,14,700,80,500,25
ticks_20251212.xlsx,7203,18,1200,90,500,25
ticks_20251212.xlsx,7203,6,2000,100,500,25
ticks_20251212.xlsx,7203,6,300,110,500,25
ticks_20251212.xlsx,7203,4,-500,120,500,25
ticks_20251212.xlsx,7203,2,-400,130,500,25
ticks_20251212.xlsx,7203,2,-200,140,500,25
ticks_20251212.xlsx,7203,2,1500,150,500,25
ticks_20251212.xlsx,7203,0,0,160,500,25
ticks_20251212.xlsx,7203,2,1200,170,500,25
ticks_20251212.xlsx,7203,2,1300,180,500,25
ticks_20251212.xlsx,7203,2,1400,190,500,25
ticks_20251212.xlsx,7203,84,-1200,30,550,25
ticks_20251212.xlsx,7203,38,-400,40,550,25
ticks_20251212.xlsx,7203,36,-400,50,550,25
ticks_20251212.xlsx,7203,22,1600,60,550,25
ticks_20251212.xlsx,7203,12,800,70,550,25
ticks_20251212.xlsx,7203,14,1700,80,550,25
ticks_20251212.xlsx,7203,16,1600,90,550,25
ticks_20251212.xlsx,7203,10,1800,100,550,25
ticks_20251212.xlsx,7203,6,-500,110,550,25
ticks_20251212.xlsx,7203,4,-300,120,550,25
ticks_20251212.xlsx,7203,2,-200,130,550,25
ticks_20251212.xlsx,7203,2,-300,140,550,25
ticks_20251212.xlsx,7203,2,1500,150,550,25
ticks_20251212.xlsx,7203,0,0,160,550,25
ticks_20251212.xlsx,7203,2,1200,170,550,25
ticks_20251212.xlsx,7203,2,1300,180,550,25
ticks_20251212.xlsx,7203,2,1400,190,550,25
ticks_20251212.xlsx,7203,76,200,30,600,25
ticks_20251212.xlsx,7203,34,-200,40,600,25
ticks_20251212.xlsx,7203,36,-2000,50,600,25
ticks_20251212.xlsx,7203,22,1300,60,600,25
ticks_20251212.xlsx,7203,14,400,70,600,25
ticks_20251212.xlsx,7203,12,1000,80,600,25
ticks_20251212.xlsx,7203,10,700,90,600,25
ticks_20251212.xlsx,7203,8,800,100,600,25
ticks_20251212.xlsx,7203,6,-600,110,600,25
ticks_20251212.xlsx,7203,6,-700,120,600,25
ticks_20251212.xlsx,7203,4,-400,130,600,25
ticks_20251212.xlsx,7203,4,1300,140,600,25
ticks_20251212.xlsx,7203,2,1400,150,600,25
ticks_20251212.xlsx,7203,0,0,160,600,25
ticks_20251212.xlsx,7203,2,1300,170,600,25
ticks_20251212.xlsx,7203,2,1300,180,600,25
ticks_20251212.xlsx,7203,2,1500,190,600,25
ticks_20251212.xlsx,7203,70,-100,30,650,25
ticks_20251212.xlsx,7203,44,-400,40,650,25
ticks_20251212.xlsx,7203,42,-100,50,650,25
ticks_20251212.xlsx,7203,24,700,60,650,25
ticks_20251212.xlsx,7203,20,400,70,650,25
ticks_20251212.xlsx,7203,16,-100,80,650,25
ticks_20251212.xlsx,7203,10,200,90,650,25
ticks_20251212.xlsx,7203,8,600,100,650,25
ticks_20251212.xlsx,7203,6,-700,110,650,25
ticks_20251212.xlsx,7203,4,-400,120,650,25
ticks_20251212.xlsx,7203,2,-200,130,650,25
ticks_20251212.xlsx,7203,4,-200,140,650,25
ticks_20251212.xlsx,7203,2,1500,150,650,25
ticks_20251212.xlsx,7203,2,1600,160,650,25
ticks_20251212.xlsx,7203,2,1300,170,650,25
ticks_20251212.xlsx,7203,2,1300,180,650,25
ticks_20251212.xlsx,7203,2,1300,190,650,25
ticks_20251212.xlsx,7203,60,2200,30,700,25
ticks_20251212.xlsx,7203,44,0,40,700,25
ticks_20251212.xlsx,7203,42,300,50,700,25
ticks_20251212.xlsx,7203,22,1800,60,700,25
ticks_20251212.xlsx,7203,16,400,70,700,25
ticks_20251212.xlsx,7203,12,400,80,700,25
ticks_20251212.xlsx,7203,10,1000,90,700,25
ticks_20251212.xlsx,7203,10,1200,100,700,25
ticks_20251212.xlsx,7203,8,-300,110,700,25
ticks_20251212.xlsx,7203,6,-600,120,700,25
ticks_20251212.xlsx,7203,0,0,130,700,25
ticks_20251212.xlsx,7203,2,100,140,700,25
ticks_20251212.xlsx,7203,2,1400,150,700,25
ticks_20251212.xlsx,7203,2,1400,160,700,25
ticks_20251212.xlsx,7203,2,1200,170,700,25
ticks_20251212.xlsx,7203,4,500,180,700,25
ticks_20251212.xlsx,7203,4,300,190,700,25
ticks_20251212.xlsx,7203,62,5600,30,750,25
ticks_20251212.xlsx,7203,38,500,40,750,25
ticks_20251212.xlsx,7203,30,1100,50,750,25
ticks_20251212.xlsx,7203,20,700,60,750,25
ticks_20251212.xlsx,7203,14,2100,70,750,25
ticks_20251212.xlsx,7203,14,2100,80,750,25
ticks_20251212.xlsx,7203,10,1300,90,750,25
ticks_20251212.xlsx,7203,8,1100,100,750,25
ticks_20251212.xlsx,7203,4,-100,110,750,25
ticks_20251212.xlsx,7203,2,100,120,750,25
ticks_20251212.xlsx,7203,2,100,130,750,25
ticks_20251212.xlsx,7203,0,0,140,750,25
ticks_20251212.xlsx,7203,2,1400,150,750,25
ticks_20251212.xlsx,7203,4,900,160,750,25
ticks_20251212.xlsx,7203,4,300,170,750,25
ticks_20251212.xlsx,7203,4,100,180,750,25
ticks_20251212.xlsx,7203,4,0,190,750,25
ticks_20251212.xlsx,7203,48,4100,30,800,25
ticks_20251212.xlsx,7203,30,3500,40,800,25
ticks_20251212.xlsx,7203,26,400,50,800,25
ticks_20251212.xlsx,7203,12,1000,60,800,25
ticks_20251212.xlsx,7203,8,1100,70,800,25
ticks_20251212.xlsx,7203,8,2000,80,800,25
ticks_20251212.xlsx,7203,6,1700,90,800,25
ticks_20251212.xlsx,7203,4,1500,100,800,25
ticks_20251212.xlsx,7203,2,100,110,800,25
ticks_20251212.xlsx,7203,2,1700,120,800,25
ticks_20251212.xlsx,7203,2,1600,130,800,25
ticks_20251212.xlsx,7203,2,-400,140,800,25
