file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2,TURBULENCE
ticks_20251023.xlsx,7203,68,-5400,30,300,25
ticks_20251023.xlsx,7203,46,-5600,40,300,25
ticks_20251023.xlsx,7203,28,-4200,50,300,25
ticks_20251023.xlsx,7203,24,-1000,60,300,25
ticks_20251023.xlsx,7203,20,-2600,70,300,25
ticks_20251023.xlsx,7203,14,-1600,80,300,25
ticks_20251023.xlsx,7203,4,-100,90,300,25
ticks_20251023.xlsx,7203,2,-300,100,300,25
ticks_20251023.xlsx,7203,2,-100,110,300,25
ticks_20251023.xlsx,7203,2,-200,120,300,25
ticks_20251023.xlsx,7203,2,300,130,300,25
ticks_20251023.xlsx,7203,2,200,140,300,25
ticks_20251023.xlsx,7203,0,0,150,300,25
ticks_20251023.xlsx,7203,2,0,160,300,25
ticks_20251023.xlsx,7203,4,-100,170,300,25
ticks_20251023.xlsx,7203,2,300,180,300,25
ticks_20251023.xlsx,7203,0,0,190,300,25
ticks_20251023.xlsx,7203,68,-1000,30,350,25
ticks_20251023.xlsx,7203,44,-3500,40,350,25
ticks_20251023.xlsx,7203,28,-1500,50,350,25
ticks_20251023.xlsx,7203,26,-1300,60,350,25
ticks_20251023.xlsx,7203,22,-1200,70,350,25
ticks_20251023.xlsx,7203,14,-1600,80,350,25
ticks_20251023.xlsx,7203,6,-300,90,350,25
ticks_20251023.xlsx,7203,6,-300,100,350,25
ticks_20251023.xlsx,7203,6,-100,110,350,25
ticks_20251023.xlsx,7203,0,0,120,350,25
ticks_20251023.xlsx,7203,4,100,130,350,25
ticks_20251023.xlsx,7203,2,100,140,350,25
ticks_20251023.xlsx,7203,2,300,150,350,25
ticks_20251023.xlsx,7203,2,200,160,350,25
ticks_20251023.xlsx,7203,2,200,170,350,25
ticks_20251023.xlsx,7203,2,200,180,350,25
ticks_20251023.xlsx,7203,0,0,190,350,25
ticks_20251023.xlsx,7203,66,-2100,30,400,25
ticks_20251023.xlsx,7203,48,-5100,40,400,25
ticks_20251023.xlsx,7203,34,-4900,50,400,25
ticks_20251023.xlsx,7203,22,-2600,60,400,25
ticks_20251023.xlsx,7203,14,-2100,70,400,25
ticks_20251023.xlsx,7203,10,-1700,80,400,25
ticks_20251023.xlsx,7203,8,-1400,90,400,25
ticks_20251023.xlsx,7203,6,-1100,100,400,25
ticks_20251023.xlsx,7203,2,-200,110,400,25
ticks_20251023.xlsx,7203,2,-200,120,400,25
ticks_20251023.xlsx,7203,0,0,130,400,25
ticks_20251023.xlsx,7203,2,-200,140,400,25
ticks_20251023.xlsx,7203,0,0,150,400,25
ticks_20251023.xlsx,7203,2,400,160,400,25
ticks_20251023.xlsx,7203,4,-400,170,400,25
ticks_20251023.xlsx,7203,2,200,180,400,25
ticks_20251023.xlsx,7203,2,200,190,400,25
ticks_20251023.xlsx,7203,70,-4400,30,450,25
ticks_20251023.xlsx,7203,44,-2600,40,450,25
ticks_20251023.xlsx,7203,26,-3600,50,450,25
ticks_20251023.xlsx,7203,22,-3100,60,450,25
ticks_20251023.xlsx,7203,16,-2400,70,450,25
ticks_20251023.xlsx,7203,8,-1500,80,450,25
ticks_20251023.xlsx,7203,10,-1600,90,450,25
ticks_20251023.xlsx,7203,6,-1200,100,450,25
ticks_20251023.xlsx,7203,4,-400,110,450,25
ticks_20251023.xlsx,7203,4,-500,120,450,25
ticks_20251023.xlsx,7203,4,-500,130,450,25
ticks_20251023.xlsx,7203,2,-600,140,450,25
ticks_20251023.xlsx,7203,2,-700,150,450,25
ticks_20251023.xlsx,7203,0,0,160,450,25
ticks_20251023.xlsx,7203,0,0,170,450,25
ticks_20251023.xlsx,7203,0,0,180,450,25
ticks_20251023.xlsx,7203,0,0,190,450,25
ticks_20251023.xlsx,7203,66,-1400,30,500,25
ticks_20251023.xlsx,7203,44,-4600,40,500,25
ticks_20251023.xlsx,7203,30,-4600,50,500,25
ticks_20251023.xlsx,7203,24,-4400,60,500,25
ticks_20251023.xlsx,7203,24,-4200,70,500,25
ticks_20251023.xlsx,7203,14,-2600,80,500,25
ticks_20251023.xlsx,7203,6,-1200,90,500,25
ticks_20251023.xlsx,7203,6,-1200,100,500,25
ticks_20251023.xlsx,7203,4,-800,110,500,25
ticks_20251023.xlsx,7203,4,-1300,120,500,25
ticks_20251023.xlsx,7203,4,-1300,130,500,25
ticks_20251023.xlsx,7203,6,500,140,500,25
ticks_20251023.xlsx,7203,2,-600,150,500,25
ticks_20251023.xlsx,7203,2,-500,160,500,25
ticks_20251023.xlsx,7203,0,0,170,500,25
ticks_20251023.xlsx,7203,0,0,180,500,25
ticks_20251023.xlsx,7203,0,0,190,500,25
ticks_20251023.xlsx,7203,66,-3600,30,550,25
ticks_20251023.xlsx,7203,42,-2300,40,550,25
ticks_20251023.xlsx,7203,32,-5400,50,550,25
ticks_20251023.xlsx,7203,30,-5100,60,550,25
ticks_20251023.xlsx,7203,20,-3300,70,550,25
ticks_20251023.xlsx,7203,18,-2800,80,550,25
ticks_20251023.xlsx,7203,8,-3800,90,550,25
ticks_20251023.xlsx,7203,10,-200,100,550,25
ticks_20251023.xlsx,7203,4,-300,110,550,25
ticks_20251023.xlsx,7203,4,-700,120,550,25
ticks_20251023.xlsx,7203,4,-1100,130,550,25
ticks_20251023.xlsx,7203,4,-1000,140,550,25
ticks_20251023.xlsx,7203,0,0,150,550,25
ticks_20251023.xlsx,7203,2,-400,160,550,25
ticks_20251023.xlsx,7203,0,0,170,550,25
ticks_20251023.xlsx,7203,0,0,180,550,25
ticks_20251023.xlsx,7203,0,0,190,550,25
ticks_20251023.xlsx,7203,64,-6500,30,600,25
ticks_20251023.xlsx,7203,38,-4800,40,600,25
ticks_20251023.xlsx,7203,28,-1900,50,600,25
ticks_20251023.xlsx,7203,32,-2900,60,600,25
ticks_20251023.xlsx,7203,24,-2100,70,600,25
ticks_20251023.xlsx,7203,14,-2500,80,600,25
ticks_20251023.xlsx,7203,10,-800,90,600,25
ticks_20251023.xlsx,7203,6,1200,100,600,25
ticks_20251023.xlsx,7203,6,-700,110,600,25
ticks_20251023.xlsx,7203,4,-700,120,600,25
ticks_20251023.xlsx,7203,4,-600,130,600,25
ticks_20251023.xlsx,7203,2,-600,140,600,25
ticks_20251023.xlsx,7203,0,0,150,600,25
ticks_20251023.xlsx,7203,2,-300,160,600,25
ticks_20251023.xlsx,7203,2,-400,170,600,25
ticks_20251023.xlsx,7203,0,0,180,600,25
ticks_20251023.xlsx,7203,0,0,190,600,25
ticks_20251023.xlsx,7203,72,-2500,30,650,25
ticks_20251023.xlsx,7203,48,-4300,40,650,25
ticks_20251023.xlsx,7203,26,-2500,50,650,25
ticks_20251023.xlsx,7203,34,-4000,60,650,25
ticks_20251023.xlsx,7203,22,-3900,70,650,25
ticks_20251023.xlsx,7203,16,-3300,80,650,25
ticks_20251023.xlsx,7203,10,-1800,90,650,25
ticks_20251023.xlsx,7203,10,-1300,100,650,25
ticks_20251023.xlsx,7203,8,1100,110,650,25
ticks_20251023.xlsx,7203,4,-400,120,650,25
ticks_20251023.xlsx,7203,4,-1000,130,650,25
ticks_20251023.xlsx,7203,4,-800,140,650,25
ticks_20251023.xlsx,7203,0,0,150,650,25
ticks_20251023.xlsx,7203,2,0,160,650,25
ticks_20251023.xlsx,7203,2,-300,170,650,25
ticks_20251023.xlsx,7203,0,0,180,650,25
ticks_20251023.xlsx,7203,0,0,190,650,25
ticks_20251023.xlsx,7203,76,-4400,30,700,25
ticks_20251023.xlsx,7203,46,-3300,40,700,25
ticks_20251023.xlsx,7203,34,-3200,50,700,25
ticks_20251023.xlsx,7203,36,-3500,60,700,25
ticks_20251023.xlsx,7203,24,-4200,70,700,25
ticks_20251023.xlsx,7203,18,-3700,80,700,25
ticks_20251023.xlsx,7203,12,-2000,90,700,25
ticks_20251023.xlsx,7203,8,-1300,100,700,25
ticks_20251023.xlsx,7203,6,-1500,110,700,25
ticks_20251023.xlsx,7203,4,-1100,120,700,25
ticks_20251023.xlsx,7203,6,-1500,130,700,25
ticks_20251023.xlsx,7203,4,-1000,140,700,25
ticks_20251023.xlsx,7203,0,0,150,700,25
ticks_20251023.xlsx,7203,2,-100,160,700,25
ticks_20251023.xlsx,7203,2,0,170,700,25
ticks_20251023.xlsx,7203,0,0,180,700,25
ticks_20251023.xlsx,7203,0,0,190,700,25
ticks_20251023.xlsx,7203,70,-2500,30,750,25
ticks_20251023.xlsx,7203,52,-1800,40,750,25
ticks_20251023.xlsx,7203,38,-2200,50,750,25
ticks_20251023.xlsx,7203,32,-4500,60,750,25
ticks_20251023.xlsx,7203,24,-3800,70,750,25
ticks_20251023.xlsx,7203,18,-2800,80,750,25
ticks_20251023.xlsx,7203,8,-1200,90,750,25
ticks_20251023.xlsx,7203,10,400,100,750,25
ticks_20251023.xlsx,7203,8,500,110,750,25
ticks_20251023.xlsx,7203,4,-1000,120,750,25
ticks_20251023.xlsx,7203,6,-1600,130,750,25
ticks_20251023.xlsx,7203,6,-1500,140,750,25
ticks_20251023.xlsx,7203,0,0,150,750,25
ticks_20251023.xlsx,7203,2,-100,160,750,25
ticks_20251023.xlsx,7203,2,0,170,750,25
ticks_20251023.xlsx,7203,0,0,180,750,25
ticks_20251023.xlsx,7203,0,0,190,750,25
ticks_20251023.xlsx,7203,72,-3000,30,800,25
ticks_20251023.xlsx,7203,50,-3000,40,800,25
ticks_20251023.xlsx,7203,36,-3100,50,800,25
ticks_20251023.xlsx,7203,34,-4300,60,800,25
ticks_20251023.xlsx,7203,20,-2600,70,800,25
ticks_20251023.xlsx,7203,18,-2700,80,800,25
ticks_20251023.xlsx,7203,12,-2000,90,800,25
ticks_20251023.xlsx,7203,10,-1100,100,800,25
ticks_20251023.xlsx,7203,6,-600,110,800,25
ticks_20251023.xlsx,7203,4,-400,120,800,25
ticks_20251023.xlsx,7203,6,-700,130,800,25
ticks_20251023.xlsx,7203,8,400,140,800,25
ticks_20251023.xlsx,7203,2,1700,150,800,25
