,ts,price,volume,vwap,ma1,cross1,profit,profit_max,drawdown,dd_ratio,n_minus,warmup
2026-02-18 09:00:04,1771372804.3963077,382.0,671200.0,382.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:06,1771372806.4078221,382.8,713000.0,382.8,382.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:08,1771372808.4338384,382.9,753800.0,382.84939467312347,382.5666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:10,1771372810.430478,383.4,767100.0,382.925755995829,382.775,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:12,1771372812.4278026,382.9,772500.0,382.9243830207305,382.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:14,1771372814.432234,383.4,779100.0,382.9534754402224,382.90000000000003,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:16,1771372816.4360652,383.4,799600.0,383.0247663551402,382.9714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:18,1771372818.4279966,383.3,807300.0,383.04033798677443,383.01250000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:20,1771372820.4376695,383.1,811100.0,383.0419585418156,383.02222222222224,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:22,1771372822.4313126,383.1,812300.0,383.0424521615875,383.03000000000003,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:24,1771372824.4294338,383.4,814200.0,383.0472027972028,383.06363636363636,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:26,1771372826.4352574,383.3,819500.0,383.05623735670935,383.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:28,1771372828.4281833,383.3,823100.0,383.06201448321264,383.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:30,1771372830.423952,383.2,827400.0,383.06581306017927,383.10714285714283,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:32,1771372832.4336722,383.2,827400.0,383.06581306017927,383.11333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:34,1771372834.4318957,382.5,836100.0,383.0359611885992,383.075,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:36,1771372836.431096,382.5,836100.0,383.0359611885992,383.0411764705882,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:38,1771372838.4237351,382.4,841800.0,383.0147127784291,383.00555555555553,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:40,1771372840.437902,382.3,844200.0,383.0047976878613,382.9684210526316,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:42,1771372842.43066,382.3,845300.0,383.0003446295233,382.935,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:44,1771372844.4280624,382.5,853200.0,382.97862637362635,382.9142857142857,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:46,1771372846.4385352,382.4,858100.0,382.9634563937935,382.89090909090913,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:48,1771372848.44771,382.7,861200.0,382.95915789473685,382.8826086956522,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:50,1771372850.438986,383.0,870000.0,382.96096579476864,382.88750000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:52,1771372852.4427915,383.1,871300.0,382.9618690654673,382.8960000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0
