,ts,price,volume,vwap,ma1,cross1,profit,profit_max,drawdown,dd_ratio,n_minus,warmup
2026-02-18 09:00:04,1771372804.3963077,590.1,958900.0,590.1,590.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:06,1771372806.4078221,592.1,990700.0,592.1,591.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:08,1771372808.4338384,591.3,1002500.0,591.8834862385321,591.1666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:10,1771372810.430478,591.4,1002700.0,591.8812785388128,591.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:12,1771372812.4278026,590.8,1008900.0,591.7472,591.14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:14,1771372814.432234,591.2,1009100.0,591.7450199203187,591.15,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:16,1771372816.4360652,591.8,1009900.0,591.7458823529412,591.2428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:18,1771372818.4279966,591.6,1013800.0,591.735519125683,591.2875,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:20,1771372820.4376695,589.3,1223800.0,589.8047565118912,591.0666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:22,1771372822.4313126,589.5,1225500.0,589.8028132033008,590.9100000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:24,1771372824.4294338,588.8,1231000.0,589.7825431826534,590.7181818181818,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:26,1771372826.4352574,589.8,1235700.0,589.7828395953758,590.6416666666668,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:28,1771372828.4281833,589.3,1235900.0,589.7824909747293,590.5384615384617,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:30,1771372830.423952,589.3,1236700.0,589.781101511879,590.45,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:32,1771372832.4336722,588.9,1238700.0,589.7748034310222,590.3466666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:34,1771372834.4318957,588.9,1247600.0,589.7478351229651,590.25625,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:36,1771372836.431096,589.3,1250800.0,589.7429256594725,590.1999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:38,1771372838.4237351,589.7,1253400.0,589.7425466893039,590.1722222222222,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:40,1771372840.437902,589.8,1257500.0,589.7433355659746,590.1526315789473,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:42,1771372842.43066,589.8,1257500.0,589.7433355659746,590.135,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:44,1771372844.4280624,590.1,1258500.0,589.744526034713,590.1333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:46,1771372846.4385352,589.8,1258700.0,589.7445630420281,590.1181818181817,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:48,1771372848.44771,589.9,1260300.0,589.7453881884538,590.1086956521739,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:50,1771372850.438986,589.9,1260300.0,589.7453881884538,590.0999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:52,1771372852.4427915,591.0,1268700.0,589.7794060684313,590.136,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:54,1771372854.4391818,590.7,1269400.0,589.7814814814815,590.1576923076923,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:56,1771372856.4408634,591.2,1272100.0,589.7937100893997,590.1962962962963,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:00:58,1771372858.4401736,591.5,1276000.0,589.8146956795963,590.2428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:01:00,1771372860.4526312,591.4,1291300.0,589.8876654632973,590.2827586206897,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:01:02,1771372862.4490223,591.0,1293900.0,589.8962985074627,590.3066666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:01:04,1771372864.4457998,591.0,1297500.0,589.9080330773775,590.3366666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:01:06,1771372866.441684,591.1,1298600.0,589.9118928466294,590.3033333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:01:08,1771372868.453696,590.7,1299000.0,589.9128197588944,590.2833333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:01:10,1771372870.4432924,590.4,1301100.0,589.9158094681472,590.2500000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:01:12,1771372872.4489763,590.6,1302100.0,589.917803030303,590.2433333333335,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:01:14,1771372874.4551153,590.9,1305000.0,589.9260329384571,590.2333333333335,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18 09:01:16,1771372876.4691582,591.0,1308400.0,589.9364806866953,590.2066666666668,0.0,0.0,0.0,0.0,0.0,0.0,1.0
