,ts,price,volume,vwap,ma1,cross1,cross2,profit,profit_max,drawdown,dd_ratio,n_minus,warmup
2026-03-12 09:00:05,1773273605.1428168,2677.0,1943000.0,2677.0,2677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:00:07,1773273607.1555493,2672.5,2079500.0,2672.5,2674.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:00:09,1773273609.1541753,2668.0,2198000.0,2670.4088235294116,2672.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:00:11,1773273611.1550474,2670.5,2227400.0,2670.4182489451478,2672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:00:13,1773273613.152926,2668.5,2230100.0,2670.4002089864157,2671.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:00:15,1773273615.1521833,2668.5,2235000.0,2670.3683219178083,2670.8333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:00:17,1773273617.146574,2669.0,2236400.0,2670.3617927743694,2670.5714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:00:19,1773273619.158602,2671.5,2262700.0,2670.4554269627774,2670.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:00:21,1773273621.1822536,2672.0,2268900.0,2670.484811291807,2670.8333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:00:23,1773273623.175244,2672.5,2273400.0,2670.5122578692494,2671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:00:25,1773273625.1872857,2672.5,2279300.0,2670.54713053821,2671.1363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:00:27,1773273627.1844134,2672.5,2280100.0,2670.55176505488,2671.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:00:29,1773273629.1809905,2674.5,2286900.0,2670.6298342541436,2671.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:00:31,1773273631.175321,2673.5,2291000.0,2670.6636494252875,2671.6428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:00:33,1773273633.1906233,2673.5,2293500.0,2670.6838801711842,2671.766666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:00:35,1773273635.2067993,2672.0,2307300.0,2670.7337359319245,2671.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:00:37,1773273637.2213964,2673.5,2321600.0,2670.8382197569995,2671.8823529411766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:00:39,1773273639.223737,2674.5,2347000.0,2671.068440594059,2672.027777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:00:41,1773273641.2237604,2675.5,2362200.0,2671.229126908397,2672.2105263157896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:00:43,1773273643.2334936,2677.5,2363700.0,2671.251485619206,2672.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:00:45,1773273645.229845,2674.0,2376800.0,2671.3344859382205,2672.5476190476193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:00:47,1773273647.2279189,2674.5,2391700.0,2671.4396032984178,2672.6363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:00:49,1773273649.2224817,2676.0,2406000.0,2671.580453563715,2672.782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:00:51,1773273651.2332346,2675.5,2407200.0,2671.59058595433,2672.8958333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:00:53,1773273653.2298777,2673.5,2412300.0,2671.611336032389,2672.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:00:55,1773273655.2269218,2673.5,2421500.0,2671.6476489028214,2672.9423076923076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:00:57,1773273657.226464,2673.0,2426800.0,2671.662463828028,2672.9444444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:00:59,1773273659.2249963,2672.5,2428100.0,2671.6647083075654,2672.9285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:01:01,1773273661.2380888,2672.5,2436600.0,2671.679092382496,2672.9137931034484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:01:03,1773273663.2516031,2671.0,2442900.0,2671.6705341068214,2672.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:01:05,1773273665.2609696,2670.5,2458900.0,2671.634231440202,2672.633333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:01:07,1773273667.2600567,2670.0,2475100.0,2671.5844766021423,2672.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:01:09,1773273669.2583485,2671.5,2497200.0,2671.581107903284,2672.6666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:01:11,1773273671.2531672,2670.0,2509400.0,2671.547051553672,2672.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:01:13,1773273673.254028,2668.5,2528000.0,2671.450170940171,2672.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-12 09:01:15,1773273675.2524457,2669.5,2541600.0,2671.4058636819245,2672.6833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
