,ts,price,ma1,ma2,vwap,momentum,profit,profit_max,dd_ratio,diff_ma,diff_vwap,n_trade,count_negative,ma_gc,ma_dc,vwap_gc,vwap_dc,warmup
2026-09-25 09:03:03,1790294583.0032551,6169.0,6169.0,6169.0,6169.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,False,False,False,1.0
2026-09-25 09:03:05,1790294585.0149999,6186.0,6171.55,6177.5,6186.0,0.0,0.0,0.0,0.0,-5.949999999999818,-14.449999999999818,0,0,False,False,False,False,1.0
2026-09-25 09:03:07,1790294587.0086765,6186.0,6173.7175,6180.333333333333,6186.0,0.0,0.0,0.0,0.0,-6.615833333333285,-12.282500000000255,0,0,False,False,False,False,1.0
2026-09-25 09:03:09,1790294589.0200596,6211.0,6179.309875,6188.0,6188.521971723348,0.0,0.0,0.0,0.0,-8.69012500000008,-9.212096723347713,0,0,False,False,False,False,1.0
2026-09-25 09:03:11,1790294591.0401902,6222.0,6185.71339375,6194.8,6192.421336934503,0.0,0.0,0.0,0.0,-9.086606249999932,-6.707943184503165,0,0,False,False,False,False,1.0
2026-09-25 09:03:13,1790294593.0332403,6224.0,6195.5813846875,6199.666666666667,6193.856268127618,5.5,0.0,0.0,0.0,-4.085281979167121,1.725116559881826,0,0,False,False,False,False,1.0
2026-09-25 09:03:15,1790294595.0522149,6212.0,6199.9941769843745,6201.428571428572,6195.70477568741,2.6,0.0,0.0,0.0,-1.4343944441970962,4.28940129696457,0,0,False,False,False,False,1.0
2026-09-25 09:03:17,1790294597.0568047,6208.0,6202.845050436718,6202.25,6197.090909090909,2.2,0.0,0.0,0.0,0.5950504367183385,5.75414134580933,0,0,False,False,False,False,1.0
2026-09-25 09:03:19,1790294599.073591,6206.0,6202.94329287121,6202.666666666667,6198.154681139756,0.5,0.0,0.0,0.0,0.2766262045433905,4.788611731454694,0,0,False,False,False,False,1.0
2026-09-25 09:03:21,1790294601.0646641,6219.0,6205.126798940529,6204.3,6198.154681139756,0.3,0.0,0.0,0.0,0.8267989405285334,6.972117800773049,0,0,False,False,False,False,1.0
2026-09-25 09:03:23,1790294603.0819979,6219.0,6206.832779099449,6205.636363636364,6201.003514252246,0.5,0.0,0.0,0.0,1.1964154630850317,5.829264847203376,0,0,False,False,False,False,1.0
2026-09-25 09:03:25,1790294605.086777,6225.0,6210.532862234531,6207.25,6202.790025298157,1.3,0.0,0.0,0.0,3.2828622345314216,7.74283693637426,0,0,False,False,False,False,1.0
2026-09-25 09:03:27,1790294607.0816689,6212.0,6211.052932899352,6207.615384615385,6203.425302826379,0.4,0.0,0.0,0.0,3.437548283966862,7.627630072972352,0,0,False,False,False,False,1.0
2026-09-25 09:03:29,1790294609.0870488,6220.0,6213.444992964449,6208.5,6203.710317460317,1.4,0.0,0.0,0.0,4.944992964448829,9.734675504131701,0,0,False,False,False,False,1.0
2026-09-25 09:03:31,1790294611.079477,6220.0,6214.503244019781,6209.266666666666,6205.050075872534,0.1,0.0,0.0,0.0,5.236577353114626,9.453168147247197,0,0,False,False,False,False,1.0
2026-09-25 09:03:33,1790294613.089438,6238.0,6219.452757416814,6211.0625,6206.824120603015,1.9,0.0,0.0,0.0,8.390257416814165,12.628636813798948,0,0,False,False,False,False,1.0
2026-09-25 09:03:35,1790294615.0811539,6238.0,6223.209843804292,6212.64705882353,6207.795520934761,1.3,0.0,0.0,0.0,10.562784980762444,15.414322869531134,0,0,False,False,False,False,1.0
2026-09-25 09:03:37,1790294617.084174,6233.0,6226.2533672336485,6213.777777777777,6208.477737176884,2.1,0.0,0.0,0.0,12.475589455871159,17.775630056764385,0,0,False,False,False,False,1.0
2026-09-25 09:03:39,1790294619.094529,6218.0,6224.865362148601,6214.0,6208.862337662337,0.2,0.0,0.0,0.0,10.86536214860098,16.003024486263712,0,0,False,False,False,False,1.0
2026-09-25 09:03:41,1790294621.1133683,6216.0,6223.2355578263105,6214.1,6209.0885311871225,0.4,0.0,0.0,0.0,9.135557826310105,14.14702663918797,0,0,False,False,False,False,1.0
2026-09-25 09:03:43,1790294623.1197336,6222.0,6221.850224152364,6214.476190476191,6209.333826794967,1.6,0.0,0.0,0.0,7.374033676172985,12.516397357397182,0,0,False,False,False,False,1.0
2026-09-25 09:03:45,1790294625.113532,6228.0,6222.022690529509,6215.090909090909,6209.55230431602,1.0,0.0,0.0,0.0,6.93178143860041,12.470386213489292,0,0,False,False,False,False,1.0
2026-09-25 09:03:47,1790294627.1205287,6215.0,6219.619286950083,6215.086956521739,6209.801396160558,1.8,0.0,0.0,0.0,4.532330428343812,9.817890789524427,0,0,False,False,False,False,1.0
2026-09-25 09:03:49,1790294629.1178985,6210.0,6217.5763939075705,6214.875,6209.80547008547,0.8,0.0,0.0,0.0,2.701393907570491,7.770923822100485,0,0,False,False,False,False,1.0
2026-09-25 09:03:51,1790294631.1219726,6204.0,6214.6399348214345,6214.44,6209.69959722533,1.2,0.0,0.0,0.0,0.19993482143490837,4.940337596104655,0,0,False,False,False,False,1.0
2026-09-25 09:03:53,1790294633.11522,6205.0,6211.918944598219,6214.076923076923,6209.5079416183735,1.7,0.0,0.0,0.0,-2.157978478703626,2.4110029798457617,0,0,False,False,False,False,1.0
2026-09-25 09:03:55,1790294635.118214,6199.0,6207.8061029084865,6213.518518518518,6209.273108802854,2.9,0.0,0.0,0.0,-5.712415610031712,-1.467005894367503,0,0,False,False,False,False,1.0
2026-09-25 09:03:57,1790294637.1351726,6203.0,6206.185187472213,6213.142857142857,6209.097185396696,1.2,0.0,0.0,0.0,-6.957669670643554,-2.911997924482421,0,0,False,False,False,False,1.0
2026-09-25 09:03:59,1790294639.1277218,6193.0,6202.9324093513815,6212.448275862069,6208.60235247603,1.7,0.0,0.0,0.0,-9.515866510687374,-5.669943124648853,0,0,False,False,False,False,1.0
2026-09-25 09:04:01,1790294641.1300042,6184.0,6198.592547948674,6211.5,6208.034569331789,2.0,0.0,0.0,0.0,-12.90745205132589,-9.44202138311448,0,0,False,False,False,False,1.0
2026-09-25 09:04:03,1790294643.134209,6194.0,6197.078665756373,6210.935483870968,6207.796108210726,1.1,0.0,0.0,0.0,-13.856818114594716,-10.71744245435275,0,0,False,False,False,False,1.0
2026-09-25 09:04:05,1790294645.1276686,6180.0,6193.091865892917,6209.96875,6206.445588368103,1.9,0.0,0.0,0.0,-16.876884107083242,-13.35372247518626,0,0,False,False,False,False,1.0
2026-09-25 09:04:07,1790294647.132826,6175.0,6188.278086008979,6208.909090909091,6205.554317304317,2.8,0.0,0.0,0.0,-20.631004900112202,-17.27623129533822,0,0,False,False,False,False,1.0
2026-09-25 09:04:09,1790294649.1413352,6173.0,6184.486373107632,6207.85294117647,6204.926764199656,2.0,0.0,0.0,0.0,-23.366568068838205,-20.440391092023674,0,0,False,False,False,False,1.0
2026-09-25 09:04:11,1790294651.1554966,6167.0,6180.588417141487,6206.685714285714,6203.422231404958,1.7,0.0,0.0,0.0,-26.097297144227014,-22.83381426347114,0,0,False,False,False,False,1.0
2026-09-25 09:04:13,1790294653.1608047,6155.0,6173.825154570264,6205.25,6202.008103337613,3.9,0.0,0.0,0.0,-31.424845429735797,-28.182948767348535,0,0,False,False,False,False,1.0
2026-09-25 09:04:15,1790294655.169171,6156.0,6169.351381384725,6203.918918918919,6198.670213557556,2.4,0.0,0.0,0.0,-34.567537534194344,-29.318832172831208,0,0,False,False,False,False,1.0
2026-09-25 09:04:17,1790294657.163753,6170.0,6169.073674177016,6203.026315789473,6198.080970774725,0.5,0.0,0.0,0.0,-33.95264161245723,-29.007296597708773,0,0,False,False,False,False,1.0
2026-09-25 09:04:19,1790294659.179786,6175.0,6170.112623050463,6202.307692307692,6197.71347629635,0.2,0.0,0.0,0.0,-32.19506925722908,-27.600853245886356,0,0,False,False,False,False,1.0
2026-09-25 09:04:21,1790294661.1790905,6168.0,6169.870729592893,6201.45,6197.338927837972,0.1,0.0,0.0,0.0,-31.579270407106378,-27.468198245078383,0,0,False,False,False,False,1.0
2026-09-25 09:04:23,1790294663.20141,6166.0,6170.11512015396,6200.585365853659,6196.8087580061265,1.1,0.0,0.0,0.0,-30.470245699699262,-26.69363785216683,0,0,False,False,False,False,1.0
2026-09-25 09:04:25,1790294665.2090385,6164.0,6169.797852130866,6199.714285714285,6194.979818564291,0.8,0.0,0.0,0.0,-29.916433583419348,-25.18196643342526,0,0,False,False,False,False,1.0
2026-09-25 09:04:27,1790294667.2122598,6161.0,6167.803174311236,6198.813953488372,6194.613018597997,0.9,0.0,0.0,0.0,-31.0107791771361,-26.80984428676129,0,0,False,False,False,False,1.0
2026-09-25 09:04:29,1790294669.217448,6163.0,6166.182698164551,6198.0,6194.012056647104,1.2,0.0,0.0,0.0,-31.817301835449143,-27.82935848255329,0,0,False,False,False,False,1.0
