,ts,price,volume,vwap,ma1,cross1,profit,profit_max,drawdown,dd_ratio,n_minus
2026-02-09 09:00:06,1770595206.5132365,422.4,2223100.0,422.4,422.4,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 09:00:08,1770595208.5261846,420.6,2305200.0,420.6,421.5,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 09:00:10,1770595210.5449524,419.2,2527300.0,419.5778435239974,420.73333333333335,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 09:00:12,1770595212.5352483,421.0,2592000.0,419.8272702629439,420.8,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 09:00:14,1770595214.5345757,420.4,2893300.0,420.0847508206505,420.71999999999997,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 09:00:16,1770595216.5531504,420.7,3028100.0,420.1877763975155,420.71666666666664,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 09:00:18,1770595218.567942,420.8,3046300.0,420.2013119533528,420.7285714285714,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 09:00:20,1770595220.5696838,420.9,3098200.0,420.2427494000686,420.75,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 09:00:22,1770595222.5870037,422.5,3147600.0,420.36336398053004,420.94444444444446,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 09:00:24,1770595224.5871608,422.9,3161000.0,420.3996055016526,421.14,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 09:00:26,1770595226.5807498,422.0,3261200.0,420.5540795684423,421.2181818181818,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 09:00:28,1770595228.601171,422.1,3284200.0,420.5875883517105,421.2916666666667,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 09:00:30,1770595230.6031795,423.5,3436900.0,420.9539792387543,421.46153846153845,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 09:00:32,1770595232.6119,424.3,3581700.0,421.31059914617987,421.6642857142857,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 09:00:34,1770595234.635965,424.4,3589900.0,421.32913374304945,421.84666666666664,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 09:00:36,1770595236.6544948,423.6,3609500.0,421.36123773802655,421.95625,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 09:00:38,1770595238.6670167,423.5,3616800.0,421.3724402669154,422.0470588235294,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 09:00:40,1770595240.6887958,422.7,3641200.0,421.3952824201396,422.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 09:00:42,1770595242.6952448,423.0,3647200.0,421.40204339582897,422.13157894736844,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 09:00:44,1770595244.6949663,423.2,3648400.0,421.40355714586406,422.18500000000006,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 09:00:46,1770595246.7093685,422.4,3683400.0,421.4274395672122,422.1952380952381,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 09:00:48,1770595248.7109091,422.3,3691100.0,421.43201634877386,422.2,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 09:00:50,1770595250.7200308,422.7,3695100.0,421.43546195652175,422.2217391304348,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 09:00:52,1770595252.7241921,422.7,3709500.0,421.4477125941873,422.24166666666673,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 09:00:54,1770595254.7275565,423.0,3714100.0,421.452501676727,422.27200000000005,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 09:00:56,1770595256.7333705,423.1,3727600.0,421.46728481223,422.3038461538462,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 09:00:58,1770595258.727955,422.9,3730500.0,421.4700411304232,422.32592592592596,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 09:01:00,1770595260.735869,422.7,3734700.0,421.47345858692773,422.3392857142858,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 09:01:02,1770595262.7362072,422.4,3766800.0,421.4927252704541,422.3413793103449,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 09:01:04,1770595264.7539454,421.7,3786000.0,421.49527161046774,422.32000000000005,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 09:01:06,1770595266.7653942,423.0,3872900.0,421.57453024609043,422.3400000000001,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 09:01:08,1770595268.7526295,422.1,3885300.0,421.5784502466611,422.3900000000001,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09 09:01:10,1770595270.7599504,422.6,3911800.0,421.5944809616865,422.5033333333334,0.0,0.5,0.5,0.0,0.0,0.0
2026-02-09 09:01:12,1770595272.7664454,422.6,3911800.0,421.5944809616865,422.55666666666673,0.0,0.5,0.5,0.0,0.0,0.0
2026-02-09 09:01:14,1770595274.7716734,422.0,3916600.0,421.59563035134335,422.61000000000007,0.0,-0.10000000000002274,0.5,0.6000000000000227,1.2000000000000455,2.0
2026-02-09 09:01:16,1770595276.781473,421.4,3955900.0,421.59119344413665,422.6333333333334,0.0,-0.7000000000000455,0.5,1.2000000000000455,2.400000000000091,4.0
2026-02-09 09:01:18,1770595278.7857378,421.4,3962400.0,421.5904789283045,422.6533333333334,0.0,-0.7000000000000455,0.5,1.2000000000000455,2.400000000000091,6.0
2026-02-09 09:01:20,1770595280.7956436,422.0,3974200.0,421.5932385357775,422.6900000000001,0.0,-0.10000000000002274,0.5,0.6000000000000227,1.2000000000000455,8.0
