file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20251230.xlsx,285A,68,-10500.0,5.0,0.1
ticks_20251230.xlsx,285A,68,-1500.0,10.0,0.1
ticks_20251230.xlsx,285A,68,-4500.0,15.0,0.1
ticks_20251230.xlsx,285A,68,-3000.0,20.0,0.1
ticks_20251230.xlsx,285A,68,-5000.0,25.0,0.1
ticks_20251230.xlsx,285A,68,1000.0,30.0,0.1
ticks_20251230.xlsx,285A,68,-5000.0,35.0,0.1
ticks_20251230.xlsx,285A,68,2500.0,40.0,0.1
ticks_20251230.xlsx,285A,68,-14000.0,5.0,0.2
ticks_20251230.xlsx,285A,68,-4000.0,10.0,0.2
ticks_20251230.xlsx,285A,68,-7000.0,15.0,0.2
ticks_20251230.xlsx,285A,68,-7000.0,20.0,0.2
ticks_20251230.xlsx,285A,68,-5000.0,25.0,0.2
ticks_20251230.xlsx,285A,68,2500.0,30.0,0.2
ticks_20251230.xlsx,285A,68,-1500.0,35.0,0.2
ticks_20251230.xlsx,285A,68,0.0,40.0,0.2
ticks_20251230.xlsx,285A,68,-15000.0,5.0,0.3
ticks_20251230.xlsx,285A,68,-5000.0,10.0,0.3
ticks_20251230.xlsx,285A,68,-9000.0,15.0,0.3
ticks_20251230.xlsx,285A,68,-10000.0,20.0,0.3
ticks_20251230.xlsx,285A,68,-9000.0,25.0,0.3
ticks_20251230.xlsx,285A,68,-2000.0,30.0,0.3
ticks_20251230.xlsx,285A,68,-4000.0,35.0,0.3
ticks_20251230.xlsx,285A,68,-2000.0,40.0,0.3
ticks_20251230.xlsx,285A,68,-14500.0,5.0,0.4
ticks_20251230.xlsx,285A,68,-9500.0,10.0,0.4
ticks_20251230.xlsx,285A,68,-10500.0,15.0,0.4
ticks_20251230.xlsx,285A,68,-12000.0,20.0,0.4
ticks_20251230.xlsx,285A,68,-13500.0,25.0,0.4
ticks_20251230.xlsx,285A,68,-10500.0,30.0,0.4
ticks_20251230.xlsx,285A,68,-13000.0,35.0,0.4
ticks_20251230.xlsx,285A,68,-12000.0,40.0,0.4
ticks_20251230.xlsx,285A,68,-11500.0,5.0,0.5
ticks_20251230.xlsx,285A,68,-11500.0,10.0,0.5
ticks_20251230.xlsx,285A,68,-13000.0,15.0,0.5
ticks_20251230.xlsx,285A,68,-15000.0,20.0,0.5
ticks_20251230.xlsx,285A,68,-16000.0,25.0,0.5
ticks_20251230.xlsx,285A,68,-1000.0,30.0,0.5
ticks_20251230.xlsx,285A,68,-5500.0,35.0,0.5
ticks_20251230.xlsx,285A,68,-5000.0,40.0,0.5
ticks_20251230.xlsx,285A,68,-9000.0,5.0,0.6
ticks_20251230.xlsx,285A,68,-9000.0,10.0,0.6
ticks_20251230.xlsx,285A,68,-11000.0,15.0,0.6
ticks_20251230.xlsx,285A,68,-13000.0,20.0,0.6
ticks_20251230.xlsx,285A,68,-17000.0,25.0,0.6
ticks_20251230.xlsx,285A,68,-2500.0,30.0,0.6
ticks_20251230.xlsx,285A,68,-7000.0,35.0,0.6
ticks_20251230.xlsx,285A,68,-7000.0,40.0,0.6
ticks_20251230.xlsx,285A,68,-19500.0,5.0,0.7
ticks_20251230.xlsx,285A,68,-19500.0,10.0,0.7
ticks_20251230.xlsx,285A,68,-19500.0,15.0,0.7
ticks_20251230.xlsx,285A,68,-21500.0,20.0,0.7
ticks_20251230.xlsx,285A,68,-25500.0,25.0,0.7
ticks_20251230.xlsx,285A,68,-10500.0,30.0,0.7
ticks_20251230.xlsx,285A,68,-15000.0,35.0,0.7
ticks_20251230.xlsx,285A,68,-14500.0,40.0,0.7
ticks_20251230.xlsx,285A,68,-33000.0,5.0,0.8
ticks_20251230.xlsx,285A,68,-33000.0,10.0,0.8
ticks_20251230.xlsx,285A,68,-33000.0,15.0,0.8
ticks_20251230.xlsx,285A,68,-33000.0,20.0,0.8
ticks_20251230.xlsx,285A,68,-33000.0,25.0,0.8
ticks_20251230.xlsx,285A,68,-18500.0,30.0,0.8
ticks_20251230.xlsx,285A,68,-18500.0,35.0,0.8
ticks_20251230.xlsx,285A,68,-18500.0,40.0,0.8
