file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20260109.xlsx,285A,72,30500.0,5.0,0.1
ticks_20260109.xlsx,285A,72,41500.0,10.0,0.1
ticks_20260109.xlsx,285A,72,43000.0,15.0,0.1
ticks_20260109.xlsx,285A,72,46000.0,20.0,0.1
ticks_20260109.xlsx,285A,72,33000.0,25.0,0.1
ticks_20260109.xlsx,285A,72,26000.0,30.0,0.1
ticks_20260109.xlsx,285A,72,34500.0,35.0,0.1
ticks_20260109.xlsx,285A,72,32500.0,40.0,0.1
ticks_20260109.xlsx,285A,72,26500.0,5.0,0.2
ticks_20260109.xlsx,285A,72,35500.0,10.0,0.2
ticks_20260109.xlsx,285A,72,36000.0,15.0,0.2
ticks_20260109.xlsx,285A,72,37500.0,20.0,0.2
ticks_20260109.xlsx,285A,72,31000.0,25.0,0.2
ticks_20260109.xlsx,285A,72,24000.0,30.0,0.2
ticks_20260109.xlsx,285A,72,29500.0,35.0,0.2
ticks_20260109.xlsx,285A,72,37000.0,40.0,0.2
ticks_20260109.xlsx,285A,72,26500.0,5.0,0.3
ticks_20260109.xlsx,285A,72,35500.0,10.0,0.3
ticks_20260109.xlsx,285A,72,35000.0,15.0,0.3
ticks_20260109.xlsx,285A,72,35500.0,20.0,0.3
ticks_20260109.xlsx,285A,72,28500.0,25.0,0.3
ticks_20260109.xlsx,285A,72,20000.0,30.0,0.3
ticks_20260109.xlsx,285A,72,26500.0,35.0,0.3
ticks_20260109.xlsx,285A,72,33000.0,40.0,0.3
ticks_20260109.xlsx,285A,72,24000.0,5.0,0.4
ticks_20260109.xlsx,285A,72,31500.0,10.0,0.4
ticks_20260109.xlsx,285A,72,31000.0,15.0,0.4
ticks_20260109.xlsx,285A,72,33000.0,20.0,0.4
ticks_20260109.xlsx,285A,72,31000.0,25.0,0.4
ticks_20260109.xlsx,285A,72,26000.0,30.0,0.4
ticks_20260109.xlsx,285A,72,31000.0,35.0,0.4
ticks_20260109.xlsx,285A,72,28000.0,40.0,0.4
ticks_20260109.xlsx,285A,72,23500.0,5.0,0.5
ticks_20260109.xlsx,285A,72,23500.0,10.0,0.5
ticks_20260109.xlsx,285A,72,20500.0,15.0,0.5
ticks_20260109.xlsx,285A,72,20500.0,20.0,0.5
ticks_20260109.xlsx,285A,72,17000.0,25.0,0.5
ticks_20260109.xlsx,285A,72,13500.0,30.0,0.5
ticks_20260109.xlsx,285A,72,19000.0,35.0,0.5
ticks_20260109.xlsx,285A,72,16500.0,40.0,0.5
ticks_20260109.xlsx,285A,72,14500.0,5.0,0.6
ticks_20260109.xlsx,285A,72,14500.0,10.0,0.6
ticks_20260109.xlsx,285A,72,11500.0,15.0,0.6
ticks_20260109.xlsx,285A,72,11500.0,20.0,0.6
ticks_20260109.xlsx,285A,72,13500.0,25.0,0.6
ticks_20260109.xlsx,285A,72,12000.0,30.0,0.6
ticks_20260109.xlsx,285A,72,15000.0,35.0,0.6
ticks_20260109.xlsx,285A,72,12000.0,40.0,0.6
ticks_20260109.xlsx,285A,72,8500.0,5.0,0.7
ticks_20260109.xlsx,285A,72,8500.0,10.0,0.7
ticks_20260109.xlsx,285A,72,8500.0,15.0,0.7
ticks_20260109.xlsx,285A,72,8500.0,20.0,0.7
ticks_20260109.xlsx,285A,72,10000.0,25.0,0.7
ticks_20260109.xlsx,285A,72,9000.0,30.0,0.7
ticks_20260109.xlsx,285A,72,9500.0,35.0,0.7
ticks_20260109.xlsx,285A,72,6500.0,40.0,0.7
ticks_20260109.xlsx,285A,72,1500.0,5.0,0.8
ticks_20260109.xlsx,285A,72,1500.0,10.0,0.8
ticks_20260109.xlsx,285A,72,1500.0,15.0,0.8
ticks_20260109.xlsx,285A,72,1500.0,20.0,0.8
ticks_20260109.xlsx,285A,72,1500.0,25.0,0.8
ticks_20260109.xlsx,285A,72,1000.0,30.0,0.8
ticks_20260109.xlsx,285A,72,1000.0,35.0,0.8
ticks_20260109.xlsx,285A,72,-1500.0,40.0,0.8
