file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20260113.xlsx,285A,76,-1500.0,5.0,0.1
ticks_20260113.xlsx,285A,76,-5000.0,10.0,0.1
ticks_20260113.xlsx,285A,76,-13000.0,15.0,0.1
ticks_20260113.xlsx,285A,76,-16000.0,20.0,0.1
ticks_20260113.xlsx,285A,76,-20000.0,25.0,0.1
ticks_20260113.xlsx,285A,76,-15500.0,30.0,0.1
ticks_20260113.xlsx,285A,76,-24000.0,35.0,0.1
ticks_20260113.xlsx,285A,76,-21000.0,40.0,0.1
ticks_20260113.xlsx,285A,76,0.0,5.0,0.2
ticks_20260113.xlsx,285A,76,-3500.0,10.0,0.2
ticks_20260113.xlsx,285A,76,-7500.0,15.0,0.2
ticks_20260113.xlsx,285A,76,-10500.0,20.0,0.2
ticks_20260113.xlsx,285A,76,-12000.0,25.0,0.2
ticks_20260113.xlsx,285A,76,-10500.0,30.0,0.2
ticks_20260113.xlsx,285A,76,-20000.0,35.0,0.2
ticks_20260113.xlsx,285A,76,-15500.0,40.0,0.2
ticks_20260113.xlsx,285A,76,-1500.0,5.0,0.3
ticks_20260113.xlsx,285A,76,-1000.0,10.0,0.3
ticks_20260113.xlsx,285A,76,-7000.0,15.0,0.3
ticks_20260113.xlsx,285A,76,-9500.0,20.0,0.3
ticks_20260113.xlsx,285A,76,-12500.0,25.0,0.3
ticks_20260113.xlsx,285A,76,-11500.0,30.0,0.3
ticks_20260113.xlsx,285A,76,-20500.0,35.0,0.3
ticks_20260113.xlsx,285A,76,-20500.0,40.0,0.3
ticks_20260113.xlsx,285A,76,-6000.0,5.0,0.4
ticks_20260113.xlsx,285A,76,-7000.0,10.0,0.4
ticks_20260113.xlsx,285A,76,-9000.0,15.0,0.4
ticks_20260113.xlsx,285A,76,-12500.0,20.0,0.4
ticks_20260113.xlsx,285A,76,-15000.0,25.0,0.4
ticks_20260113.xlsx,285A,76,-13500.0,30.0,0.4
ticks_20260113.xlsx,285A,76,-22500.0,35.0,0.4
ticks_20260113.xlsx,285A,76,-22500.0,40.0,0.4
ticks_20260113.xlsx,285A,76,8000.0,5.0,0.5
ticks_20260113.xlsx,285A,76,8000.0,10.0,0.5
ticks_20260113.xlsx,285A,76,6000.0,15.0,0.5
ticks_20260113.xlsx,285A,76,2000.0,20.0,0.5
ticks_20260113.xlsx,285A,76,-2000.0,25.0,0.5
ticks_20260113.xlsx,285A,76,-1000.0,30.0,0.5
ticks_20260113.xlsx,285A,76,-9000.0,35.0,0.5
ticks_20260113.xlsx,285A,76,-9000.0,40.0,0.5
ticks_20260113.xlsx,285A,76,4000.0,5.0,0.6
ticks_20260113.xlsx,285A,76,4000.0,10.0,0.6
ticks_20260113.xlsx,285A,76,2000.0,15.0,0.6
ticks_20260113.xlsx,285A,76,-2500.0,20.0,0.6
ticks_20260113.xlsx,285A,76,-6000.0,25.0,0.6
ticks_20260113.xlsx,285A,76,-4500.0,30.0,0.6
ticks_20260113.xlsx,285A,76,-11500.0,35.0,0.6
ticks_20260113.xlsx,285A,76,-11500.0,40.0,0.6
ticks_20260113.xlsx,285A,76,7500.0,5.0,0.7
ticks_20260113.xlsx,285A,76,7500.0,10.0,0.7
ticks_20260113.xlsx,285A,76,7500.0,15.0,0.7
ticks_20260113.xlsx,285A,76,6000.0,20.0,0.7
ticks_20260113.xlsx,285A,76,13500.0,25.0,0.7
ticks_20260113.xlsx,285A,76,13500.0,30.0,0.7
ticks_20260113.xlsx,285A,76,6500.0,35.0,0.7
ticks_20260113.xlsx,285A,76,6500.0,40.0,0.7
ticks_20260113.xlsx,285A,76,11000.0,5.0,0.8
ticks_20260113.xlsx,285A,76,11000.0,10.0,0.8
ticks_20260113.xlsx,285A,76,11000.0,15.0,0.8
ticks_20260113.xlsx,285A,76,11000.0,20.0,0.8
ticks_20260113.xlsx,285A,76,11000.0,25.0,0.8
ticks_20260113.xlsx,285A,76,11000.0,30.0,0.8
ticks_20260113.xlsx,285A,76,5000.0,35.0,0.8
ticks_20260113.xlsx,285A,76,5000.0,40.0,0.8
