,ts,price,volume,vwap,ma1,cross1,cross2,lower,upper,profit,profit_max,drawdown,dd_ratio,n_minus,warmup
2026-02-24 09:00:12,1771891212.8244095,574.7,607400.0,574.7,574.7,0.0,0.0,574.7,574.7,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:00:14,1771891214.8329825,576.4,669300.0,576.4,575.55,0.0,0.0,572.1500000000001,578.9499999999998,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:00:16,1771891216.835851,576.7,673800.0,576.4203313253012,575.9333333333333,0.0,0.0,571.7,579.7,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:00:18,1771891218.84164,575.7,684600.0,576.3195595854922,575.875,0.0,0.0,574.2,578.2,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:00:20,1771891220.831643,575.7,684700.0,576.3187580853817,575.8399999999999,0.0,0.0,574.6500000000001,577.4499999999998,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:00:22,1771891222.845083,575.7,684700.0,576.3187580853817,575.8166666666666,0.0,0.0,574.6500000000001,577.4499999999998,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:00:24,1771891224.8498082,575.7,688900.0,576.2868711656441,575.8,0.0,0.0,574.6500000000001,577.4499999999998,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:00:26,1771891226.8605092,575.9,689600.0,576.2835766423358,575.8124999999999,0.0,0.0,574.6500000000001,577.4499999999998,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:00:28,1771891228.8680143,575.9,689600.0,576.2835766423358,575.8222222222221,0.0,0.0,575.4000000000001,576.1999999999998,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:00:30,1771891230.8768535,575.8,689700.0,576.2829890643985,575.8199999999999,0.0,0.0,575.4000000000001,576.1999999999998,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:00:32,1771891232.8838005,575.7,690900.0,576.2746107784432,575.8090909090907,0.0,0.0,575.4000000000001,576.1999999999998,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:00:34,1771891234.8797412,575.7,690900.0,576.2746107784432,575.7999999999998,0.0,0.0,575.4000000000001,576.1999999999998,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:00:36,1771891236.8860934,576.2,692300.0,576.2733804475854,575.8307692307691,0.0,0.0,575.4000000000001,576.1999999999998,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:00:38,1771891238.8930547,576.4,692500.0,576.273678025852,575.8714285714284,0.0,0.0,574.95,576.95,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:00:40,1771891240.9157562,577.3,862200.0,576.9572213500785,575.9666666666666,0.0,0.0,574.6500000000001,577.4499999999998,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:00:42,1771891242.9083812,577.5,867100.0,576.9674624566808,576.0624999999999,0.0,0.0,574.6500000000001,577.4499999999998,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:00:44,1771891244.9312284,578.5,897300.0,577.1271127975164,576.2058823529411,0.0,0.0,574.6500000000001,577.4499999999998,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:00:46,1771891246.9231405,577.9,905500.0,577.1483730291849,576.2999999999998,0.0,0.0,574.2,578.2,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:00:48,1771891248.93166,578.0,907400.0,577.1537666666667,576.3894736842104,0.0,0.0,573.3000000000002,579.6999999999998,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:00:50,1771891250.941358,578.1,908300.0,577.1565968760385,576.4749999999999,0.0,0.0,573.0000000000001,580.1999999999999,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:00:52,1771891252.9630234,577.5,910100.0,577.1586389164189,576.5238095238094,0.0,0.0,573.0000000000001,580.1999999999999,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:00:54,1771891254.9635162,577.7,912200.0,577.1623687664041,576.5772727272727,0.0,0.0,573.0000000000001,580.1999999999999,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:00:56,1771891256.9553618,577.6,914100.0,577.1650798826214,576.6217391304348,0.0,0.0,572.8500000000001,580.45,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:00:58,1771891258.9579701,577.4,916800.0,577.1671299288946,576.6541666666666,0.0,0.0,572.8500000000001,580.45,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:01:00,1771891260.954689,577.4,916800.0,577.1671299288946,576.684,0.0,0.0,573.0000000000001,580.1999999999999,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:01:02,1771891262.9653933,577.6,943100.0,577.2010425975574,576.7192307692308,0.0,0.0,572.8500000000001,580.45,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:01:04,1771891264.9617407,577.3,944800.0,577.2015411973919,576.7407407407406,0.0,0.0,572.8500000000001,580.45,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:01:06,1771891266.968715,578.0,945000.0,577.2020142180095,576.7857142857142,0.0,0.0,573.0999999999999,580.3000000000002,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:01:08,1771891268.9634433,578.2,946700.0,577.2070144414972,576.8344827586205,0.0,0.0,573.0999999999999,580.3000000000002,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:01:10,1771891270.9559784,578.1,946800.0,577.2072775486153,576.8766666666666,0.0,0.0,572.9499999999998,580.5500000000002,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:01:12,1771891272.9571962,579.8,966000.0,577.3460959286112,577.0466666666665,0.0,0.0,572.9,580.9,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:01:14,1771891274.9623463,579.3,970100.0,577.3681830714089,577.1433333333331,0.0,0.0,572.75,581.1500000000001,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:01:16,1771891276.9600804,580.5,1046200.0,577.9113263445761,577.2699999999998,0.0,0.0,572.75,581.1500000000001,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:01:18,1771891278.955551,581.0,1051400.0,577.9475,577.4466666666664,0.0,0.0,572.5999999999999,581.4000000000001,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:01:20,1771891280.9606373,580.5,1053600.0,577.9600851636038,577.6066666666663,0.0,0.0,573.3500000000001,580.95,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:01:22,1771891282.967997,580.5,1054400.0,577.9646308724832,577.7666666666663,0.0,0.0,573.6999999999998,580.9000000000001,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:01:24,1771891284.9604237,580.3,1057500.0,577.9807153965785,577.9199999999996,0.0,0.0,575.4999999999999,580.3000000000001,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:01:26,1771891286.9645264,580.3,1076300.0,578.0737044145874,578.0666666666662,0.0,0.0,574.3,582.3,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:01:28,1771891288.9697516,580.2,1083500.0,578.1058601134215,578.2099999999995,1.0,0.0,573.8,583.3999999999999,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:01:30,1771891290.976337,580.2,1083500.0,578.1058601134215,578.3566666666662,0.0,0.0,573.1999999999998,584.4000000000001,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-24 09:01:32,1771891292.9706264,580.0,1091500.0,578.1371617434414,578.4999999999995,0.0,0.0,573.4499999999999,584.2500000000001,0.0,0.0,0.0,0.0,0.0,1.0
