file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20250924.xlsx,7011,48,-2100.0,5.0,0.1
ticks_20250924.xlsx,7011,48,1200.0,10.0,0.1
ticks_20250924.xlsx,7011,48,2800.0,15.0,0.1
ticks_20250924.xlsx,7011,48,7600.0,20.0,0.1
ticks_20250924.xlsx,7011,48,8000.0,25.0,0.1
ticks_20250924.xlsx,7011,48,9800.0,30.0,0.1
ticks_20250924.xlsx,7011,48,9800.0,35.0,0.1
ticks_20250924.xlsx,7011,48,10100.0,40.0,0.1
ticks_20250924.xlsx,7011,48,-2600.0,5.0,0.2
ticks_20250924.xlsx,7011,48,1900.0,10.0,0.2
ticks_20250924.xlsx,7011,48,9200.0,15.0,0.2
ticks_20250924.xlsx,7011,48,8400.0,20.0,0.2
ticks_20250924.xlsx,7011,48,8400.0,25.0,0.2
ticks_20250924.xlsx,7011,48,9300.0,30.0,0.2
ticks_20250924.xlsx,7011,48,9300.0,35.0,0.2
ticks_20250924.xlsx,7011,48,9100.0,40.0,0.2
ticks_20250924.xlsx,7011,48,-2700.0,5.0,0.3
ticks_20250924.xlsx,7011,48,1500.0,10.0,0.3
ticks_20250924.xlsx,7011,48,8300.0,15.0,0.3
ticks_20250924.xlsx,7011,48,7700.0,20.0,0.3
ticks_20250924.xlsx,7011,48,7700.0,25.0,0.3
ticks_20250924.xlsx,7011,48,7700.0,30.0,0.3
ticks_20250924.xlsx,7011,48,7700.0,35.0,0.3
ticks_20250924.xlsx,7011,48,7600.0,40.0,0.3
ticks_20250924.xlsx,7011,48,1500.0,5.0,0.4
ticks_20250924.xlsx,7011,48,6600.0,10.0,0.4
ticks_20250924.xlsx,7011,48,8600.0,15.0,0.4
ticks_20250924.xlsx,7011,48,8200.0,20.0,0.4
ticks_20250924.xlsx,7011,48,8200.0,25.0,0.4
ticks_20250924.xlsx,7011,48,8200.0,30.0,0.4
ticks_20250924.xlsx,7011,48,8200.0,35.0,0.4
ticks_20250924.xlsx,7011,48,8500.0,40.0,0.4
ticks_20250924.xlsx,7011,48,5800.0,5.0,0.5
ticks_20250924.xlsx,7011,48,6300.0,10.0,0.5
ticks_20250924.xlsx,7011,48,7700.0,15.0,0.5
ticks_20250924.xlsx,7011,48,7500.0,20.0,0.5
ticks_20250924.xlsx,7011,48,7500.0,25.0,0.5
ticks_20250924.xlsx,7011,48,7500.0,30.0,0.5
ticks_20250924.xlsx,7011,48,7500.0,35.0,0.5
ticks_20250924.xlsx,7011,48,8400.0,40.0,0.5
ticks_20250924.xlsx,7011,48,5600.0,5.0,0.6
ticks_20250924.xlsx,7011,48,7000.0,10.0,0.6
ticks_20250924.xlsx,7011,48,8300.0,15.0,0.6
ticks_20250924.xlsx,7011,48,8100.0,20.0,0.6
ticks_20250924.xlsx,7011,48,8100.0,25.0,0.6
ticks_20250924.xlsx,7011,48,8100.0,30.0,0.6
ticks_20250924.xlsx,7011,48,8100.0,35.0,0.6
ticks_20250924.xlsx,7011,48,8100.0,40.0,0.6
ticks_20250924.xlsx,7011,48,6400.0,5.0,0.7
ticks_20250924.xlsx,7011,48,8000.0,10.0,0.7
ticks_20250924.xlsx,7011,48,8000.0,15.0,0.7
ticks_20250924.xlsx,7011,48,8100.0,20.0,0.7
ticks_20250924.xlsx,7011,48,8100.0,25.0,0.7
ticks_20250924.xlsx,7011,48,8100.0,30.0,0.7
ticks_20250924.xlsx,7011,48,8100.0,35.0,0.7
ticks_20250924.xlsx,7011,48,8100.0,40.0,0.7
ticks_20250924.xlsx,7011,48,6200.0,5.0,0.8
ticks_20250924.xlsx,7011,48,8000.0,10.0,0.8
ticks_20250924.xlsx,7011,48,8000.0,15.0,0.8
ticks_20250924.xlsx,7011,48,8100.0,20.0,0.8
ticks_20250924.xlsx,7011,48,8100.0,25.0,0.8
ticks_20250924.xlsx,7011,48,8100.0,30.0,0.8
ticks_20250924.xlsx,7011,48,8100.0,35.0,0.8
ticks_20250924.xlsx,7011,48,8100.0,40.0,0.8
