file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20250819.xlsx,7011,30,600.0,5.0,0.1
ticks_20250819.xlsx,7011,30,2100.0,10.0,0.1
ticks_20250819.xlsx,7011,30,2800.0,15.0,0.1
ticks_20250819.xlsx,7011,30,3700.0,20.0,0.1
ticks_20250819.xlsx,7011,30,4300.0,25.0,0.1
ticks_20250819.xlsx,7011,30,4600.0,30.0,0.1
ticks_20250819.xlsx,7011,30,7200.0,35.0,0.1
ticks_20250819.xlsx,7011,30,7000.0,40.0,0.1
ticks_20250819.xlsx,7011,30,1500.0,5.0,0.2
ticks_20250819.xlsx,7011,30,1600.0,10.0,0.2
ticks_20250819.xlsx,7011,30,2500.0,15.0,0.2
ticks_20250819.xlsx,7011,30,3500.0,20.0,0.2
ticks_20250819.xlsx,7011,30,3900.0,25.0,0.2
ticks_20250819.xlsx,7011,30,4500.0,30.0,0.2
ticks_20250819.xlsx,7011,30,6500.0,35.0,0.2
ticks_20250819.xlsx,7011,30,6500.0,40.0,0.2
ticks_20250819.xlsx,7011,30,1600.0,5.0,0.3
ticks_20250819.xlsx,7011,30,1200.0,10.0,0.3
ticks_20250819.xlsx,7011,30,2000.0,15.0,0.3
ticks_20250819.xlsx,7011,30,4600.0,20.0,0.3
ticks_20250819.xlsx,7011,30,5600.0,25.0,0.3
ticks_20250819.xlsx,7011,30,5600.0,30.0,0.3
ticks_20250819.xlsx,7011,30,5600.0,35.0,0.3
ticks_20250819.xlsx,7011,30,6000.0,40.0,0.3
ticks_20250819.xlsx,7011,30,1300.0,5.0,0.4
ticks_20250819.xlsx,7011,30,800.0,10.0,0.4
ticks_20250819.xlsx,7011,30,3200.0,15.0,0.4
ticks_20250819.xlsx,7011,30,7000.0,20.0,0.4
ticks_20250819.xlsx,7011,30,7000.0,25.0,0.4
ticks_20250819.xlsx,7011,30,7000.0,30.0,0.4
ticks_20250819.xlsx,7011,30,7000.0,35.0,0.4
ticks_20250819.xlsx,7011,30,7000.0,40.0,0.4
ticks_20250819.xlsx,7011,30,600.0,5.0,0.5
ticks_20250819.xlsx,7011,30,500.0,10.0,0.5
ticks_20250819.xlsx,7011,30,2900.0,15.0,0.5
ticks_20250819.xlsx,7011,30,7000.0,20.0,0.5
ticks_20250819.xlsx,7011,30,7000.0,25.0,0.5
ticks_20250819.xlsx,7011,30,7000.0,30.0,0.5
ticks_20250819.xlsx,7011,30,7000.0,35.0,0.5
ticks_20250819.xlsx,7011,30,7000.0,40.0,0.5
ticks_20250819.xlsx,7011,30,4300.0,5.0,0.6
ticks_20250819.xlsx,7011,30,6900.0,10.0,0.6
ticks_20250819.xlsx,7011,30,7000.0,15.0,0.6
ticks_20250819.xlsx,7011,30,7000.0,20.0,0.6
ticks_20250819.xlsx,7011,30,7000.0,25.0,0.6
ticks_20250819.xlsx,7011,30,7000.0,30.0,0.6
ticks_20250819.xlsx,7011,30,7000.0,35.0,0.6
ticks_20250819.xlsx,7011,30,7000.0,40.0,0.6
ticks_20250819.xlsx,7011,30,4700.0,5.0,0.7
ticks_20250819.xlsx,7011,30,7000.0,10.0,0.7
ticks_20250819.xlsx,7011,30,7000.0,15.0,0.7
ticks_20250819.xlsx,7011,30,7000.0,20.0,0.7
ticks_20250819.xlsx,7011,30,7000.0,25.0,0.7
ticks_20250819.xlsx,7011,30,7000.0,30.0,0.7
ticks_20250819.xlsx,7011,30,7000.0,35.0,0.7
ticks_20250819.xlsx,7011,30,7000.0,40.0,0.7
ticks_20250819.xlsx,7011,30,4400.0,5.0,0.8
ticks_20250819.xlsx,7011,30,7000.0,10.0,0.8
ticks_20250819.xlsx,7011,30,7000.0,15.0,0.8
ticks_20250819.xlsx,7011,30,7000.0,20.0,0.8
ticks_20250819.xlsx,7011,30,7000.0,25.0,0.8
ticks_20250819.xlsx,7011,30,7000.0,30.0,0.8
ticks_20250819.xlsx,7011,30,7000.0,35.0,0.8
ticks_20250819.xlsx,7011,30,7000.0,40.0,0.8
