file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2
ticks_20250904.xlsx,7011,100,-10.0,30,300
ticks_20250904.xlsx,7011,100,-27.0,40,300
ticks_20250904.xlsx,7011,100,-42.0,50,300
ticks_20250904.xlsx,7011,100,-35.0,60,300
ticks_20250904.xlsx,7011,100,-43.0,70,300
ticks_20250904.xlsx,7011,100,-82.0,80,300
ticks_20250904.xlsx,7011,100,-61.0,90,300
ticks_20250904.xlsx,7011,78,-29.0,100,300
ticks_20250904.xlsx,7011,95,-55.0,110,300
ticks_20250904.xlsx,7011,90,-74.0,120,300
ticks_20250904.xlsx,7011,97,-70.0,130,300
ticks_20250904.xlsx,7011,94,-64.0,140,300
ticks_20250904.xlsx,7011,80,-25.0,150,300
ticks_20250904.xlsx,7011,86,-36.0,160,300
ticks_20250904.xlsx,7011,92,-43.0,170,300
ticks_20250904.xlsx,7011,88,-42.0,180,300
ticks_20250904.xlsx,7011,96,-41.0,190,300
ticks_20250904.xlsx,7011,100,-22.0,30,350
ticks_20250904.xlsx,7011,100,-22.0,40,350
ticks_20250904.xlsx,7011,100,-46.0,50,350
ticks_20250904.xlsx,7011,100,-50.0,60,350
ticks_20250904.xlsx,7011,91,-44.0,70,350
ticks_20250904.xlsx,7011,90,-68.0,80,350
ticks_20250904.xlsx,7011,90,-77.0,90,350
ticks_20250904.xlsx,7011,84,-81.0,100,350
ticks_20250904.xlsx,7011,92,-65.0,110,350
ticks_20250904.xlsx,7011,94,-55.0,120,350
ticks_20250904.xlsx,7011,88,-61.0,130,350
ticks_20250904.xlsx,7011,84,-53.0,140,350
ticks_20250904.xlsx,7011,86,-51.0,150,350
ticks_20250904.xlsx,7011,82,-45.0,160,350
ticks_20250904.xlsx,7011,84,-41.0,170,350
ticks_20250904.xlsx,7011,84,-40.0,180,350
ticks_20250904.xlsx,7011,82,-35.0,190,350
ticks_20250904.xlsx,7011,100,-52.0,30,400
ticks_20250904.xlsx,7011,96,-41.0,40,400
ticks_20250904.xlsx,7011,100,-60.0,50,400
ticks_20250904.xlsx,7011,100,-47.0,60,400
