file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2
ticks_20250825.xlsx,7011,100,-13.0,30,300
ticks_20250825.xlsx,7011,99,-15.0,40,300
ticks_20250825.xlsx,7011,81,5.0,50,300
ticks_20250825.xlsx,7011,81,-8.0,60,300
ticks_20250825.xlsx,7011,79,0.0,70,300
ticks_20250825.xlsx,7011,79,3.0,80,300
ticks_20250825.xlsx,7011,77,-11.0,90,300
ticks_20250825.xlsx,7011,51,10.0,100,300
ticks_20250825.xlsx,7011,69,-1.0,110,300
ticks_20250825.xlsx,7011,59,3.0,120,300
ticks_20250825.xlsx,7011,77,-19.0,130,300
ticks_20250825.xlsx,7011,73,-6.0,140,300
ticks_20250825.xlsx,7011,61,-5.0,150,300
ticks_20250825.xlsx,7011,73,-9.0,160,300
ticks_20250825.xlsx,7011,79,-14.0,170,300
ticks_20250825.xlsx,7011,67,2.0,180,300
ticks_20250825.xlsx,7011,73,9.0,190,300
ticks_20250825.xlsx,7011,100,-20.0,30,350
ticks_20250825.xlsx,7011,100,2.0,40,350
ticks_20250825.xlsx,7011,89,4.0,50,350
ticks_20250825.xlsx,7011,95,-4.0,60,350
ticks_20250825.xlsx,7011,89,-4.0,70,350
ticks_20250825.xlsx,7011,93,-11.0,80,350
ticks_20250825.xlsx,7011,89,-1.0,90,350
ticks_20250825.xlsx,7011,69,-5.0,100,350
ticks_20250825.xlsx,7011,75,-6.0,110,350
ticks_20250825.xlsx,7011,71,-9.0,120,350
ticks_20250825.xlsx,7011,73,-19.0,130,350
ticks_20250825.xlsx,7011,65,-8.0,140,350
ticks_20250825.xlsx,7011,63,-9.0,150,350
ticks_20250825.xlsx,7011,65,1.0,160,350
ticks_20250825.xlsx,7011,65,-5.0,170,350
ticks_20250825.xlsx,7011,67,-7.0,180,350
ticks_20250825.xlsx,7011,58,14.0,190,350
ticks_20250825.xlsx,7011,100,-4.0,30,400
ticks_20250825.xlsx,7011,93,-2.0,40,400
ticks_20250825.xlsx,7011,85,-1.0,50,400
ticks_20250825.xlsx,7011,84,-5.0,60,400
ticks_20250825.xlsx,7011,71,17.0,70,400
ticks_20250825.xlsx,7011,69,10.0,80,400
ticks_20250825.xlsx,7011,73,-8.0,90,400
ticks_20250825.xlsx,7011,45,13.0,100,400
ticks_20250825.xlsx,7011,71,5.0,110,400
ticks_20250825.xlsx,7011,61,4.0,120,400
ticks_20250825.xlsx,7011,65,0.0,130,400
ticks_20250825.xlsx,7011,67,2.0,140,400
ticks_20250825.xlsx,7011,59,6.0,150,400
ticks_20250825.xlsx,7011,61,2.0,160,400
ticks_20250825.xlsx,7011,59,1.0,170,400
ticks_20250825.xlsx,7011,61,-1.0,180,400
ticks_20250825.xlsx,7011,61,-4.0,190,400
ticks_20250825.xlsx,7011,100,0.0,30,450
ticks_20250825.xlsx,7011,100,-24.0,40,450
ticks_20250825.xlsx,7011,97,-20.0,50,450
ticks_20250825.xlsx,7011,91,-11.0,60,450
ticks_20250825.xlsx,7011,93,-12.0,70,450
ticks_20250825.xlsx,7011,85,-3.0,80,450
ticks_20250825.xlsx,7011,71,9.0,90,450
ticks_20250825.xlsx,7011,65,5.0,100,450
ticks_20250825.xlsx,7011,73,5.0,110,450
ticks_20250825.xlsx,7011,61,7.0,120,450
ticks_20250825.xlsx,7011,59,-3.0,130,450
ticks_20250825.xlsx,7011,59,-3.0,140,450
ticks_20250825.xlsx,7011,49,-7.0,150,450
ticks_20250825.xlsx,7011,57,-6.0,160,450
ticks_20250825.xlsx,7011,55,-9.0,170,450
ticks_20250825.xlsx,7011,53,-8.0,180,450
ticks_20250825.xlsx,7011,61,-3.0,190,450
ticks_20250825.xlsx,7011,100,-15.0,30,500
ticks_20250825.xlsx,7011,89,-10.0,40,500
ticks_20250825.xlsx,7011,87,-5.0,50,500
ticks_20250825.xlsx,7011,75,-13.0,60,500
ticks_20250825.xlsx,7011,77,0.0,70,500
ticks_20250825.xlsx,7011,73,1.0,80,500
ticks_20250825.xlsx,7011,69,7.0,90,500
ticks_20250825.xlsx,7011,49,5.0,100,500
ticks_20250825.xlsx,7011,67,1.0,110,500
ticks_20250825.xlsx,7011,57,-2.0,120,500
ticks_20250825.xlsx,7011,65,-12.0,130,500
ticks_20250825.xlsx,7011,65,-3.0,140,500
ticks_20250825.xlsx,7011,45,5.0,150,500
ticks_20250825.xlsx,7011,59,-5.0,160,500
ticks_20250825.xlsx,7011,53,-6.0,170,500
ticks_20250825.xlsx,7011,49,-1.0,180,500
ticks_20250825.xlsx,7011,53,5.0,190,500
ticks_20250825.xlsx,7011,100,-11.0,30,550
ticks_20250825.xlsx,7011,99,-18.0,40,550
ticks_20250825.xlsx,7011,87,-8.0,50,550
ticks_20250825.xlsx,7011,91,-8.0,60,550
ticks_20250825.xlsx,7011,85,-10.0,70,550
ticks_20250825.xlsx,7011,73,1.0,80,550
ticks_20250825.xlsx,7011,65,-6.0,90,550
ticks_20250825.xlsx,7011,55,6.0,100,550
ticks_20250825.xlsx,7011,49,25.0,110,550
ticks_20250825.xlsx,7011,57,5.0,120,550
ticks_20250825.xlsx,7011,59,0.0,130,550
ticks_20250825.xlsx,7011,57,1.0,140,550
ticks_20250825.xlsx,7011,49,17.0,150,550
ticks_20250825.xlsx,7011,51,7.0,160,550
ticks_20250825.xlsx,7011,47,-4.0,170,550
ticks_20250825.xlsx,7011,47,4.0,180,550
ticks_20250825.xlsx,7011,45,8.0,190,550
ticks_20250825.xlsx,7011,91,-11.0,30,600
ticks_20250825.xlsx,7011,85,-7.0,40,600
ticks_20250825.xlsx,7011,81,-10.0,50,600
ticks_20250825.xlsx,7011,71,1.0,60,600
ticks_20250825.xlsx,7011,69,-2.0,70,600
ticks_20250825.xlsx,7011,71,-8.0,80,600
ticks_20250825.xlsx,7011,57,-7.0,90,600
ticks_20250825.xlsx,7011,47,-3.0,100,600
ticks_20250825.xlsx,7011,59,-11.0,110,600
ticks_20250825.xlsx,7011,45,-2.0,120,600
