file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20251119.xlsx,7011,86,0.0,5.0,0.1
ticks_20251119.xlsx,7011,86,2400.0,10.0,0.1
ticks_20251119.xlsx,7011,86,2700.0,15.0,0.1
ticks_20251119.xlsx,7011,86,2800.0,20.0,0.1
ticks_20251119.xlsx,7011,86,3000.0,25.0,0.1
ticks_20251119.xlsx,7011,86,3900.0,30.0,0.1
ticks_20251119.xlsx,7011,86,3900.0,35.0,0.1
ticks_20251119.xlsx,7011,86,2500.0,40.0,0.1
ticks_20251119.xlsx,7011,86,2500.0,5.0,0.2
ticks_20251119.xlsx,7011,86,1800.0,10.0,0.2
ticks_20251119.xlsx,7011,86,4400.0,15.0,0.2
ticks_20251119.xlsx,7011,86,3600.0,20.0,0.2
ticks_20251119.xlsx,7011,86,2800.0,25.0,0.2
ticks_20251119.xlsx,7011,86,2600.0,30.0,0.2
ticks_20251119.xlsx,7011,86,2600.0,35.0,0.2
ticks_20251119.xlsx,7011,86,1600.0,40.0,0.2
ticks_20251119.xlsx,7011,86,3700.0,5.0,0.3
ticks_20251119.xlsx,7011,86,3100.0,10.0,0.3
ticks_20251119.xlsx,7011,86,2400.0,15.0,0.3
ticks_20251119.xlsx,7011,86,2000.0,20.0,0.3
ticks_20251119.xlsx,7011,86,1200.0,25.0,0.3
ticks_20251119.xlsx,7011,86,1400.0,30.0,0.3
ticks_20251119.xlsx,7011,86,1400.0,35.0,0.3
ticks_20251119.xlsx,7011,86,800.0,40.0,0.3
ticks_20251119.xlsx,7011,86,6900.0,5.0,0.4
ticks_20251119.xlsx,7011,86,5900.0,10.0,0.4
ticks_20251119.xlsx,7011,86,5100.0,15.0,0.4
ticks_20251119.xlsx,7011,86,5600.0,20.0,0.4
ticks_20251119.xlsx,7011,86,3700.0,25.0,0.4
ticks_20251119.xlsx,7011,86,3200.0,30.0,0.4
ticks_20251119.xlsx,7011,86,3200.0,35.0,0.4
ticks_20251119.xlsx,7011,86,2900.0,40.0,0.4
ticks_20251119.xlsx,7011,86,7200.0,5.0,0.5
ticks_20251119.xlsx,7011,86,4900.0,10.0,0.5
ticks_20251119.xlsx,7011,86,4100.0,15.0,0.5
ticks_20251119.xlsx,7011,86,3900.0,20.0,0.5
ticks_20251119.xlsx,7011,86,2500.0,25.0,0.5
ticks_20251119.xlsx,7011,86,2300.0,30.0,0.5
ticks_20251119.xlsx,7011,86,2300.0,35.0,0.5
ticks_20251119.xlsx,7011,86,2300.0,40.0,0.5
ticks_20251119.xlsx,7011,86,6500.0,5.0,0.6
ticks_20251119.xlsx,7011,86,4000.0,10.0,0.6
ticks_20251119.xlsx,7011,86,3500.0,15.0,0.6
ticks_20251119.xlsx,7011,86,3400.0,20.0,0.6
ticks_20251119.xlsx,7011,86,1900.0,25.0,0.6
ticks_20251119.xlsx,7011,86,1900.0,30.0,0.6
ticks_20251119.xlsx,7011,86,1900.0,35.0,0.6
ticks_20251119.xlsx,7011,86,1900.0,40.0,0.6
ticks_20251119.xlsx,7011,86,5000.0,5.0,0.7
ticks_20251119.xlsx,7011,86,3500.0,10.0,0.7
ticks_20251119.xlsx,7011,86,3200.0,15.0,0.7
ticks_20251119.xlsx,7011,86,3300.0,20.0,0.7
ticks_20251119.xlsx,7011,86,2300.0,25.0,0.7
ticks_20251119.xlsx,7011,86,2300.0,30.0,0.7
ticks_20251119.xlsx,7011,86,2300.0,35.0,0.7
ticks_20251119.xlsx,7011,86,2300.0,40.0,0.7
ticks_20251119.xlsx,7011,86,4800.0,5.0,0.8
ticks_20251119.xlsx,7011,86,3400.0,10.0,0.8
ticks_20251119.xlsx,7011,86,3300.0,15.0,0.8
ticks_20251119.xlsx,7011,86,3300.0,20.0,0.8
ticks_20251119.xlsx,7011,86,2300.0,25.0,0.8
ticks_20251119.xlsx,7011,86,2300.0,30.0,0.8
ticks_20251119.xlsx,7011,86,2300.0,35.0,0.8
ticks_20251119.xlsx,7011,86,2300.0,40.0,0.8
