file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2,TURBULENCE
ticks_20251006.xlsx,8306,100,3600.0,30,300,40
ticks_20251006.xlsx,8306,68,3400.0,40,300,40
ticks_20251006.xlsx,8306,44,2350.0,50,300,40
ticks_20251006.xlsx,8306,36,4900.0,60,300,40
ticks_20251006.xlsx,8306,24,4450.0,70,300,40
ticks_20251006.xlsx,8306,22,6250.0,80,300,40
ticks_20251006.xlsx,8306,18,4000.0,90,300,40
ticks_20251006.xlsx,8306,12,1950.0,100,300,40
ticks_20251006.xlsx,8306,12,4200.0,110,300,40
ticks_20251006.xlsx,8306,12,3300.0,120,300,40
ticks_20251006.xlsx,8306,4,2200.0,130,300,40
ticks_20251006.xlsx,8306,4,2000.0,140,300,40
ticks_20251006.xlsx,8306,4,2100.0,150,300,40
ticks_20251006.xlsx,8306,4,2000.0,160,300,40
ticks_20251006.xlsx,8306,4,1800.0,170,300,40
ticks_20251006.xlsx,8306,4,1400.0,180,300,40
ticks_20251006.xlsx,8306,4,1250.0,190,300,40
ticks_20251006.xlsx,8306,86,3650.0,30,350,40
ticks_20251006.xlsx,8306,64,5600.0,40,350,40
ticks_20251006.xlsx,8306,46,5800.0,50,350,40
ticks_20251006.xlsx,8306,30,4200.0,60,350,40
ticks_20251006.xlsx,8306,22,4150.0,70,350,40
ticks_20251006.xlsx,8306,22,4550.0,80,350,40
ticks_20251006.xlsx,8306,20,2250.0,90,350,40
ticks_20251006.xlsx,8306,18,2800.0,100,350,40
ticks_20251006.xlsx,8306,14,4050.0,110,350,40
ticks_20251006.xlsx,8306,10,3450.0,120,350,40
ticks_20251006.xlsx,8306,6,4000.0,130,350,40
ticks_20251006.xlsx,8306,4,4050.0,140,350,40
ticks_20251006.xlsx,8306,6,4850.0,150,350,40
ticks_20251006.xlsx,8306,2,2650.0,160,350,40
ticks_20251006.xlsx,8306,2,2700.0,170,350,40
ticks_20251006.xlsx,8306,2,2400.0,180,350,40
ticks_20251006.xlsx,8306,4,2200.0,190,350,40
ticks_20251006.xlsx,8306,68,2750.0,30,400,40
ticks_20251006.xlsx,8306,56,6250.0,40,400,40
ticks_20251006.xlsx,8306,44,4950.0,50,400,40
ticks_20251006.xlsx,8306,32,5850.0,60,400,40
ticks_20251006.xlsx,8306,26,4450.0,70,400,40
ticks_20251006.xlsx,8306,24,2400.0,80,400,40
ticks_20251006.xlsx,8306,22,3800.0,90,400,40
ticks_20251006.xlsx,8306,14,2000.0,100,400,40
ticks_20251006.xlsx,8306,14,2100.0,110,400,40
ticks_20251006.xlsx,8306,14,450.0,120,400,40
ticks_20251006.xlsx,8306,6,2600.0,130,400,40
ticks_20251006.xlsx,8306,4,2900.0,140,400,40
