file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2,TURBULENCE
ticks_20251229.xlsx,7203,62,400,30,300,40
ticks_20251229.xlsx,7203,38,-1200,40,300,40
ticks_20251229.xlsx,7203,30,-800,50,300,40
ticks_20251229.xlsx,7203,20,-600,60,300,40
ticks_20251229.xlsx,7203,10,1000,70,300,40
ticks_20251229.xlsx,7203,14,700,80,300,40
ticks_20251229.xlsx,7203,8,900,90,300,40
ticks_20251229.xlsx,7203,10,400,100,300,40
ticks_20251229.xlsx,7203,4,-300,110,300,40
ticks_20251229.xlsx,7203,4,-200,120,300,40
ticks_20251229.xlsx,7203,2,-100,130,300,40
ticks_20251229.xlsx,7203,2,0,140,300,40
ticks_20251229.xlsx,7203,2,-100,150,300,40
ticks_20251229.xlsx,7203,2,0,160,300,40
ticks_20251229.xlsx,7203,2,100,170,300,40
ticks_20251229.xlsx,7203,0,0,180,300,40
ticks_20251229.xlsx,7203,0,0,190,300,40
ticks_20251229.xlsx,7203,70,-1800,30,350,40
ticks_20251229.xlsx,7203,44,-2000,40,350,40
ticks_20251229.xlsx,7203,32,-400,50,350,40
ticks_20251229.xlsx,7203,26,-1300,60,350,40
ticks_20251229.xlsx,7203,16,300,70,350,40
ticks_20251229.xlsx,7203,12,400,80,350,40
ticks_20251229.xlsx,7203,8,1200,90,350,40
ticks_20251229.xlsx,7203,6,-700,100,350,40
ticks_20251229.xlsx,7203,4,-200,110,350,40
ticks_20251229.xlsx,7203,6,1100,120,350,40
ticks_20251229.xlsx,7203,2,100,130,350,40
ticks_20251229.xlsx,7203,2,200,140,350,40
ticks_20251229.xlsx,7203,0,0,150,350,40
ticks_20251229.xlsx,7203,0,0,160,350,40
ticks_20251229.xlsx,7203,0,0,170,350,40
ticks_20251229.xlsx,7203,0,0,180,350,40
ticks_20251229.xlsx,7203,0,0,190,350,40
ticks_20251229.xlsx,7203,74,-1800,30,400,40
ticks_20251229.xlsx,7203,46,-1100,40,400,40
ticks_20251229.xlsx,7203,34,-1400,50,400,40
ticks_20251229.xlsx,7203,22,-1100,60,400,40
ticks_20251229.xlsx,7203,10,-700,70,400,40
ticks_20251229.xlsx,7203,12,900,80,400,40
ticks_20251229.xlsx,7203,8,800,90,400,40
ticks_20251229.xlsx,7203,4,100,100,400,40
ticks_20251229.xlsx,7203,6,700,110,400,40
ticks_20251229.xlsx,7203,6,700,120,400,40
ticks_20251229.xlsx,7203,6,600,130,400,40
ticks_20251229.xlsx,7203,0,0,140,400,40
ticks_20251229.xlsx,7203,0,0,150,400,40
ticks_20251229.xlsx,7203,0,0,160,400,40
ticks_20251229.xlsx,7203,2,0,170,400,40
ticks_20251229.xlsx,7203,0,0,180,400,40
ticks_20251229.xlsx,7203,0,0,190,400,40
ticks_20251229.xlsx,7203,78,-3500,30,450,40
ticks_20251229.xlsx,7203,54,-1500,40,450,40
ticks_20251229.xlsx,7203,28,600,50,450,40
ticks_20251229.xlsx,7203,24,800,60,450,40
ticks_20251229.xlsx,7203,14,300,70,450,40
ticks_20251229.xlsx,7203,8,300,80,450,40
ticks_20251229.xlsx,7203,2,200,90,450,40
ticks_20251229.xlsx,7203,6,1100,100,450,40
ticks_20251229.xlsx,7203,6,800,110,450,40
ticks_20251229.xlsx,7203,4,400,120,450,40
ticks_20251229.xlsx,7203,2,-700,130,450,40
ticks_20251229.xlsx,7203,0,0,140,450,40
ticks_20251229.xlsx,7203,0,0,150,450,40
ticks_20251229.xlsx,7203,0,0,160,450,40
ticks_20251229.xlsx,7203,0,0,170,450,40
ticks_20251229.xlsx,7203,0,0,180,450,40
ticks_20251229.xlsx,7203,0,0,190,450,40
ticks_20251229.xlsx,7203,68,-1200,30,500,40
ticks_20251229.xlsx,7203,40,-900,40,500,40
ticks_20251229.xlsx,7203,26,-500,50,500,40
ticks_20251229.xlsx,7203,16,-500,60,500,40
ticks_20251229.xlsx,7203,12,-700,70,500,40
ticks_20251229.xlsx,7203,10,-800,80,500,40
ticks_20251229.xlsx,7203,8,100,90,500,40
ticks_20251229.xlsx,7203,6,-500,100,500,40
ticks_20251229.xlsx,7203,8,0,110,500,40
ticks_20251229.xlsx,7203,4,-300,120,500,40
ticks_20251229.xlsx,7203,4,-500,130,500,40
ticks_20251229.xlsx,7203,0,0,140,500,40
ticks_20251229.xlsx,7203,2,100,150,500,40
ticks_20251229.xlsx,7203,0,0,160,500,40
ticks_20251229.xlsx,7203,0,0,170,500,40
ticks_20251229.xlsx,7203,0,0,180,500,40
ticks_20251229.xlsx,7203,0,0,190,500,40
ticks_20251229.xlsx,7203,64,-2000,30,550,40
ticks_20251229.xlsx,7203,48,-700,40,550,40
ticks_20251229.xlsx,7203,28,-1700,50,550,40
ticks_20251229.xlsx,7203,24,-2000,60,550,40
ticks_20251229.xlsx,7203,14,-1900,70,550,40
ticks_20251229.xlsx,7203,14,-1900,80,550,40
ticks_20251229.xlsx,7203,10,-1200,90,550,40
ticks_20251229.xlsx,7203,8,-1900,100,550,40
ticks_20251229.xlsx,7203,4,-400,110,550,40
ticks_20251229.xlsx,7203,6,-1300,120,550,40
ticks_20251229.xlsx,7203,4,-700,130,550,40
ticks_20251229.xlsx,7203,2,200,140,550,40
ticks_20251229.xlsx,7203,0,0,150,550,40
ticks_20251229.xlsx,7203,0,0,160,550,40
ticks_20251229.xlsx,7203,0,0,170,550,40
ticks_20251229.xlsx,7203,0,0,180,550,40
ticks_20251229.xlsx,7203,0,0,190,550,40
ticks_20251229.xlsx,7203,56,-2400,30,600,40
ticks_20251229.xlsx,7203,36,-100,40,600,40
ticks_20251229.xlsx,7203,26,-2200,50,600,40
ticks_20251229.xlsx,7203,24,-1500,60,600,40
ticks_20251229.xlsx,7203,18,-2700,70,600,40
ticks_20251229.xlsx,7203,12,-1400,80,600,40
ticks_20251229.xlsx,7203,10,-1400,90,600,40
ticks_20251229.xlsx,7203,8,-400,100,600,40
ticks_20251229.xlsx,7203,6,-1100,110,600,40
ticks_20251229.xlsx,7203,8,-600,120,600,40
ticks_20251229.xlsx,7203,6,-1300,130,600,40
ticks_20251229.xlsx,7203,2,-700,140,600,40
ticks_20251229.xlsx,7203,0,0,150,600,40
ticks_20251229.xlsx,7203,0,0,160,600,40
ticks_20251229.xlsx,7203,0,0,170,600,40
ticks_20251229.xlsx,7203,0,0,180,600,40
