file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20250826.xlsx,7011,28,-2200.0,5.0,0.1
ticks_20250826.xlsx,7011,28,-1000.0,10.0,0.1
ticks_20250826.xlsx,7011,28,-300.0,15.0,0.1
ticks_20250826.xlsx,7011,28,-1500.0,20.0,0.1
ticks_20250826.xlsx,7011,28,-1500.0,25.0,0.1
ticks_20250826.xlsx,7011,28,-1300.0,30.0,0.1
ticks_20250826.xlsx,7011,28,-1600.0,35.0,0.1
ticks_20250826.xlsx,7011,28,-1600.0,40.0,0.1
ticks_20250826.xlsx,7011,28,-2300.0,5.0,0.2
ticks_20250826.xlsx,7011,28,-1000.0,10.0,0.2
ticks_20250826.xlsx,7011,28,-600.0,15.0,0.2
ticks_20250826.xlsx,7011,28,-1800.0,20.0,0.2
ticks_20250826.xlsx,7011,28,-1800.0,25.0,0.2
ticks_20250826.xlsx,7011,28,-1600.0,30.0,0.2
ticks_20250826.xlsx,7011,28,-1600.0,35.0,0.2
ticks_20250826.xlsx,7011,28,-1600.0,40.0,0.2
ticks_20250826.xlsx,7011,28,-1700.0,5.0,0.3
ticks_20250826.xlsx,7011,28,-1200.0,10.0,0.3
ticks_20250826.xlsx,7011,28,-900.0,15.0,0.3
ticks_20250826.xlsx,7011,28,-1600.0,20.0,0.3
ticks_20250826.xlsx,7011,28,-1600.0,25.0,0.3
ticks_20250826.xlsx,7011,28,-1600.0,30.0,0.3
ticks_20250826.xlsx,7011,28,-1600.0,35.0,0.3
ticks_20250826.xlsx,7011,28,-1600.0,40.0,0.3
ticks_20250826.xlsx,7011,28,-1900.0,5.0,0.4
ticks_20250826.xlsx,7011,28,-1500.0,10.0,0.4
ticks_20250826.xlsx,7011,28,-1200.0,15.0,0.4
ticks_20250826.xlsx,7011,28,-1600.0,20.0,0.4
ticks_20250826.xlsx,7011,28,-1600.0,25.0,0.4
ticks_20250826.xlsx,7011,28,-1600.0,30.0,0.4
ticks_20250826.xlsx,7011,28,-1600.0,35.0,0.4
ticks_20250826.xlsx,7011,28,-1600.0,40.0,0.4
ticks_20250826.xlsx,7011,28,-1900.0,5.0,0.5
ticks_20250826.xlsx,7011,28,-1900.0,10.0,0.5
ticks_20250826.xlsx,7011,28,0.0,15.0,0.5
ticks_20250826.xlsx,7011,28,-1600.0,20.0,0.5
ticks_20250826.xlsx,7011,28,-1600.0,25.0,0.5
ticks_20250826.xlsx,7011,28,-1600.0,30.0,0.5
ticks_20250826.xlsx,7011,28,-1600.0,35.0,0.5
ticks_20250826.xlsx,7011,28,-1600.0,40.0,0.5
ticks_20250826.xlsx,7011,28,-2300.0,5.0,0.6
ticks_20250826.xlsx,7011,28,-2300.0,10.0,0.6
ticks_20250826.xlsx,7011,28,-300.0,15.0,0.6
ticks_20250826.xlsx,7011,28,-1600.0,20.0,0.6
ticks_20250826.xlsx,7011,28,-1600.0,25.0,0.6
ticks_20250826.xlsx,7011,28,-1600.0,30.0,0.6
ticks_20250826.xlsx,7011,28,-1600.0,35.0,0.6
ticks_20250826.xlsx,7011,28,-1600.0,40.0,0.6
ticks_20250826.xlsx,7011,28,-2400.0,5.0,0.7
ticks_20250826.xlsx,7011,28,-2400.0,10.0,0.7
ticks_20250826.xlsx,7011,28,-300.0,15.0,0.7
ticks_20250826.xlsx,7011,28,-1600.0,20.0,0.7
ticks_20250826.xlsx,7011,28,-1600.0,25.0,0.7
ticks_20250826.xlsx,7011,28,-1600.0,30.0,0.7
ticks_20250826.xlsx,7011,28,-1600.0,35.0,0.7
ticks_20250826.xlsx,7011,28,-1600.0,40.0,0.7
ticks_20250826.xlsx,7011,28,-400.0,5.0,0.8
ticks_20250826.xlsx,7011,28,-400.0,10.0,0.8
ticks_20250826.xlsx,7011,28,-400.0,15.0,0.8
ticks_20250826.xlsx,7011,28,-1600.0,20.0,0.8
ticks_20250826.xlsx,7011,28,-1600.0,25.0,0.8
ticks_20250826.xlsx,7011,28,-1600.0,30.0,0.8
ticks_20250826.xlsx,7011,28,-1600.0,35.0,0.8
ticks_20250826.xlsx,7011,28,-1600.0,40.0,0.8
