file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20251106.xlsx,7203,52,-900.0,5.0,0.1
ticks_20251106.xlsx,7203,52,-2100.0,10.0,0.1
ticks_20251106.xlsx,7203,52,-2600.0,15.0,0.1
ticks_20251106.xlsx,7203,52,-2400.0,20.0,0.1
ticks_20251106.xlsx,7203,52,-2400.0,25.0,0.1
ticks_20251106.xlsx,7203,52,-2400.0,30.0,0.1
ticks_20251106.xlsx,7203,52,-2400.0,35.0,0.1
ticks_20251106.xlsx,7203,52,-2400.0,40.0,0.1
ticks_20251106.xlsx,7203,52,-1500.0,5.0,0.2
ticks_20251106.xlsx,7203,52,-1900.0,10.0,0.2
ticks_20251106.xlsx,7203,52,-2600.0,15.0,0.2
ticks_20251106.xlsx,7203,52,-2400.0,20.0,0.2
ticks_20251106.xlsx,7203,52,-2400.0,25.0,0.2
ticks_20251106.xlsx,7203,52,-2400.0,30.0,0.2
ticks_20251106.xlsx,7203,52,-2400.0,35.0,0.2
ticks_20251106.xlsx,7203,52,-2400.0,40.0,0.2
ticks_20251106.xlsx,7203,52,-500.0,5.0,0.3
ticks_20251106.xlsx,7203,52,-2400.0,10.0,0.3
ticks_20251106.xlsx,7203,52,-2800.0,15.0,0.3
ticks_20251106.xlsx,7203,52,-2400.0,20.0,0.3
ticks_20251106.xlsx,7203,52,-2400.0,25.0,0.3
ticks_20251106.xlsx,7203,52,-2400.0,30.0,0.3
ticks_20251106.xlsx,7203,52,-2400.0,35.0,0.3
ticks_20251106.xlsx,7203,52,-2400.0,40.0,0.3
ticks_20251106.xlsx,7203,52,-1200.0,5.0,0.4
ticks_20251106.xlsx,7203,52,-2800.0,10.0,0.4
ticks_20251106.xlsx,7203,52,-3000.0,15.0,0.4
ticks_20251106.xlsx,7203,52,-2400.0,20.0,0.4
ticks_20251106.xlsx,7203,52,-2400.0,25.0,0.4
ticks_20251106.xlsx,7203,52,-2400.0,30.0,0.4
ticks_20251106.xlsx,7203,52,-2400.0,35.0,0.4
ticks_20251106.xlsx,7203,52,-2400.0,40.0,0.4
ticks_20251106.xlsx,7203,52,-1200.0,5.0,0.5
ticks_20251106.xlsx,7203,52,-2300.0,10.0,0.5
ticks_20251106.xlsx,7203,52,-2400.0,15.0,0.5
ticks_20251106.xlsx,7203,52,-2400.0,20.0,0.5
ticks_20251106.xlsx,7203,52,-2400.0,25.0,0.5
ticks_20251106.xlsx,7203,52,-2400.0,30.0,0.5
ticks_20251106.xlsx,7203,52,-2400.0,35.0,0.5
ticks_20251106.xlsx,7203,52,-2400.0,40.0,0.5
ticks_20251106.xlsx,7203,52,-1400.0,5.0,0.6
ticks_20251106.xlsx,7203,52,-2400.0,10.0,0.6
ticks_20251106.xlsx,7203,52,-2400.0,15.0,0.6
ticks_20251106.xlsx,7203,52,-2400.0,20.0,0.6
ticks_20251106.xlsx,7203,52,-2400.0,25.0,0.6
ticks_20251106.xlsx,7203,52,-2400.0,30.0,0.6
ticks_20251106.xlsx,7203,52,-2400.0,35.0,0.6
ticks_20251106.xlsx,7203,52,-2400.0,40.0,0.6
ticks_20251106.xlsx,7203,52,-1500.0,5.0,0.7
ticks_20251106.xlsx,7203,52,-2400.0,10.0,0.7
ticks_20251106.xlsx,7203,52,-2400.0,15.0,0.7
ticks_20251106.xlsx,7203,52,-2400.0,20.0,0.7
ticks_20251106.xlsx,7203,52,-2400.0,25.0,0.7
ticks_20251106.xlsx,7203,52,-2400.0,30.0,0.7
ticks_20251106.xlsx,7203,52,-2400.0,35.0,0.7
ticks_20251106.xlsx,7203,52,-2400.0,40.0,0.7
ticks_20251106.xlsx,7203,52,-1900.0,5.0,0.8
ticks_20251106.xlsx,7203,52,-2400.0,10.0,0.8
ticks_20251106.xlsx,7203,52,-2400.0,15.0,0.8
ticks_20251106.xlsx,7203,52,-2400.0,20.0,0.8
ticks_20251106.xlsx,7203,52,-2400.0,25.0,0.8
ticks_20251106.xlsx,7203,52,-2400.0,30.0,0.8
ticks_20251106.xlsx,7203,52,-2400.0,35.0,0.8
ticks_20251106.xlsx,7203,52,-2400.0,40.0,0.8
