file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20251105.xlsx,7203,68,-1400.0,5.0,0.1
ticks_20251105.xlsx,7203,68,-7600.0,10.0,0.1
ticks_20251105.xlsx,7203,68,-12600.0,15.0,0.1
ticks_20251105.xlsx,7203,68,-12600.0,20.0,0.1
ticks_20251105.xlsx,7203,68,-12600.0,25.0,0.1
ticks_20251105.xlsx,7203,68,-12600.0,30.0,0.1
ticks_20251105.xlsx,7203,68,-12600.0,35.0,0.1
ticks_20251105.xlsx,7203,68,-14800.0,40.0,0.1
ticks_20251105.xlsx,7203,68,-2100.0,5.0,0.2
ticks_20251105.xlsx,7203,68,-8600.0,10.0,0.2
ticks_20251105.xlsx,7203,68,-12600.0,15.0,0.2
ticks_20251105.xlsx,7203,68,-12600.0,20.0,0.2
ticks_20251105.xlsx,7203,68,-12600.0,25.0,0.2
ticks_20251105.xlsx,7203,68,-12600.0,30.0,0.2
ticks_20251105.xlsx,7203,68,-12600.0,35.0,0.2
ticks_20251105.xlsx,7203,68,-14800.0,40.0,0.2
ticks_20251105.xlsx,7203,68,-3000.0,5.0,0.3
ticks_20251105.xlsx,7203,68,-9100.0,10.0,0.3
ticks_20251105.xlsx,7203,68,-12600.0,15.0,0.3
ticks_20251105.xlsx,7203,68,-12600.0,20.0,0.3
ticks_20251105.xlsx,7203,68,-12600.0,25.0,0.3
ticks_20251105.xlsx,7203,68,-12600.0,30.0,0.3
ticks_20251105.xlsx,7203,68,-12600.0,35.0,0.3
ticks_20251105.xlsx,7203,68,-14800.0,40.0,0.3
ticks_20251105.xlsx,7203,68,-4100.0,5.0,0.4
ticks_20251105.xlsx,7203,68,-9900.0,10.0,0.4
ticks_20251105.xlsx,7203,68,-12600.0,15.0,0.4
ticks_20251105.xlsx,7203,68,-12600.0,20.0,0.4
ticks_20251105.xlsx,7203,68,-12600.0,25.0,0.4
ticks_20251105.xlsx,7203,68,-12600.0,30.0,0.4
ticks_20251105.xlsx,7203,68,-12600.0,35.0,0.4
ticks_20251105.xlsx,7203,68,-14800.0,40.0,0.4
ticks_20251105.xlsx,7203,68,-4600.0,5.0,0.5
ticks_20251105.xlsx,7203,68,-11400.0,10.0,0.5
ticks_20251105.xlsx,7203,68,-12600.0,15.0,0.5
ticks_20251105.xlsx,7203,68,-12600.0,20.0,0.5
ticks_20251105.xlsx,7203,68,-12600.0,25.0,0.5
ticks_20251105.xlsx,7203,68,-12600.0,30.0,0.5
ticks_20251105.xlsx,7203,68,-12600.0,35.0,0.5
ticks_20251105.xlsx,7203,68,-14800.0,40.0,0.5
ticks_20251105.xlsx,7203,68,-6200.0,5.0,0.6
ticks_20251105.xlsx,7203,68,-11700.0,10.0,0.6
ticks_20251105.xlsx,7203,68,-12600.0,15.0,0.6
ticks_20251105.xlsx,7203,68,-12600.0,20.0,0.6
ticks_20251105.xlsx,7203,68,-12600.0,25.0,0.6
ticks_20251105.xlsx,7203,68,-12600.0,30.0,0.6
ticks_20251105.xlsx,7203,68,-12600.0,35.0,0.6
ticks_20251105.xlsx,7203,68,-14800.0,40.0,0.6
ticks_20251105.xlsx,7203,68,-7200.0,5.0,0.7
ticks_20251105.xlsx,7203,68,-12200.0,10.0,0.7
ticks_20251105.xlsx,7203,68,-12600.0,15.0,0.7
ticks_20251105.xlsx,7203,68,-12600.0,20.0,0.7
ticks_20251105.xlsx,7203,68,-12600.0,25.0,0.7
ticks_20251105.xlsx,7203,68,-12600.0,30.0,0.7
ticks_20251105.xlsx,7203,68,-12600.0,35.0,0.7
ticks_20251105.xlsx,7203,68,-14800.0,40.0,0.7
ticks_20251105.xlsx,7203,68,-8200.0,5.0,0.8
ticks_20251105.xlsx,7203,68,-12700.0,10.0,0.8
ticks_20251105.xlsx,7203,68,-12600.0,15.0,0.8
ticks_20251105.xlsx,7203,68,-12600.0,20.0,0.8
ticks_20251105.xlsx,7203,68,-12600.0,25.0,0.8
ticks_20251105.xlsx,7203,68,-12600.0,30.0,0.8
ticks_20251105.xlsx,7203,68,-12600.0,35.0,0.8
ticks_20251105.xlsx,7203,68,-14800.0,40.0,0.8
