file,code,trade,total,THRESHOLD_PM_MIN,THRESHOLD_DDR_MIN
ticks_20251006.xlsx,7203,22,500.0,5.0,0.1
ticks_20251006.xlsx,7203,22,3100.0,10.0,0.1
ticks_20251006.xlsx,7203,22,3050.0,15.0,0.1
ticks_20251006.xlsx,7203,22,3150.0,20.0,0.1
ticks_20251006.xlsx,7203,22,2850.0,25.0,0.1
ticks_20251006.xlsx,7203,22,2850.0,30.0,0.1
ticks_20251006.xlsx,7203,22,2850.0,35.0,0.1
ticks_20251006.xlsx,7203,22,2850.0,40.0,0.1
ticks_20251006.xlsx,7203,22,300.0,5.0,0.2
ticks_20251006.xlsx,7203,22,3350.0,10.0,0.2
ticks_20251006.xlsx,7203,22,3150.0,15.0,0.2
ticks_20251006.xlsx,7203,22,2900.0,20.0,0.2
ticks_20251006.xlsx,7203,22,2850.0,25.0,0.2
ticks_20251006.xlsx,7203,22,2850.0,30.0,0.2
ticks_20251006.xlsx,7203,22,2850.0,35.0,0.2
ticks_20251006.xlsx,7203,22,2850.0,40.0,0.2
ticks_20251006.xlsx,7203,22,1250.0,5.0,0.3
ticks_20251006.xlsx,7203,22,3150.0,10.0,0.3
ticks_20251006.xlsx,7203,22,2950.0,15.0,0.3
ticks_20251006.xlsx,7203,22,2850.0,20.0,0.3
ticks_20251006.xlsx,7203,22,2850.0,25.0,0.3
ticks_20251006.xlsx,7203,22,2850.0,30.0,0.3
ticks_20251006.xlsx,7203,22,2850.0,35.0,0.3
ticks_20251006.xlsx,7203,22,2850.0,40.0,0.3
ticks_20251006.xlsx,7203,22,1950.0,5.0,0.4
ticks_20251006.xlsx,7203,22,2950.0,10.0,0.4
ticks_20251006.xlsx,7203,22,2600.0,15.0,0.4
ticks_20251006.xlsx,7203,22,2600.0,20.0,0.4
ticks_20251006.xlsx,7203,22,2850.0,25.0,0.4
ticks_20251006.xlsx,7203,22,2850.0,30.0,0.4
ticks_20251006.xlsx,7203,22,2850.0,35.0,0.4
ticks_20251006.xlsx,7203,22,2850.0,40.0,0.4
ticks_20251006.xlsx,7203,22,2150.0,5.0,0.5
ticks_20251006.xlsx,7203,22,3050.0,10.0,0.5
ticks_20251006.xlsx,7203,22,2850.0,15.0,0.5
ticks_20251006.xlsx,7203,22,2850.0,20.0,0.5
ticks_20251006.xlsx,7203,22,2850.0,25.0,0.5
ticks_20251006.xlsx,7203,22,2850.0,30.0,0.5
ticks_20251006.xlsx,7203,22,2850.0,35.0,0.5
ticks_20251006.xlsx,7203,22,2850.0,40.0,0.5
ticks_20251006.xlsx,7203,22,2850.0,5.0,0.6
ticks_20251006.xlsx,7203,22,2850.0,10.0,0.6
ticks_20251006.xlsx,7203,22,2850.0,15.0,0.6
ticks_20251006.xlsx,7203,22,2850.0,20.0,0.6
ticks_20251006.xlsx,7203,22,2850.0,25.0,0.6
ticks_20251006.xlsx,7203,22,2850.0,30.0,0.6
ticks_20251006.xlsx,7203,22,2850.0,35.0,0.6
ticks_20251006.xlsx,7203,22,2850.0,40.0,0.6
ticks_20251006.xlsx,7203,22,2850.0,5.0,0.7
ticks_20251006.xlsx,7203,22,2850.0,10.0,0.7
ticks_20251006.xlsx,7203,22,2850.0,15.0,0.7
ticks_20251006.xlsx,7203,22,2850.0,20.0,0.7
ticks_20251006.xlsx,7203,22,2850.0,25.0,0.7
ticks_20251006.xlsx,7203,22,2850.0,30.0,0.7
ticks_20251006.xlsx,7203,22,2850.0,35.0,0.7
ticks_20251006.xlsx,7203,22,2850.0,40.0,0.7
ticks_20251006.xlsx,7203,22,2850.0,5.0,0.8
ticks_20251006.xlsx,7203,22,2850.0,10.0,0.8
ticks_20251006.xlsx,7203,22,2850.0,15.0,0.8
ticks_20251006.xlsx,7203,22,2850.0,20.0,0.8
ticks_20251006.xlsx,7203,22,2850.0,25.0,0.8
ticks_20251006.xlsx,7203,22,2850.0,30.0,0.8
ticks_20251006.xlsx,7203,22,2850.0,35.0,0.8
ticks_20251006.xlsx,7203,22,2850.0,40.0,0.8
