,ts,price,ma1,ma2,vwap,momentum,profit,profit_max,dd_ratio,diff_ma,diff_vwap,n_trade,count_negative,ma_gc,ma_dc,vwap_gc,vwap_dc,warmup
2026-07-08 09:05:28,1783469128.3191583,5620.0,5620.0,5620.0,5620.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,False,False,False,False,1.0
2026-07-08 09:05:30,1783469130.3312733,5622.0,5621.0,5621.0,5622.0,1.0,0.0,0.0,0.0,0.0,-0.00017787264318747776,0,0,False,False,False,True,1.0
2026-07-08 09:05:32,1783469132.343963,5646.0,5629.333333333333,5629.333333333333,5636.548262548263,1.0,0.0,0.0,0.0,0.0,-0.0012800261576520029,0,0,False,False,False,False,1.0
2026-07-08 09:05:34,1783469134.3454268,5635.0,5630.75,5630.75,5635.98606557377,1.0,0.0,0.0,0.0,0.0,-0.0009290416109709084,0,0,False,False,False,False,1.0
2026-07-08 09:05:36,1783469136.3523533,5633.0,5631.2,5631.2,5635.7515105740185,1.0,0.0,0.0,0.0,0.0,-0.0008076137788330444,0,0,False,False,False,False,1.0
2026-07-08 09:05:38,1783469138.3611305,5651.0,5634.5,5634.5,5637.367994598245,1.0,0.0,0.0,0.0,0.0,-0.0005087470963387532,0,0,False,False,False,False,1.0
2026-07-08 09:05:40,1783469140.3687446,5647.0,5636.285714285715,5636.285714285715,5637.977229601518,1.0,0.0,0.0,0.0,0.0,-0.00030002166502593783,0,0,False,False,False,False,1.0
2026-07-08 09:05:42,1783469142.3641186,5646.0,5637.5,5637.5,5638.121739130434,1.0,0.0,0.0,0.0,0.0,-0.00011027415852328248,0,0,False,False,False,False,1.0
2026-07-08 09:05:44,1783469144.3760486,5653.0,5639.222222222223,5639.222222222223,5639.137731481482,1.0,0.0,0.0,0.0,0.0,1.4982918446767314e-05,0,0,False,False,True,False,1.0
2026-07-08 09:05:46,1783469146.3854547,5652.0,5640.5,5640.5,5640.351153039832,1.0,0.0,0.0,0.0,0.0,2.638966194293366e-05,0,0,False,False,False,False,1.0
2026-07-08 09:05:48,1783469148.3849385,5655.0,5641.818181818182,5641.818181818182,5641.8779342723,1.0,0.0,0.0,0.0,0.0,-1.059088034413569e-05,0,0,False,False,False,True,1.0
2026-07-08 09:05:50,1783469150.384142,5656.0,5643.0,5643.0,5642.601336302895,1.0,0.0,0.0,0.0,0.0,7.065246565267774e-05,0,0,False,False,True,False,1.0
2026-07-08 09:05:52,1783469152.393007,5668.0,5644.923076923077,5644.923076923077,5644.261448792673,1.0,0.0,0.0,0.0,0.0,0.00011722138253280618,0,0,False,False,False,False,1.0
2026-07-08 09:05:54,1783469154.4017396,5666.0,5646.428571428572,5646.428571428572,5646.332956685499,1.0,0.0,0.0,0.0,0.0,1.693395409125885e-05,0,0,False,False,False,False,1.0
2026-07-08 09:05:56,1783469156.3955483,5671.0,5648.066666666667,5648.066666666667,5647.314285714286,1.0,0.0,0.0,0.0,0.0,0.00013322809999864472,0,0,False,False,False,False,1.0
2026-07-08 09:05:58,1783469158.4050055,5665.0,5649.125,5649.125,5648.546096904442,1.0,0.0,0.0,0.0,0.0,0.00010248709767557204,0,0,False,False,False,False,1.0
2026-07-08 09:06:00,1783469160.399739,5664.0,5650.0,5650.0,5649.1218011013925,1.0,0.0,0.0,0.0,0.0,0.00015545759668985355,0,0,False,False,False,False,1.0
2026-07-08 09:06:02,1783469162.4060028,5663.0,5650.722222222223,5650.722222222223,5649.334290271132,1.0,0.0,0.0,0.0,0.0,0.0002456806200123162,0,0,False,False,False,False,1.0
2026-07-08 09:06:04,1783469164.404821,5659.0,5651.1578947368425,5651.1578947368425,5650.124194493263,1.0,0.0,0.0,0.0,0.0,0.00018295177380125242,0,0,False,False,False,False,1.0
2026-07-08 09:06:06,1783469166.4020073,5656.0,5651.4,5651.4,5650.4355062413315,1.0,0.0,0.0,0.0,0.0,0.00017069370274252043,0,0,False,False,False,False,1.0
2026-07-08 09:06:08,1783469168.39264,5672.0,5652.380952380952,5652.380952380952,5651.8339818417635,1.0,0.0,0.0,0.0,0.0,9.677753114230086e-05,0,0,False,False,False,False,1.0
2026-07-08 09:06:10,1783469170.4028418,5684.0,5653.818181818182,5653.818181818182,5652.773608662806,1.0,0.0,0.0,0.0,0.0,0.0001847894905565629,0,0,False,False,False,False,1.0
2026-07-08 09:06:12,1783469172.3927863,5685.0,5655.173913043478,5655.173913043478,5654.910416176816,1.0,0.0,0.0,0.0,0.0,4.659611687354925e-05,0,0,False,False,False,False,1.0
2026-07-08 09:06:14,1783469174.4008799,5685.0,5656.416666666667,5656.416666666667,5655.533962698595,1.0,0.0,0.0,0.0,0.0,0.00015607791835284921,0,0,False,False,False,False,1.0
2026-07-08 09:06:16,1783469176.3939261,5691.0,5657.8,5657.8,5657.413214129961,1.0,0.0,0.0,0.0,0.0,6.836797232232674e-05,0,0,False,False,False,False,1.0
2026-07-08 09:06:18,1783469178.4047296,5690.0,5659.038461538462,5659.038461538462,5657.978787229484,1.0,0.0,0.0,0.0,0.0,0.00018728849096605747,0,0,False,False,False,False,1.0
2026-07-08 09:06:20,1783469180.3976333,5688.0,5660.111111111111,5660.111111111111,5658.521986114033,1.0,0.0,0.0,0.0,0.0,0.0002808374697452648,0,0,False,False,False,False,1.0
2026-07-08 09:06:22,1783469182.3931391,5685.0,5661.0,5661.0,5658.753910323253,1.0,0.0,0.0,0.0,0.0,0.00039692301738895137,0,0,False,False,False,False,1.0
2026-07-08 09:06:24,1783469184.4024968,5688.0,5661.931034482759,5661.931034482759,5659.36307943639,1.0,0.0,0.0,0.0,0.0,0.00045375336593971396,0,0,False,False,False,False,1.0
