file,code,trade,total,PERIOD_MA_1,PERIOD_MA_2
ticks_20250919.xlsx,8306,100,-2600.0,30,300
ticks_20250919.xlsx,8306,100,-1200.0,40,300
ticks_20250919.xlsx,8306,100,300.0,50,300
ticks_20250919.xlsx,8306,86,-5400.0,60,300
ticks_20250919.xlsx,8306,70,-2800.0,70,300
ticks_20250919.xlsx,8306,50,-1850.0,80,300
ticks_20250919.xlsx,8306,44,-1550.0,90,300
ticks_20250919.xlsx,8306,36,-800.0,100,300
ticks_20250919.xlsx,8306,34,-2550.0,110,300
ticks_20250919.xlsx,8306,32,1800.0,120,300
ticks_20250919.xlsx,8306,28,-1450.0,130,300
ticks_20250919.xlsx,8306,26,2050.0,140,300
ticks_20250919.xlsx,8306,20,1700.0,150,300
ticks_20250919.xlsx,8306,100,-650.0,30,400
ticks_20250919.xlsx,8306,100,-150.0,40,400
ticks_20250919.xlsx,8306,88,800.0,50,400
ticks_20250919.xlsx,8306,68,600.0,60,400
ticks_20250919.xlsx,8306,52,1000.0,70,400
ticks_20250919.xlsx,8306,44,400.0,80,400
ticks_20250919.xlsx,8306,34,700.0,90,400
ticks_20250919.xlsx,8306,32,1300.0,100,400
ticks_20250919.xlsx,8306,32,-1450.0,110,400
ticks_20250919.xlsx,8306,34,-450.0,120,400
ticks_20250919.xlsx,8306,26,300.0,130,400
ticks_20250919.xlsx,8306,24,150.0,140,400
ticks_20250919.xlsx,8306,20,1000.0,150,400
ticks_20250919.xlsx,8306,100,-1800.0,30,500
ticks_20250919.xlsx,8306,90,-7350.0,40,500
ticks_20250919.xlsx,8306,70,-3750.0,50,500
ticks_20250919.xlsx,8306,56,-3600.0,60,500
ticks_20250919.xlsx,8306,38,-2500.0,70,500
ticks_20250919.xlsx,8306,34,-3300.0,80,500
ticks_20250919.xlsx,8306,28,-2650.0,90,500
ticks_20250919.xlsx,8306,28,-1600.0,100,500
ticks_20250919.xlsx,8306,26,-2300.0,110,500
ticks_20250919.xlsx,8306,24,-2050.0,120,500
ticks_20250919.xlsx,8306,26,150.0,130,500
ticks_20250919.xlsx,8306,20,550.0,140,500
ticks_20250919.xlsx,8306,18,1700.0,150,500
ticks_20250919.xlsx,8306,100,800.0,30,600
ticks_20250919.xlsx,8306,66,500.0,40,600
ticks_20250919.xlsx,8306,48,1100.0,50,600
ticks_20250919.xlsx,8306,36,-2450.0,60,600
ticks_20250919.xlsx,8306,32,-1650.0,70,600
ticks_20250919.xlsx,8306,30,-2450.0,80,600
ticks_20250919.xlsx,8306,26,-2000.0,90,600
ticks_20250919.xlsx,8306,28,-3050.0,100,600
ticks_20250919.xlsx,8306,22,-2700.0,110,600
ticks_20250919.xlsx,8306,20,-2450.0,120,600
ticks_20250919.xlsx,8306,20,-2250.0,130,600
ticks_20250919.xlsx,8306,18,-2300.0,140,600
ticks_20250919.xlsx,8306,14,-1900.0,150,600
ticks_20250919.xlsx,8306,96,-2300.0,30,700
ticks_20250919.xlsx,8306,66,-250.0,40,700
ticks_20250919.xlsx,8306,54,-350.0,50,700
ticks_20250919.xlsx,8306,42,-600.0,60,700
ticks_20250919.xlsx,8306,22,-2400.0,70,700
ticks_20250919.xlsx,8306,26,-3200.0,80,700
ticks_20250919.xlsx,8306,22,-1600.0,90,700
ticks_20250919.xlsx,8306,22,-2500.0,100,700
ticks_20250919.xlsx,8306,24,-2600.0,110,700
ticks_20250919.xlsx,8306,22,-2300.0,120,700
ticks_20250919.xlsx,8306,20,-1850.0,130,700
ticks_20250919.xlsx,8306,18,-2500.0,140,700
ticks_20250919.xlsx,8306,12,-1950.0,150,700
ticks_20250919.xlsx,8306,92,-1050.0,30,800
ticks_20250919.xlsx,8306,72,-1750.0,40,800
ticks_20250919.xlsx,8306,46,-100.0,50,800
ticks_20250919.xlsx,8306,38,-3850.0,60,800
ticks_20250919.xlsx,8306,28,-3100.0,70,800
ticks_20250919.xlsx,8306,24,-2600.0,80,800
ticks_20250919.xlsx,8306,24,-1700.0,90,800
ticks_20250919.xlsx,8306,22,-2200.0,100,800
ticks_20250919.xlsx,8306,22,-3100.0,110,800
ticks_20250919.xlsx,8306,20,-2450.0,120,800
ticks_20250919.xlsx,8306,16,-1350.0,130,800
ticks_20250919.xlsx,8306,16,-1100.0,140,800
ticks_20250919.xlsx,8306,16,-1150.0,150,800
ticks_20250919.xlsx,8306,70,-200.0,30,900
ticks_20250919.xlsx,8306,54,-450.0,40,900
ticks_20250919.xlsx,8306,46,-900.0,50,900
ticks_20250919.xlsx,8306,34,-3200.0,60,900
ticks_20250919.xlsx,8306,26,-3450.0,70,900
ticks_20250919.xlsx,8306,26,-3400.0,80,900
ticks_20250919.xlsx,8306,16,-1750.0,90,900
ticks_20250919.xlsx,8306,24,-1800.0,100,900
ticks_20250919.xlsx,8306,22,-1600.0,110,900
ticks_20250919.xlsx,8306,22,-1650.0,120,900
ticks_20250919.xlsx,8306,18,-1700.0,130,900
ticks_20250919.xlsx,8306,14,-1050.0,140,900
ticks_20250919.xlsx,8306,14,-850.0,150,900
ticks_20250919.xlsx,8306,68,-50.0,30,1000
ticks_20250919.xlsx,8306,56,-100.0,40,1000
ticks_20250919.xlsx,8306,46,-1350.0,50,1000
ticks_20250919.xlsx,8306,40,-1900.0,60,1000
ticks_20250919.xlsx,8306,28,-2850.0,70,1000
ticks_20250919.xlsx,8306,30,-3150.0,80,1000
ticks_20250919.xlsx,8306,22,-1900.0,90,1000
ticks_20250919.xlsx,8306,24,-1600.0,100,1000
ticks_20250919.xlsx,8306,22,-2800.0,110,1000
ticks_20250919.xlsx,8306,20,-1650.0,120,1000
ticks_20250919.xlsx,8306,18,-1300.0,130,1000
ticks_20250919.xlsx,8306,14,-700.0,140,1000
ticks_20250919.xlsx,8306,16,-1600.0,150,1000
ticks_20250919.xlsx,8306,78,-2600.0,30,1100
ticks_20250919.xlsx,8306,66,-2350.0,40,1100
ticks_20250919.xlsx,8306,56,-2950.0,50,1100
ticks_20250919.xlsx,8306,46,-1850.0,60,1100
ticks_20250919.xlsx,8306,40,-550.0,70,1100
ticks_20250919.xlsx,8306,32,-3750.0,80,1100
ticks_20250919.xlsx,8306,24,-2400.0,90,1100
ticks_20250919.xlsx,8306,26,-2000.0,100,1100
ticks_20250919.xlsx,8306,20,-1750.0,110,1100
ticks_20250919.xlsx,8306,20,-1850.0,120,1100
ticks_20250919.xlsx,8306,18,-1700.0,130,1100
ticks_20250919.xlsx,8306,16,-1450.0,140,1100
ticks_20250919.xlsx,8306,20,-1100.0,150,1100
ticks_20250919.xlsx,8306,82,-2700.0,30,1200
ticks_20250919.xlsx,8306,64,-1100.0,40,1200
ticks_20250919.xlsx,8306,50,-1750.0,50,1200
ticks_20250919.xlsx,8306,44,1000.0,60,1200
ticks_20250919.xlsx,8306,32,-200.0,70,1200
ticks_20250919.xlsx,8306,26,-1300.0,80,1200
ticks_20250919.xlsx,8306,24,-3050.0,90,1200
ticks_20250919.xlsx,8306,20,-1950.0,100,1200
ticks_20250919.xlsx,8306,16,-1100.0,110,1200
ticks_20250919.xlsx,8306,20,-2400.0,120,1200
ticks_20250919.xlsx,8306,20,-3650.0,130,1200
ticks_20250919.xlsx,8306,16,-2750.0,140,1200
ticks_20250919.xlsx,8306,16,-1750.0,150,1200
ticks_20250919.xlsx,8306,90,-3000.0,30,1300
ticks_20250919.xlsx,8306,64,-900.0,40,1300
ticks_20250919.xlsx,8306,50,300.0,50,1300
ticks_20250919.xlsx,8306,38,350.0,60,1300
ticks_20250919.xlsx,8306,38,-1000.0,70,1300
ticks_20250919.xlsx,8306,28,-1800.0,80,1300
ticks_20250919.xlsx,8306,24,-1400.0,90,1300
ticks_20250919.xlsx,8306,20,-2350.0,100,1300
ticks_20250919.xlsx,8306,20,-2250.0,110,1300
ticks_20250919.xlsx,8306,18,-2650.0,120,1300
ticks_20250919.xlsx,8306,18,-3800.0,130,1300
ticks_20250919.xlsx,8306,18,-3700.0,140,1300
ticks_20250919.xlsx,8306,16,-2900.0,150,1300
ticks_20250919.xlsx,8306,82,-2700.0,30,1400
ticks_20250919.xlsx,8306,50,200.0,40,1400
ticks_20250919.xlsx,8306,44,1750.0,50,1400
ticks_20250919.xlsx,8306,26,1850.0,60,1400
ticks_20250919.xlsx,8306,26,200.0,70,1400
ticks_20250919.xlsx,8306,28,-300.0,80,1400
ticks_20250919.xlsx,8306,28,-1200.0,90,1400
ticks_20250919.xlsx,8306,24,-1400.0,100,1400
ticks_20250919.xlsx,8306,22,-900.0,110,1400
ticks_20250919.xlsx,8306,22,-3750.0,120,1400
ticks_20250919.xlsx,8306,20,-4000.0,130,1400
ticks_20250919.xlsx,8306,18,-3950.0,140,1400
ticks_20250919.xlsx,8306,16,-2650.0,150,1400
ticks_20250919.xlsx,8306,66,-2850.0,30,1500
ticks_20250919.xlsx,8306,44,1000.0,40,1500
ticks_20250919.xlsx,8306,36,200.0,50,1500
ticks_20250919.xlsx,8306,32,-300.0,60,1500
ticks_20250919.xlsx,8306,24,-200.0,70,1500
ticks_20250919.xlsx,8306,28,-1050.0,80,1500
ticks_20250919.xlsx,8306,26,-950.0,90,1500
ticks_20250919.xlsx,8306,26,-950.0,100,1500
ticks_20250919.xlsx,8306,26,-1250.0,110,1500
ticks_20250919.xlsx,8306,22,-1750.0,120,1500
ticks_20250919.xlsx,8306,22,-2100.0,130,1500
ticks_20250919.xlsx,8306,22,-5250.0,140,1500
ticks_20250919.xlsx,8306,20,-4100.0,150,1500
