file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20251017.xlsx,7011,78,30,300,126.0
ticks_20251017.xlsx,7011,60,45,300,151.0
ticks_20251017.xlsx,7011,50,60,300,47.0
ticks_20251017.xlsx,7011,42,75,300,24.0
ticks_20251017.xlsx,7011,32,90,300,55.0
ticks_20251017.xlsx,7011,36,105,300,51.0
ticks_20251017.xlsx,7011,38,120,300,98.0
ticks_20251017.xlsx,7011,34,135,300,99.0
ticks_20251017.xlsx,7011,32,150,300,102.0
ticks_20251017.xlsx,7011,22,165,300,57.0
ticks_20251017.xlsx,7011,22,180,300,26.0
ticks_20251017.xlsx,7011,60,30,360,161.0
ticks_20251017.xlsx,7011,56,45,360,109.0
ticks_20251017.xlsx,7011,46,60,360,85.0
ticks_20251017.xlsx,7011,42,75,360,21.0
ticks_20251017.xlsx,7011,38,90,360,61.0
ticks_20251017.xlsx,7011,34,105,360,87.0
ticks_20251017.xlsx,7011,34,120,360,73.0
ticks_20251017.xlsx,7011,28,135,360,80.0
ticks_20251017.xlsx,7011,24,150,360,75.0
ticks_20251017.xlsx,7011,26,165,360,50.0
ticks_20251017.xlsx,7011,30,180,360,125.0
ticks_20251017.xlsx,7011,58,30,420,145.0
ticks_20251017.xlsx,7011,38,45,420,130.0
ticks_20251017.xlsx,7011,32,60,420,61.0
ticks_20251017.xlsx,7011,32,75,420,67.0
ticks_20251017.xlsx,7011,32,90,420,67.0
ticks_20251017.xlsx,7011,30,105,420,124.0
ticks_20251017.xlsx,7011,28,120,420,129.0
ticks_20251017.xlsx,7011,18,135,420,106.0
ticks_20251017.xlsx,7011,24,150,420,133.0
ticks_20251017.xlsx,7011,24,165,420,89.0
ticks_20251017.xlsx,7011,24,180,420,92.0
ticks_20251017.xlsx,7011,52,30,480,190.0
ticks_20251017.xlsx,7011,38,45,480,186.0
ticks_20251017.xlsx,7011,26,60,480,65.0
ticks_20251017.xlsx,7011,26,75,480,52.0
ticks_20251017.xlsx,7011,22,90,480,89.0
ticks_20251017.xlsx,7011,20,105,480,80.0
ticks_20251017.xlsx,7011,22,120,480,106.0
ticks_20251017.xlsx,7011,18,135,480,42.0
ticks_20251017.xlsx,7011,20,150,480,68.0
ticks_20251017.xlsx,7011,16,165,480,54.0
ticks_20251017.xlsx,7011,20,180,480,70.0
ticks_20251017.xlsx,7011,54,30,540,143.0
ticks_20251017.xlsx,7011,28,45,540,69.0
ticks_20251017.xlsx,7011,22,60,540,58.0
ticks_20251017.xlsx,7011,24,75,540,41.0
ticks_20251017.xlsx,7011,24,90,540,37.0
ticks_20251017.xlsx,7011,24,105,540,91.0
ticks_20251017.xlsx,7011,22,120,540,56.0
ticks_20251017.xlsx,7011,20,135,540,50.0
ticks_20251017.xlsx,7011,18,150,540,54.0
ticks_20251017.xlsx,7011,22,165,540,11.0
ticks_20251017.xlsx,7011,18,180,540,99.0
ticks_20251017.xlsx,7011,42,30,600,162.0
ticks_20251017.xlsx,7011,34,45,600,180.0
ticks_20251017.xlsx,7011,26,60,600,54.0
ticks_20251017.xlsx,7011,22,75,600,38.0
ticks_20251017.xlsx,7011,28,90,600,53.0
ticks_20251017.xlsx,7011,26,105,600,51.0
ticks_20251017.xlsx,7011,22,120,600,43.0
ticks_20251017.xlsx,7011,20,135,600,49.0
ticks_20251017.xlsx,7011,20,150,600,83.0
ticks_20251017.xlsx,7011,14,165,600,-5.0
ticks_20251017.xlsx,7011,16,180,600,23.0
ticks_20251017.xlsx,7011,46,30,660,121.0
ticks_20251017.xlsx,7011,26,45,660,174.0
ticks_20251017.xlsx,7011,26,60,660,26.0
ticks_20251017.xlsx,7011,24,75,660,4.0
ticks_20251017.xlsx,7011,18,90,660,33.0
ticks_20251017.xlsx,7011,26,105,660,41.0
ticks_20251017.xlsx,7011,28,120,660,-1.0
ticks_20251017.xlsx,7011,20,135,660,21.0
ticks_20251017.xlsx,7011,24,150,660,35.0
ticks_20251017.xlsx,7011,30,165,660,34.0
ticks_20251017.xlsx,7011,20,180,660,66.0
ticks_20251017.xlsx,7011,48,30,720,106.0
ticks_20251017.xlsx,7011,38,45,720,141.0
ticks_20251017.xlsx,7011,36,60,720,128.0
ticks_20251017.xlsx,7011,36,75,720,1.0
ticks_20251017.xlsx,7011,20,90,720,-29.0
ticks_20251017.xlsx,7011,22,105,720,4.0
ticks_20251017.xlsx,7011,20,120,720,17.0
ticks_20251017.xlsx,7011,22,135,720,51.0
ticks_20251017.xlsx,7011,16,150,720,48.0
ticks_20251017.xlsx,7011,16,165,720,41.0
ticks_20251017.xlsx,7011,22,180,720,36.0
ticks_20251017.xlsx,7011,52,30,780,91.0
ticks_20251017.xlsx,7011,38,45,780,60.0
ticks_20251017.xlsx,7011,34,60,780,88.0
ticks_20251017.xlsx,7011,40,75,780,53.0
ticks_20251017.xlsx,7011,32,90,780,115.0
ticks_20251017.xlsx,7011,26,105,780,128.0
ticks_20251017.xlsx,7011,24,120,780,30.0
ticks_20251017.xlsx,7011,18,135,780,37.0
ticks_20251017.xlsx,7011,16,150,780,58.0
ticks_20251017.xlsx,7011,18,165,780,20.0
ticks_20251017.xlsx,7011,20,180,780,61.0
ticks_20251017.xlsx,7011,46,30,840,-25.0
ticks_20251017.xlsx,7011,40,45,840,-11.0
ticks_20251017.xlsx,7011,28,60,840,-25.0
ticks_20251017.xlsx,7011,32,75,840,-43.0
ticks_20251017.xlsx,7011,28,90,840,-14.0
ticks_20251017.xlsx,7011,20,105,840,26.0
ticks_20251017.xlsx,7011,26,120,840,125.0
ticks_20251017.xlsx,7011,22,135,840,103.0
ticks_20251017.xlsx,7011,26,150,840,112.0
ticks_20251017.xlsx,7011,20,165,840,98.0
ticks_20251017.xlsx,7011,22,180,840,139.0
ticks_20251017.xlsx,7011,46,30,900,-19.0
ticks_20251017.xlsx,7011,38,45,900,6.0
ticks_20251017.xlsx,7011,36,60,900,79.0
ticks_20251017.xlsx,7011,36,75,900,50.0
ticks_20251017.xlsx,7011,30,90,900,82.0
ticks_20251017.xlsx,7011,28,105,900,49.0
ticks_20251017.xlsx,7011,24,120,900,35.0
ticks_20251017.xlsx,7011,30,135,900,32.0
ticks_20251017.xlsx,7011,30,150,900,131.0
ticks_20251017.xlsx,7011,26,165,900,126.0
ticks_20251017.xlsx,7011,24,180,900,39.0
