file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20251030.xlsx,7011,60,30,300,-109.0
ticks_20251030.xlsx,7011,46,45,300,-61.0
ticks_20251030.xlsx,7011,38,60,300,-41.0
ticks_20251030.xlsx,7011,38,75,300,-118.0
ticks_20251030.xlsx,7011,40,90,300,-88.0
ticks_20251030.xlsx,7011,44,105,300,-71.0
ticks_20251030.xlsx,7011,40,120,300,-80.0
ticks_20251030.xlsx,7011,38,135,300,-122.0
ticks_20251030.xlsx,7011,34,150,300,-88.0
ticks_20251030.xlsx,7011,32,165,300,-135.0
ticks_20251030.xlsx,7011,22,180,300,-76.0
ticks_20251030.xlsx,7011,48,30,360,-39.0
ticks_20251030.xlsx,7011,32,45,360,-69.0
ticks_20251030.xlsx,7011,36,60,360,-70.0
ticks_20251030.xlsx,7011,34,75,360,-79.0
ticks_20251030.xlsx,7011,30,90,360,-96.0
ticks_20251030.xlsx,7011,32,105,360,-89.0
ticks_20251030.xlsx,7011,26,120,360,-73.0
ticks_20251030.xlsx,7011,34,135,360,-95.0
ticks_20251030.xlsx,7011,26,150,360,-28.0
ticks_20251030.xlsx,7011,18,165,360,-24.0
ticks_20251030.xlsx,7011,26,180,360,2.0
ticks_20251030.xlsx,7011,46,30,420,18.0
ticks_20251030.xlsx,7011,36,45,420,-62.0
ticks_20251030.xlsx,7011,36,60,420,-59.0
ticks_20251030.xlsx,7011,40,75,420,-114.0
ticks_20251030.xlsx,7011,36,90,420,-89.0
ticks_20251030.xlsx,7011,34,105,420,-116.0
ticks_20251030.xlsx,7011,24,120,420,-97.0
ticks_20251030.xlsx,7011,20,135,420,-77.0
ticks_20251030.xlsx,7011,24,150,420,-72.0
ticks_20251030.xlsx,7011,20,165,420,-56.0
ticks_20251030.xlsx,7011,22,180,420,-42.0
ticks_20251030.xlsx,7011,46,30,480,-14.0
ticks_20251030.xlsx,7011,34,45,480,-33.0
ticks_20251030.xlsx,7011,42,60,480,-85.0
ticks_20251030.xlsx,7011,34,75,480,-125.0
ticks_20251030.xlsx,7011,30,90,480,-130.0
ticks_20251030.xlsx,7011,28,105,480,-105.0
ticks_20251030.xlsx,7011,20,120,480,-42.0
ticks_20251030.xlsx,7011,18,135,480,-32.0
ticks_20251030.xlsx,7011,20,150,480,-18.0
ticks_20251030.xlsx,7011,18,165,480,-52.0
ticks_20251030.xlsx,7011,16,180,480,23.0
ticks_20251030.xlsx,7011,40,30,540,-28.0
ticks_20251030.xlsx,7011,32,45,540,-49.0
ticks_20251030.xlsx,7011,32,60,540,-65.0
ticks_20251030.xlsx,7011,28,75,540,-83.0
ticks_20251030.xlsx,7011,22,90,540,-104.0
ticks_20251030.xlsx,7011,24,105,540,-40.0
ticks_20251030.xlsx,7011,22,120,540,-47.0
ticks_20251030.xlsx,7011,18,135,540,-43.0
ticks_20251030.xlsx,7011,16,150,540,-62.0
ticks_20251030.xlsx,7011,20,165,540,-34.0
ticks_20251030.xlsx,7011,10,180,540,-2.0
ticks_20251030.xlsx,7011,30,30,600,-26.0
ticks_20251030.xlsx,7011,22,45,600,-60.0
ticks_20251030.xlsx,7011,26,60,600,-79.0
ticks_20251030.xlsx,7011,28,75,600,-107.0
ticks_20251030.xlsx,7011,26,90,600,-89.0
ticks_20251030.xlsx,7011,32,105,600,-84.0
ticks_20251030.xlsx,7011,24,120,600,-80.0
