file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20251111.xlsx,7011,54,30,300,-42.0
ticks_20251111.xlsx,7011,38,45,300,-65.0
ticks_20251111.xlsx,7011,36,60,300,-55.0
ticks_20251111.xlsx,7011,38,75,300,-44.0
ticks_20251111.xlsx,7011,36,90,300,-33.0
ticks_20251111.xlsx,7011,32,105,300,-89.0
ticks_20251111.xlsx,7011,32,120,300,-93.0
ticks_20251111.xlsx,7011,26,135,300,-60.0
ticks_20251111.xlsx,7011,26,150,300,-64.0
ticks_20251111.xlsx,7011,26,165,300,-73.0
ticks_20251111.xlsx,7011,20,180,300,-60.0
ticks_20251111.xlsx,7011,56,30,360,-102.0
ticks_20251111.xlsx,7011,38,45,360,-63.0
ticks_20251111.xlsx,7011,36,60,360,-34.0
ticks_20251111.xlsx,7011,30,75,360,-45.0
ticks_20251111.xlsx,7011,34,90,360,-50.0
ticks_20251111.xlsx,7011,32,105,360,-75.0
ticks_20251111.xlsx,7011,34,120,360,-66.0
ticks_20251111.xlsx,7011,32,135,360,-84.0
ticks_20251111.xlsx,7011,28,150,360,-76.0
ticks_20251111.xlsx,7011,22,165,360,-36.0
ticks_20251111.xlsx,7011,22,180,360,-73.0
ticks_20251111.xlsx,7011,54,30,420,-82.0
ticks_20251111.xlsx,7011,40,45,420,-54.0
ticks_20251111.xlsx,7011,30,60,420,-20.0
ticks_20251111.xlsx,7011,28,75,420,-25.0
ticks_20251111.xlsx,7011,30,90,420,-45.0
ticks_20251111.xlsx,7011,22,105,420,-46.0
ticks_20251111.xlsx,7011,22,120,420,-29.0
ticks_20251111.xlsx,7011,18,135,420,-39.0
ticks_20251111.xlsx,7011,22,150,420,-59.0
ticks_20251111.xlsx,7011,16,165,420,-65.0
ticks_20251111.xlsx,7011,20,180,420,-78.0
ticks_20251111.xlsx,7011,48,30,480,-101.0
ticks_20251111.xlsx,7011,30,45,480,-70.0
ticks_20251111.xlsx,7011,28,60,480,-44.0
ticks_20251111.xlsx,7011,32,75,480,-20.0
ticks_20251111.xlsx,7011,20,90,480,-52.0
ticks_20251111.xlsx,7011,16,105,480,-41.0
ticks_20251111.xlsx,7011,16,120,480,-33.0
ticks_20251111.xlsx,7011,10,135,480,-13.0
ticks_20251111.xlsx,7011,20,150,480,-57.0
ticks_20251111.xlsx,7011,18,165,480,-50.0
ticks_20251111.xlsx,7011,14,180,480,-32.0
ticks_20251111.xlsx,7011,46,30,540,-69.0
ticks_20251111.xlsx,7011,44,45,540,-50.0
ticks_20251111.xlsx,7011,24,60,540,-16.0
ticks_20251111.xlsx,7011,20,75,540,-23.0
ticks_20251111.xlsx,7011,16,90,540,-46.0
ticks_20251111.xlsx,7011,14,105,540,-43.0
ticks_20251111.xlsx,7011,12,120,540,-37.0
ticks_20251111.xlsx,7011,12,135,540,-41.0
ticks_20251111.xlsx,7011,14,150,540,-54.0
ticks_20251111.xlsx,7011,12,165,540,-46.0
ticks_20251111.xlsx,7011,14,180,540,-27.0
ticks_20251111.xlsx,7011,50,30,600,-85.0
ticks_20251111.xlsx,7011,44,45,600,-87.0
ticks_20251111.xlsx,7011,28,60,600,-18.0
ticks_20251111.xlsx,7011,18,75,600,-33.0
ticks_20251111.xlsx,7011,16,90,600,-70.0
ticks_20251111.xlsx,7011,16,105,600,-49.0
ticks_20251111.xlsx,7011,18,120,600,-46.0
ticks_20251111.xlsx,7011,16,135,600,-38.0
ticks_20251111.xlsx,7011,16,150,600,-29.0
ticks_20251111.xlsx,7011,10,165,600,-30.0
ticks_20251111.xlsx,7011,14,180,600,-16.0
ticks_20251111.xlsx,7011,50,30,660,-114.0
ticks_20251111.xlsx,7011,42,45,660,-99.0
ticks_20251111.xlsx,7011,26,60,660,-46.0
ticks_20251111.xlsx,7011,20,75,660,-72.0
ticks_20251111.xlsx,7011,22,90,660,-77.0
ticks_20251111.xlsx,7011,16,105,660,-30.0
ticks_20251111.xlsx,7011,12,120,660,-4.0
ticks_20251111.xlsx,7011,8,135,660,-23.0
ticks_20251111.xlsx,7011,8,150,660,-16.0
ticks_20251111.xlsx,7011,6,165,660,-16.0
ticks_20251111.xlsx,7011,10,180,660,-31.0
ticks_20251111.xlsx,7011,46,30,720,-94.0
ticks_20251111.xlsx,7011,42,45,720,-115.0
ticks_20251111.xlsx,7011,24,60,720,-81.0
ticks_20251111.xlsx,7011,22,75,720,-60.0
ticks_20251111.xlsx,7011,28,90,720,-30.0
ticks_20251111.xlsx,7011,18,105,720,-32.0
ticks_20251111.xlsx,7011,10,120,720,-40.0
ticks_20251111.xlsx,7011,10,135,720,-20.0
ticks_20251111.xlsx,7011,12,150,720,-24.0
ticks_20251111.xlsx,7011,10,165,720,-27.0
ticks_20251111.xlsx,7011,14,180,720,-44.0
ticks_20251111.xlsx,7011,46,30,780,-92.0
ticks_20251111.xlsx,7011,36,45,780,-114.0
ticks_20251111.xlsx,7011,32,60,780,-74.0
ticks_20251111.xlsx,7011,24,75,780,-51.0
ticks_20251111.xlsx,7011,18,90,780,-32.0
ticks_20251111.xlsx,7011,18,105,780,-6.0
ticks_20251111.xlsx,7011,10,120,780,-26.0
ticks_20251111.xlsx,7011,10,135,780,-22.0
ticks_20251111.xlsx,7011,14,150,780,-31.0
ticks_20251111.xlsx,7011,14,165,780,-35.0
ticks_20251111.xlsx,7011,12,180,780,-36.0
ticks_20251111.xlsx,7011,50,30,840,-111.0
ticks_20251111.xlsx,7011,38,45,840,-114.0
ticks_20251111.xlsx,7011,26,60,840,-72.0
ticks_20251111.xlsx,7011,20,75,840,-56.0
ticks_20251111.xlsx,7011,18,90,840,-19.0
ticks_20251111.xlsx,7011,16,105,840,-15.0
ticks_20251111.xlsx,7011,14,120,840,-19.0
ticks_20251111.xlsx,7011,12,135,840,-28.0
ticks_20251111.xlsx,7011,14,150,840,-17.0
ticks_20251111.xlsx,7011,14,165,840,-29.0
ticks_20251111.xlsx,7011,14,180,840,-26.0
ticks_20251111.xlsx,7011,50,30,900,-115.0
ticks_20251111.xlsx,7011,32,45,900,-108.0
ticks_20251111.xlsx,7011,32,60,900,-110.0
ticks_20251111.xlsx,7011,26,75,900,-44.0
ticks_20251111.xlsx,7011,20,90,900,-11.0
ticks_20251111.xlsx,7011,14,105,900,-30.0
ticks_20251111.xlsx,7011,18,120,900,-18.0
ticks_20251111.xlsx,7011,12,135,900,-2.0
ticks_20251111.xlsx,7011,14,150,900,-12.0
ticks_20251111.xlsx,7011,14,165,900,-27.0
ticks_20251111.xlsx,7011,10,180,900,-16.0
