file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20250926.xlsx,7011,24,30,300,3.0
ticks_20250926.xlsx,7011,22,45,300,0.0
ticks_20250926.xlsx,7011,20,60,300,34.0
ticks_20250926.xlsx,7011,20,75,300,35.0
ticks_20250926.xlsx,7011,18,90,300,9.0
ticks_20250926.xlsx,7011,18,105,300,-6.0
ticks_20250926.xlsx,7011,16,120,300,13.0
ticks_20250926.xlsx,7011,20,135,300,16.0
ticks_20250926.xlsx,7011,16,150,300,5.0
ticks_20250926.xlsx,7011,16,165,300,-15.0
ticks_20250926.xlsx,7011,16,180,300,-20.0
ticks_20250926.xlsx,7011,26,30,360,-25.0
ticks_20250926.xlsx,7011,22,45,360,-28.0
ticks_20250926.xlsx,7011,20,60,360,12.0
ticks_20250926.xlsx,7011,14,75,360,39.0
ticks_20250926.xlsx,7011,16,90,360,30.0
ticks_20250926.xlsx,7011,20,105,360,22.0
ticks_20250926.xlsx,7011,20,120,360,6.0
ticks_20250926.xlsx,7011,18,135,360,-17.0
ticks_20250926.xlsx,7011,16,150,360,-28.0
ticks_20250926.xlsx,7011,14,165,360,-51.0
ticks_20250926.xlsx,7011,16,180,360,-54.0
ticks_20250926.xlsx,7011,32,30,420,-58.0
ticks_20250926.xlsx,7011,16,45,420,-57.0
ticks_20250926.xlsx,7011,16,60,420,16.0
ticks_20250926.xlsx,7011,16,75,420,1.0
ticks_20250926.xlsx,7011,18,90,420,-2.0
ticks_20250926.xlsx,7011,16,105,420,3.0
ticks_20250926.xlsx,7011,18,120,420,-10.0
ticks_20250926.xlsx,7011,18,135,420,-33.0
ticks_20250926.xlsx,7011,18,150,420,-52.0
ticks_20250926.xlsx,7011,14,165,420,-56.0
ticks_20250926.xlsx,7011,18,180,420,-72.0
ticks_20250926.xlsx,7011,20,30,480,-17.0
ticks_20250926.xlsx,7011,14,45,480,-30.0
ticks_20250926.xlsx,7011,16,60,480,11.0
ticks_20250926.xlsx,7011,16,75,480,7.0
ticks_20250926.xlsx,7011,16,90,480,-16.0
ticks_20250926.xlsx,7011,18,105,480,-11.0
ticks_20250926.xlsx,7011,16,120,480,-1.0
ticks_20250926.xlsx,7011,20,135,480,-23.0
ticks_20250926.xlsx,7011,20,150,480,-22.0
ticks_20250926.xlsx,7011,18,165,480,-49.0
ticks_20250926.xlsx,7011,14,180,480,-66.0
ticks_20250926.xlsx,7011,22,30,540,-32.0
ticks_20250926.xlsx,7011,14,45,540,-46.0
ticks_20250926.xlsx,7011,16,60,540,-17.0
ticks_20250926.xlsx,7011,20,75,540,-53.0
ticks_20250926.xlsx,7011,20,90,540,-30.0
ticks_20250926.xlsx,7011,20,105,540,-30.0
ticks_20250926.xlsx,7011,20,120,540,-30.0
ticks_20250926.xlsx,7011,22,135,540,-29.0
ticks_20250926.xlsx,7011,18,150,540,-29.0
ticks_20250926.xlsx,7011,14,165,540,-8.0
ticks_20250926.xlsx,7011,16,180,540,-74.0
ticks_20250926.xlsx,7011,18,30,600,-36.0
ticks_20250926.xlsx,7011,14,45,600,-42.0
ticks_20250926.xlsx,7011,16,60,600,-3.0
ticks_20250926.xlsx,7011,18,75,600,-17.0
ticks_20250926.xlsx,7011,16,90,600,-25.0
ticks_20250926.xlsx,7011,16,105,600,-36.0
ticks_20250926.xlsx,7011,18,120,600,-45.0
ticks_20250926.xlsx,7011,16,135,600,-16.0
ticks_20250926.xlsx,7011,12,150,600,-26.0
ticks_20250926.xlsx,7011,18,165,600,-62.0
ticks_20250926.xlsx,7011,14,180,600,-44.0
ticks_20250926.xlsx,7011,14,30,660,-22.0
ticks_20250926.xlsx,7011,14,45,660,-35.0
ticks_20250926.xlsx,7011,14,60,660,11.0
ticks_20250926.xlsx,7011,10,75,660,10.0
ticks_20250926.xlsx,7011,10,90,660,3.0
ticks_20250926.xlsx,7011,10,105,660,-4.0
ticks_20250926.xlsx,7011,2,120,660,21.0
ticks_20250926.xlsx,7011,4,135,660,24.0
ticks_20250926.xlsx,7011,6,150,660,1.0
ticks_20250926.xlsx,7011,6,165,660,-15.0
ticks_20250926.xlsx,7011,8,180,660,5.0
ticks_20250926.xlsx,7011,16,30,720,-12.0
ticks_20250926.xlsx,7011,10,45,720,-27.0
ticks_20250926.xlsx,7011,12,60,720,15.0
ticks_20250926.xlsx,7011,12,75,720,19.0
ticks_20250926.xlsx,7011,10,90,720,20.0
ticks_20250926.xlsx,7011,4,105,720,11.0
ticks_20250926.xlsx,7011,2,120,720,19.0
ticks_20250926.xlsx,7011,4,135,720,3.0
ticks_20250926.xlsx,7011,6,150,720,-6.0
ticks_20250926.xlsx,7011,4,165,720,1.0
ticks_20250926.xlsx,7011,6,180,720,6.0
ticks_20250926.xlsx,7011,16,30,780,-17.0
ticks_20250926.xlsx,7011,10,45,780,-30.0
ticks_20250926.xlsx,7011,12,60,780,38.0
ticks_20250926.xlsx,7011,10,75,780,49.0
ticks_20250926.xlsx,7011,6,90,780,44.0
ticks_20250926.xlsx,7011,6,105,780,25.0
ticks_20250926.xlsx,7011,4,120,780,23.0
ticks_20250926.xlsx,7011,6,135,780,0.0
ticks_20250926.xlsx,7011,6,150,780,-1.0
ticks_20250926.xlsx,7011,4,165,780,1.0
ticks_20250926.xlsx,7011,2,180,780,0.0
ticks_20250926.xlsx,7011,16,30,840,-42.0
ticks_20250926.xlsx,7011,10,45,840,-24.0
ticks_20250926.xlsx,7011,10,60,840,51.0
ticks_20250926.xlsx,7011,6,75,840,59.0
ticks_20250926.xlsx,7011,6,90,840,41.0
ticks_20250926.xlsx,7011,6,105,840,58.0
ticks_20250926.xlsx,7011,6,120,840,4.0
ticks_20250926.xlsx,7011,6,135,840,3.0
ticks_20250926.xlsx,7011,6,150,840,-12.0
ticks_20250926.xlsx,7011,4,165,840,-13.0
ticks_20250926.xlsx,7011,4,180,840,-15.0
ticks_20250926.xlsx,7011,20,30,900,-45.0
ticks_20250926.xlsx,7011,12,45,900,-7.0
ticks_20250926.xlsx,7011,10,60,900,52.0
ticks_20250926.xlsx,7011,6,75,900,34.0
ticks_20250926.xlsx,7011,6,90,900,60.0
ticks_20250926.xlsx,7011,8,105,900,35.0
ticks_20250926.xlsx,7011,8,120,900,27.0
ticks_20250926.xlsx,7011,8,135,900,31.0
ticks_20250926.xlsx,7011,4,150,900,-2.0
ticks_20250926.xlsx,7011,4,165,900,-12.0
ticks_20250926.xlsx,7011,4,180,900,-13.0
