file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20251029.xlsx,7011,60,30,300,-109.0
ticks_20251029.xlsx,7011,48,45,300,-101.0
ticks_20251029.xlsx,7011,44,60,300,-149.0
ticks_20251029.xlsx,7011,34,75,300,-150.0
ticks_20251029.xlsx,7011,36,90,300,-106.0
ticks_20251029.xlsx,7011,30,105,300,-83.0
ticks_20251029.xlsx,7011,28,120,300,-91.0
ticks_20251029.xlsx,7011,32,135,300,-58.0
ticks_20251029.xlsx,7011,24,150,300,-35.0
ticks_20251029.xlsx,7011,24,165,300,9.0
ticks_20251029.xlsx,7011,26,180,300,39.0
ticks_20251029.xlsx,7011,58,30,360,-97.0
ticks_20251029.xlsx,7011,42,45,360,-93.0
ticks_20251029.xlsx,7011,38,60,360,-132.0
ticks_20251029.xlsx,7011,28,75,360,-103.0
ticks_20251029.xlsx,7011,36,90,360,-92.0
ticks_20251029.xlsx,7011,28,105,360,-57.0
ticks_20251029.xlsx,7011,24,120,360,20.0
ticks_20251029.xlsx,7011,26,135,360,-7.0
ticks_20251029.xlsx,7011,24,150,360,12.0
ticks_20251029.xlsx,7011,32,165,360,49.0
ticks_20251029.xlsx,7011,32,180,360,14.0
ticks_20251029.xlsx,7011,54,30,420,-105.0
ticks_20251029.xlsx,7011,40,45,420,-91.0
ticks_20251029.xlsx,7011,38,60,420,-122.0
ticks_20251029.xlsx,7011,30,75,420,-101.0
ticks_20251029.xlsx,7011,32,90,420,-88.0
ticks_20251029.xlsx,7011,30,105,420,-49.0
ticks_20251029.xlsx,7011,26,120,420,-17.0
ticks_20251029.xlsx,7011,30,135,420,-33.0
ticks_20251029.xlsx,7011,38,150,420,4.0
ticks_20251029.xlsx,7011,36,165,420,31.0
ticks_20251029.xlsx,7011,38,180,420,-40.0
ticks_20251029.xlsx,7011,56,30,480,-112.0
ticks_20251029.xlsx,7011,36,45,480,-89.0
ticks_20251029.xlsx,7011,38,60,480,-132.0
ticks_20251029.xlsx,7011,34,75,480,-142.0
ticks_20251029.xlsx,7011,28,90,480,-128.0
