file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20251002.xlsx,7011,42,30,300,-32.0
ticks_20251002.xlsx,7011,22,45,300,-23.0
ticks_20251002.xlsx,7011,20,60,300,14.0
ticks_20251002.xlsx,7011,18,75,300,18.0
ticks_20251002.xlsx,7011,18,90,300,31.0
ticks_20251002.xlsx,7011,18,105,300,16.0
ticks_20251002.xlsx,7011,14,120,300,23.0
ticks_20251002.xlsx,7011,16,135,300,14.0
ticks_20251002.xlsx,7011,10,150,300,-6.0
ticks_20251002.xlsx,7011,8,165,300,6.0
ticks_20251002.xlsx,7011,10,180,300,4.0
ticks_20251002.xlsx,7011,32,30,360,-43.0
ticks_20251002.xlsx,7011,24,45,360,-43.0
ticks_20251002.xlsx,7011,18,60,360,30.0
ticks_20251002.xlsx,7011,14,75,360,7.0
ticks_20251002.xlsx,7011,16,90,360,9.0
ticks_20251002.xlsx,7011,12,105,360,11.0
ticks_20251002.xlsx,7011,12,120,360,7.0
ticks_20251002.xlsx,7011,14,135,360,31.0
ticks_20251002.xlsx,7011,14,150,360,35.0
ticks_20251002.xlsx,7011,10,165,360,28.0
ticks_20251002.xlsx,7011,10,180,360,35.0
ticks_20251002.xlsx,7011,34,30,420,-44.0
ticks_20251002.xlsx,7011,26,45,420,-53.0
ticks_20251002.xlsx,7011,18,60,420,5.0
ticks_20251002.xlsx,7011,14,75,420,9.0
ticks_20251002.xlsx,7011,14,90,420,25.0
ticks_20251002.xlsx,7011,14,105,420,20.0
ticks_20251002.xlsx,7011,12,120,420,20.0
ticks_20251002.xlsx,7011,10,135,420,20.0
ticks_20251002.xlsx,7011,10,150,420,22.0
ticks_20251002.xlsx,7011,14,165,420,51.0
ticks_20251002.xlsx,7011,12,180,420,55.0
ticks_20251002.xlsx,7011,22,30,480,-27.0
ticks_20251002.xlsx,7011,22,45,480,-62.0
ticks_20251002.xlsx,7011,24,60,480,-20.0
ticks_20251002.xlsx,7011,20,75,480,-9.0
ticks_20251002.xlsx,7011,14,90,480,26.0
ticks_20251002.xlsx,7011,14,105,480,14.0
ticks_20251002.xlsx,7011,14,120,480,18.0
ticks_20251002.xlsx,7011,16,135,480,23.0
ticks_20251002.xlsx,7011,18,150,480,17.0
ticks_20251002.xlsx,7011,14,165,480,34.0
ticks_20251002.xlsx,7011,12,180,480,13.0
ticks_20251002.xlsx,7011,26,30,540,-31.0
ticks_20251002.xlsx,7011,22,45,540,-51.0
ticks_20251002.xlsx,7011,20,60,540,-13.0
ticks_20251002.xlsx,7011,22,75,540,-11.0
ticks_20251002.xlsx,7011,14,90,540,6.0
ticks_20251002.xlsx,7011,16,105,540,0.0
ticks_20251002.xlsx,7011,20,120,540,-15.0
ticks_20251002.xlsx,7011,20,135,540,-7.0
ticks_20251002.xlsx,7011,16,150,540,17.0
ticks_20251002.xlsx,7011,16,165,540,23.0
ticks_20251002.xlsx,7011,14,180,540,11.0
ticks_20251002.xlsx,7011,18,30,600,-17.0
ticks_20251002.xlsx,7011,14,45,600,-11.0
ticks_20251002.xlsx,7011,20,60,600,-14.0
ticks_20251002.xlsx,7011,18,75,600,-8.0
ticks_20251002.xlsx,7011,14,90,600,2.0
ticks_20251002.xlsx,7011,14,105,600,2.0
ticks_20251002.xlsx,7011,14,120,600,-6.0
ticks_20251002.xlsx,7011,12,135,600,-7.0
ticks_20251002.xlsx,7011,14,150,600,-2.0
ticks_20251002.xlsx,7011,12,165,600,6.0
ticks_20251002.xlsx,7011,10,180,600,-4.0
ticks_20251002.xlsx,7011,20,30,660,-23.0
