file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20250916.xlsx,7011,20,30,300,-3.0
ticks_20250916.xlsx,7011,12,45,300,27.0
ticks_20250916.xlsx,7011,8,60,300,14.0
ticks_20250916.xlsx,7011,14,75,300,-28.0
ticks_20250916.xlsx,7011,14,90,300,-21.0
ticks_20250916.xlsx,7011,16,105,300,-27.0
ticks_20250916.xlsx,7011,8,120,300,-13.0
ticks_20250916.xlsx,7011,12,135,300,-16.0
ticks_20250916.xlsx,7011,14,150,300,-15.0
ticks_20250916.xlsx,7011,10,165,300,-13.0
ticks_20250916.xlsx,7011,14,180,300,-29.0
ticks_20250916.xlsx,7011,18,30,360,13.0
ticks_20250916.xlsx,7011,10,45,360,27.0
ticks_20250916.xlsx,7011,8,60,360,18.0
ticks_20250916.xlsx,7011,8,75,360,-28.0
ticks_20250916.xlsx,7011,8,90,360,-3.0
ticks_20250916.xlsx,7011,10,105,360,-16.0
ticks_20250916.xlsx,7011,10,120,360,-3.0
ticks_20250916.xlsx,7011,10,135,360,-20.0
ticks_20250916.xlsx,7011,8,150,360,-12.0
ticks_20250916.xlsx,7011,10,165,360,-4.0
ticks_20250916.xlsx,7011,16,180,360,-25.0
ticks_20250916.xlsx,7011,18,30,420,23.0
ticks_20250916.xlsx,7011,10,45,420,15.0
ticks_20250916.xlsx,7011,10,60,420,1.0
ticks_20250916.xlsx,7011,10,75,420,-22.0
ticks_20250916.xlsx,7011,12,90,420,-16.0
ticks_20250916.xlsx,7011,14,105,420,-32.0
ticks_20250916.xlsx,7011,10,120,420,-27.0
ticks_20250916.xlsx,7011,12,135,420,-41.0
ticks_20250916.xlsx,7011,14,150,420,-35.0
ticks_20250916.xlsx,7011,10,165,420,-3.0
ticks_20250916.xlsx,7011,14,180,420,-14.0
ticks_20250916.xlsx,7011,18,30,480,13.0
ticks_20250916.xlsx,7011,10,45,480,4.0
ticks_20250916.xlsx,7011,12,60,480,-12.0
ticks_20250916.xlsx,7011,8,75,480,-20.0
ticks_20250916.xlsx,7011,10,90,480,-15.0
ticks_20250916.xlsx,7011,12,105,480,-37.0
ticks_20250916.xlsx,7011,12,120,480,-30.0
ticks_20250916.xlsx,7011,10,135,480,-31.0
ticks_20250916.xlsx,7011,10,150,480,-17.0
ticks_20250916.xlsx,7011,8,165,480,13.0
ticks_20250916.xlsx,7011,8,180,480,-13.0
ticks_20250916.xlsx,7011,18,30,540,8.0
ticks_20250916.xlsx,7011,10,45,540,10.0
ticks_20250916.xlsx,7011,6,60,540,3.0
ticks_20250916.xlsx,7011,8,75,540,-23.0
ticks_20250916.xlsx,7011,8,90,540,-12.0
ticks_20250916.xlsx,7011,10,105,540,-42.0
ticks_20250916.xlsx,7011,10,120,540,-15.0
ticks_20250916.xlsx,7011,8,135,540,-25.0
ticks_20250916.xlsx,7011,10,150,540,-9.0
ticks_20250916.xlsx,7011,4,165,540,14.0
ticks_20250916.xlsx,7011,8,180,540,-13.0
ticks_20250916.xlsx,7011,18,30,600,-2.0
ticks_20250916.xlsx,7011,10,45,600,10.0
ticks_20250916.xlsx,7011,10,60,600,-3.0
ticks_20250916.xlsx,7011,8,75,600,-25.0
ticks_20250916.xlsx,7011,12,90,600,-20.0
ticks_20250916.xlsx,7011,10,105,600,-42.0
ticks_20250916.xlsx,7011,10,120,600,-25.0
ticks_20250916.xlsx,7011,8,135,600,-22.0
ticks_20250916.xlsx,7011,10,150,600,-14.0
ticks_20250916.xlsx,7011,6,165,600,9.0
ticks_20250916.xlsx,7011,6,180,600,-6.0
ticks_20250916.xlsx,7011,16,30,660,-4.0
ticks_20250916.xlsx,7011,10,45,660,8.0
ticks_20250916.xlsx,7011,10,60,660,-3.0
ticks_20250916.xlsx,7011,8,75,660,-25.0
ticks_20250916.xlsx,7011,10,90,660,-24.0
ticks_20250916.xlsx,7011,10,105,660,-37.0
ticks_20250916.xlsx,7011,8,120,660,-20.0
ticks_20250916.xlsx,7011,10,135,660,-12.0
ticks_20250916.xlsx,7011,12,150,660,-19.0
ticks_20250916.xlsx,7011,6,165,660,15.0
ticks_20250916.xlsx,7011,6,180,660,-3.0
ticks_20250916.xlsx,7011,16,30,720,-9.0
ticks_20250916.xlsx,7011,12,45,720,5.0
ticks_20250916.xlsx,7011,10,60,720,-2.0
ticks_20250916.xlsx,7011,8,75,720,-24.0
ticks_20250916.xlsx,7011,10,90,720,-34.0
ticks_20250916.xlsx,7011,12,105,720,-42.0
ticks_20250916.xlsx,7011,6,120,720,-30.0
ticks_20250916.xlsx,7011,10,135,720,-11.0
ticks_20250916.xlsx,7011,10,150,720,-26.0
ticks_20250916.xlsx,7011,6,165,720,13.0
ticks_20250916.xlsx,7011,6,180,720,-6.0
ticks_20250916.xlsx,7011,14,30,780,-5.0
ticks_20250916.xlsx,7011,10,45,780,-4.0
ticks_20250916.xlsx,7011,14,60,780,-33.0
ticks_20250916.xlsx,7011,14,75,780,-53.0
ticks_20250916.xlsx,7011,10,90,780,-44.0
ticks_20250916.xlsx,7011,12,105,780,-56.0
ticks_20250916.xlsx,7011,10,120,780,-28.0
ticks_20250916.xlsx,7011,10,135,780,-37.0
ticks_20250916.xlsx,7011,14,150,780,-59.0
ticks_20250916.xlsx,7011,8,165,780,-8.0
ticks_20250916.xlsx,7011,8,180,780,-19.0
ticks_20250916.xlsx,7011,16,30,840,-10.0
ticks_20250916.xlsx,7011,12,45,840,-24.0
ticks_20250916.xlsx,7011,10,60,840,-27.0
ticks_20250916.xlsx,7011,6,75,840,-34.0
ticks_20250916.xlsx,7011,8,90,840,-32.0
ticks_20250916.xlsx,7011,10,105,840,-40.0
ticks_20250916.xlsx,7011,8,120,840,-27.0
ticks_20250916.xlsx,7011,8,135,840,-30.0
