file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20251217.xlsx,7011,16,30,300,-6.0
ticks_20251217.xlsx,7011,14,45,300,10.0
ticks_20251217.xlsx,7011,10,60,300,23.0
ticks_20251217.xlsx,7011,18,75,300,24.0
ticks_20251217.xlsx,7011,12,90,300,-37.0
ticks_20251217.xlsx,7011,16,105,300,6.0
ticks_20251217.xlsx,7011,14,120,300,-7.0
ticks_20251217.xlsx,7011,16,135,300,17.0
ticks_20251217.xlsx,7011,14,150,300,47.0
ticks_20251217.xlsx,7011,20,165,300,50.0
ticks_20251217.xlsx,7011,14,180,300,-7.0
ticks_20251217.xlsx,7011,8,30,360,38.0
ticks_20251217.xlsx,7011,10,45,360,46.0
ticks_20251217.xlsx,7011,4,60,360,17.0
ticks_20251217.xlsx,7011,4,75,360,19.0
ticks_20251217.xlsx,7011,6,90,360,2.0
ticks_20251217.xlsx,7011,12,105,360,17.0
ticks_20251217.xlsx,7011,14,120,360,-12.0
ticks_20251217.xlsx,7011,16,135,360,27.0
ticks_20251217.xlsx,7011,14,150,360,71.0
ticks_20251217.xlsx,7011,10,165,360,81.0
ticks_20251217.xlsx,7011,8,180,360,75.0
ticks_20251217.xlsx,7011,12,30,420,26.0
ticks_20251217.xlsx,7011,10,45,420,3.0
ticks_20251217.xlsx,7011,10,60,420,27.0
ticks_20251217.xlsx,7011,10,75,420,29.0
ticks_20251217.xlsx,7011,12,90,420,11.0
ticks_20251217.xlsx,7011,10,105,420,41.0
ticks_20251217.xlsx,7011,14,120,420,80.0
ticks_20251217.xlsx,7011,12,135,420,82.0
ticks_20251217.xlsx,7011,10,150,420,88.0
ticks_20251217.xlsx,7011,8,165,420,29.0
ticks_20251217.xlsx,7011,4,180,420,36.0
ticks_20251217.xlsx,7011,8,30,480,56.0
ticks_20251217.xlsx,7011,6,45,480,12.0
ticks_20251217.xlsx,7011,8,60,480,93.0
ticks_20251217.xlsx,7011,8,75,480,90.0
ticks_20251217.xlsx,7011,8,90,480,71.0
ticks_20251217.xlsx,7011,12,105,480,107.0
ticks_20251217.xlsx,7011,10,120,480,58.0
ticks_20251217.xlsx,7011,12,135,480,94.0
ticks_20251217.xlsx,7011,10,150,480,43.0
ticks_20251217.xlsx,7011,10,165,480,41.0
ticks_20251217.xlsx,7011,8,180,480,41.0
ticks_20251217.xlsx,7011,8,30,540,58.0
ticks_20251217.xlsx,7011,6,45,540,63.0
ticks_20251217.xlsx,7011,10,60,540,106.0
ticks_20251217.xlsx,7011,10,75,540,108.0
ticks_20251217.xlsx,7011,8,90,540,88.0
ticks_20251217.xlsx,7011,10,105,540,110.0
ticks_20251217.xlsx,7011,10,120,540,39.0
ticks_20251217.xlsx,7011,8,135,540,33.0
ticks_20251217.xlsx,7011,8,150,540,27.0
ticks_20251217.xlsx,7011,6,165,540,30.0
ticks_20251217.xlsx,7011,2,180,540,1.0
ticks_20251217.xlsx,7011,6,30,600,67.0
ticks_20251217.xlsx,7011,6,45,600,65.0
ticks_20251217.xlsx,7011,4,60,600,27.0
ticks_20251217.xlsx,7011,4,75,600,21.0
ticks_20251217.xlsx,7011,8,90,600,47.0
ticks_20251217.xlsx,7011,10,105,600,43.0
ticks_20251217.xlsx,7011,10,120,600,34.0
ticks_20251217.xlsx,7011,8,135,600,37.0
ticks_20251217.xlsx,7011,8,150,600,30.0
ticks_20251217.xlsx,7011,10,165,600,63.0
ticks_20251217.xlsx,7011,8,180,600,69.0
ticks_20251217.xlsx,7011,6,30,660,85.0
ticks_20251217.xlsx,7011,10,45,660,87.0
ticks_20251217.xlsx,7011,10,60,660,49.0
ticks_20251217.xlsx,7011,6,75,660,0.0
ticks_20251217.xlsx,7011,10,90,660,10.0
ticks_20251217.xlsx,7011,10,105,660,10.0
ticks_20251217.xlsx,7011,14,120,660,51.0
ticks_20251217.xlsx,7011,14,135,660,60.0
ticks_20251217.xlsx,7011,12,150,660,42.0
ticks_20251217.xlsx,7011,10,165,660,28.0
ticks_20251217.xlsx,7011,6,180,660,-5.0
ticks_20251217.xlsx,7011,10,30,720,40.0
ticks_20251217.xlsx,7011,12,45,720,13.0
ticks_20251217.xlsx,7011,12,60,720,26.0
ticks_20251217.xlsx,7011,10,75,720,8.0
ticks_20251217.xlsx,7011,12,90,720,11.0
