file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20251118.xlsx,7011,42,30,300,60.0
ticks_20251118.xlsx,7011,26,45,300,9.0
ticks_20251118.xlsx,7011,24,60,300,27.0
ticks_20251118.xlsx,7011,22,75,300,13.0
ticks_20251118.xlsx,7011,20,90,300,38.0
ticks_20251118.xlsx,7011,16,105,300,8.0
ticks_20251118.xlsx,7011,20,120,300,10.0
ticks_20251118.xlsx,7011,20,135,300,-8.0
ticks_20251118.xlsx,7011,32,150,300,14.0
ticks_20251118.xlsx,7011,26,165,300,-19.0
ticks_20251118.xlsx,7011,24,180,300,-1.0
ticks_20251118.xlsx,7011,24,30,360,95.0
ticks_20251118.xlsx,7011,28,45,360,52.0
ticks_20251118.xlsx,7011,32,60,360,76.0
ticks_20251118.xlsx,7011,20,75,360,37.0
ticks_20251118.xlsx,7011,18,90,360,43.0
ticks_20251118.xlsx,7011,18,105,360,28.0
ticks_20251118.xlsx,7011,20,120,360,25.0
ticks_20251118.xlsx,7011,24,135,360,-19.0
ticks_20251118.xlsx,7011,20,150,360,-10.0
ticks_20251118.xlsx,7011,24,165,360,-21.0
ticks_20251118.xlsx,7011,28,180,360,-31.0
ticks_20251118.xlsx,7011,34,30,420,89.0
ticks_20251118.xlsx,7011,22,45,420,38.0
ticks_20251118.xlsx,7011,26,60,420,38.0
ticks_20251118.xlsx,7011,22,75,420,7.0
ticks_20251118.xlsx,7011,22,90,420,20.0
ticks_20251118.xlsx,7011,18,105,420,5.0
ticks_20251118.xlsx,7011,26,120,420,-25.0
ticks_20251118.xlsx,7011,26,135,420,-35.0
ticks_20251118.xlsx,7011,30,150,420,-50.0
ticks_20251118.xlsx,7011,22,165,420,-14.0
ticks_20251118.xlsx,7011,20,180,420,-19.0
ticks_20251118.xlsx,7011,38,30,480,43.0
ticks_20251118.xlsx,7011,30,45,480,18.0
ticks_20251118.xlsx,7011,32,60,480,3.0
ticks_20251118.xlsx,7011,24,75,480,-14.0
ticks_20251118.xlsx,7011,20,90,480,-41.0
ticks_20251118.xlsx,7011,22,105,480,-49.0
ticks_20251118.xlsx,7011,22,120,480,-61.0
ticks_20251118.xlsx,7011,20,135,480,-60.0
ticks_20251118.xlsx,7011,20,150,480,-27.0
ticks_20251118.xlsx,7011,18,165,480,-43.0
ticks_20251118.xlsx,7011,12,180,480,-6.0
ticks_20251118.xlsx,7011,38,30,540,-9.0
ticks_20251118.xlsx,7011,28,45,540,11.0
ticks_20251118.xlsx,7011,28,60,540,23.0
ticks_20251118.xlsx,7011,24,75,540,-4.0
ticks_20251118.xlsx,7011,16,90,540,-17.0
ticks_20251118.xlsx,7011,16,105,540,-43.0
ticks_20251118.xlsx,7011,18,120,540,-53.0
ticks_20251118.xlsx,7011,18,135,540,-45.0
ticks_20251118.xlsx,7011,20,150,540,-13.0
ticks_20251118.xlsx,7011,14,165,540,9.0
ticks_20251118.xlsx,7011,22,180,540,17.0
ticks_20251118.xlsx,7011,36,30,600,28.0
ticks_20251118.xlsx,7011,24,45,600,38.0
ticks_20251118.xlsx,7011,26,60,600,10.0
ticks_20251118.xlsx,7011,18,75,600,-7.0
ticks_20251118.xlsx,7011,16,90,600,-41.0
ticks_20251118.xlsx,7011,20,105,600,-54.0
ticks_20251118.xlsx,7011,18,120,600,-35.0
ticks_20251118.xlsx,7011,14,135,600,-29.0
ticks_20251118.xlsx,7011,18,150,600,16.0
ticks_20251118.xlsx,7011,16,165,600,11.0
ticks_20251118.xlsx,7011,18,180,600,26.0
ticks_20251118.xlsx,7011,38,30,660,37.0
ticks_20251118.xlsx,7011,30,45,660,-6.0
ticks_20251118.xlsx,7011,30,60,660,21.0
ticks_20251118.xlsx,7011,20,75,660,-21.0
ticks_20251118.xlsx,7011,18,90,660,-38.0
ticks_20251118.xlsx,7011,20,105,660,-29.0
ticks_20251118.xlsx,7011,20,120,660,-10.0
ticks_20251118.xlsx,7011,14,135,660,8.0
ticks_20251118.xlsx,7011,20,150,660,7.0
ticks_20251118.xlsx,7011,18,165,660,-7.0
ticks_20251118.xlsx,7011,14,180,660,59.0
ticks_20251118.xlsx,7011,38,30,720,38.0
ticks_20251118.xlsx,7011,28,45,720,-23.0
ticks_20251118.xlsx,7011,24,60,720,0.0
ticks_20251118.xlsx,7011,20,75,720,-21.0
ticks_20251118.xlsx,7011,24,90,720,7.0
ticks_20251118.xlsx,7011,22,105,720,-35.0
ticks_20251118.xlsx,7011,18,120,720,16.0
ticks_20251118.xlsx,7011,14,135,720,-3.0
ticks_20251118.xlsx,7011,24,150,720,-19.0
ticks_20251118.xlsx,7011,12,165,720,33.0
ticks_20251118.xlsx,7011,16,180,720,42.0
ticks_20251118.xlsx,7011,40,30,780,36.0
ticks_20251118.xlsx,7011,24,45,780,21.0
ticks_20251118.xlsx,7011,28,60,780,6.0
ticks_20251118.xlsx,7011,22,75,780,-54.0
ticks_20251118.xlsx,7011,20,90,780,-26.0
ticks_20251118.xlsx,7011,20,105,780,16.0
ticks_20251118.xlsx,7011,18,120,780,24.0
ticks_20251118.xlsx,7011,18,135,780,22.0
ticks_20251118.xlsx,7011,14,150,780,17.0
ticks_20251118.xlsx,7011,6,165,780,-9.0
ticks_20251118.xlsx,7011,10,180,780,19.0
ticks_20251118.xlsx,7011,42,30,840,-13.0
ticks_20251118.xlsx,7011,24,45,840,-24.0
ticks_20251118.xlsx,7011,28,60,840,42.0
ticks_20251118.xlsx,7011,20,75,840,28.0
ticks_20251118.xlsx,7011,20,90,840,10.0
ticks_20251118.xlsx,7011,18,105,840,4.0
ticks_20251118.xlsx,7011,18,120,840,13.0
ticks_20251118.xlsx,7011,12,135,840,23.0
ticks_20251118.xlsx,7011,10,150,840,-2.0
ticks_20251118.xlsx,7011,12,165,840,-1.0
ticks_20251118.xlsx,7011,10,180,840,7.0
ticks_20251118.xlsx,7011,42,30,900,11.0
ticks_20251118.xlsx,7011,18,45,900,-19.0
ticks_20251118.xlsx,7011,22,60,900,12.0
ticks_20251118.xlsx,7011,18,75,900,27.0
ticks_20251118.xlsx,7011,22,90,900,27.0
ticks_20251118.xlsx,7011,22,105,900,15.0
ticks_20251118.xlsx,7011,14,120,900,34.0
ticks_20251118.xlsx,7011,10,135,900,-17.0
ticks_20251118.xlsx,7011,16,150,900,-27.0
ticks_20251118.xlsx,7011,16,165,900,-19.0
ticks_20251118.xlsx,7011,12,180,900,-11.0
