file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20251208.xlsx,7011,46,30,300,-52.0
ticks_20251208.xlsx,7011,26,45,300,-77.0
ticks_20251208.xlsx,7011,24,60,300,3.0
ticks_20251208.xlsx,7011,22,75,300,-12.0
ticks_20251208.xlsx,7011,26,90,300,-8.0
ticks_20251208.xlsx,7011,16,105,300,1.0
ticks_20251208.xlsx,7011,14,120,300,-14.0
ticks_20251208.xlsx,7011,20,135,300,-9.0
ticks_20251208.xlsx,7011,26,150,300,-12.0
ticks_20251208.xlsx,7011,20,165,300,-18.0
ticks_20251208.xlsx,7011,18,180,300,-14.0
ticks_20251208.xlsx,7011,42,30,360,-97.0
ticks_20251208.xlsx,7011,24,45,360,-60.0
ticks_20251208.xlsx,7011,26,60,360,-9.0
ticks_20251208.xlsx,7011,22,75,360,12.0
ticks_20251208.xlsx,7011,20,90,360,25.0
ticks_20251208.xlsx,7011,16,105,360,19.0
ticks_20251208.xlsx,7011,20,120,360,11.0
ticks_20251208.xlsx,7011,18,135,360,5.0
ticks_20251208.xlsx,7011,20,150,360,-34.0
ticks_20251208.xlsx,7011,14,165,360,-27.0
ticks_20251208.xlsx,7011,16,180,360,-22.0
ticks_20251208.xlsx,7011,38,30,420,-51.0
ticks_20251208.xlsx,7011,26,45,420,-25.0
ticks_20251208.xlsx,7011,22,60,420,0.0
ticks_20251208.xlsx,7011,18,75,420,30.0
ticks_20251208.xlsx,7011,14,90,420,28.0
ticks_20251208.xlsx,7011,16,105,420,4.0
ticks_20251208.xlsx,7011,18,120,420,-5.0
ticks_20251208.xlsx,7011,18,135,420,-9.0
ticks_20251208.xlsx,7011,16,150,420,-13.0
ticks_20251208.xlsx,7011,14,165,420,1.0
ticks_20251208.xlsx,7011,14,180,420,11.0
ticks_20251208.xlsx,7011,32,30,480,-56.0
ticks_20251208.xlsx,7011,26,45,480,-29.0
ticks_20251208.xlsx,7011,24,60,480,5.0
ticks_20251208.xlsx,7011,14,75,480,44.0
ticks_20251208.xlsx,7011,12,90,480,36.0
ticks_20251208.xlsx,7011,14,105,480,14.0
ticks_20251208.xlsx,7011,14,120,480,5.0
ticks_20251208.xlsx,7011,16,135,480,13.0
ticks_20251208.xlsx,7011,14,150,480,-2.0
ticks_20251208.xlsx,7011,10,165,480,-26.0
ticks_20251208.xlsx,7011,14,180,480,-18.0
ticks_20251208.xlsx,7011,34,30,540,-41.0
ticks_20251208.xlsx,7011,28,45,540,-38.0
ticks_20251208.xlsx,7011,20,60,540,30.0
ticks_20251208.xlsx,7011,14,75,540,49.0
ticks_20251208.xlsx,7011,16,90,540,23.0
ticks_20251208.xlsx,7011,14,105,540,13.0
ticks_20251208.xlsx,7011,14,120,540,-2.0
ticks_20251208.xlsx,7011,14,135,540,-8.0
ticks_20251208.xlsx,7011,10,150,540,-30.0
ticks_20251208.xlsx,7011,14,165,540,5.0
ticks_20251208.xlsx,7011,18,180,540,-2.0
ticks_20251208.xlsx,7011,34,30,600,-37.0
ticks_20251208.xlsx,7011,20,45,600,-11.0
ticks_20251208.xlsx,7011,14,60,600,33.0
ticks_20251208.xlsx,7011,12,75,600,47.0
ticks_20251208.xlsx,7011,8,90,600,14.0
ticks_20251208.xlsx,7011,8,105,600,2.0
ticks_20251208.xlsx,7011,6,120,600,-1.0
ticks_20251208.xlsx,7011,8,135,600,-4.0
ticks_20251208.xlsx,7011,8,150,600,-38.0
ticks_20251208.xlsx,7011,12,165,600,-1.0
ticks_20251208.xlsx,7011,18,180,600,-3.0
ticks_20251208.xlsx,7011,34,30,660,-44.0
ticks_20251208.xlsx,7011,20,45,660,-5.0
ticks_20251208.xlsx,7011,16,60,660,26.0
ticks_20251208.xlsx,7011,8,75,660,24.0
ticks_20251208.xlsx,7011,8,90,660,17.0
ticks_20251208.xlsx,7011,6,105,660,12.0
ticks_20251208.xlsx,7011,6,120,660,4.0
ticks_20251208.xlsx,7011,10,135,660,5.0
ticks_20251208.xlsx,7011,6,150,660,-23.0
ticks_20251208.xlsx,7011,8,165,660,4.0
ticks_20251208.xlsx,7011,14,180,660,-16.0
ticks_20251208.xlsx,7011,34,30,720,-36.0
ticks_20251208.xlsx,7011,22,45,720,-24.0
ticks_20251208.xlsx,7011,12,60,720,14.0
ticks_20251208.xlsx,7011,8,75,720,27.0
ticks_20251208.xlsx,7011,10,90,720,15.0
ticks_20251208.xlsx,7011,10,105,720,11.0
ticks_20251208.xlsx,7011,8,120,720,4.0
ticks_20251208.xlsx,7011,10,135,720,6.0
ticks_20251208.xlsx,7011,6,150,720,-19.0
ticks_20251208.xlsx,7011,8,165,720,8.0
ticks_20251208.xlsx,7011,10,180,720,1.0
ticks_20251208.xlsx,7011,38,30,780,-55.0
ticks_20251208.xlsx,7011,20,45,780,-37.0
ticks_20251208.xlsx,7011,10,60,780,13.0
ticks_20251208.xlsx,7011,8,75,780,27.0
ticks_20251208.xlsx,7011,8,90,780,27.0
ticks_20251208.xlsx,7011,6,105,780,11.0
ticks_20251208.xlsx,7011,6,120,780,5.0
ticks_20251208.xlsx,7011,10,135,780,8.0
ticks_20251208.xlsx,7011,6,150,780,-23.0
ticks_20251208.xlsx,7011,10,165,780,3.0
ticks_20251208.xlsx,7011,12,180,780,18.0
ticks_20251208.xlsx,7011,38,30,840,-66.0
ticks_20251208.xlsx,7011,22,45,840,-46.0
ticks_20251208.xlsx,7011,12,60,840,2.0
ticks_20251208.xlsx,7011,8,75,840,28.0
ticks_20251208.xlsx,7011,10,90,840,22.0
ticks_20251208.xlsx,7011,10,105,840,9.0
ticks_20251208.xlsx,7011,8,120,840,-9.0
ticks_20251208.xlsx,7011,12,135,840,-4.0
ticks_20251208.xlsx,7011,4,150,840,-18.0
ticks_20251208.xlsx,7011,12,165,840,2.0
ticks_20251208.xlsx,7011,8,180,840,-12.0
ticks_20251208.xlsx,7011,36,30,900,-86.0
ticks_20251208.xlsx,7011,22,45,900,-35.0
ticks_20251208.xlsx,7011,12,60,900,6.0
ticks_20251208.xlsx,7011,12,75,900,24.0
ticks_20251208.xlsx,7011,10,90,900,14.0
ticks_20251208.xlsx,7011,6,105,900,17.0
ticks_20251208.xlsx,7011,12,120,900,-12.0
ticks_20251208.xlsx,7011,10,135,900,1.0
ticks_20251208.xlsx,7011,6,150,900,6.0
ticks_20251208.xlsx,7011,8,165,900,-3.0
ticks_20251208.xlsx,7011,10,180,900,-9.0
