file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20250903.xlsx,7011,16,30,300,5.0
ticks_20250903.xlsx,7011,14,45,300,12.0
ticks_20250903.xlsx,7011,16,60,300,0.0
ticks_20250903.xlsx,7011,18,75,300,1.0
ticks_20250903.xlsx,7011,14,90,300,14.0
ticks_20250903.xlsx,7011,14,105,300,-9.0
ticks_20250903.xlsx,7011,12,120,300,-8.0
ticks_20250903.xlsx,7011,10,135,300,-19.0
ticks_20250903.xlsx,7011,14,150,300,-24.0
ticks_20250903.xlsx,7011,10,165,300,-4.0
ticks_20250903.xlsx,7011,6,180,300,-11.0
ticks_20250903.xlsx,7011,16,30,360,-1.0
ticks_20250903.xlsx,7011,14,45,360,12.0
ticks_20250903.xlsx,7011,14,60,360,12.0
ticks_20250903.xlsx,7011,8,75,360,38.0
ticks_20250903.xlsx,7011,8,90,360,42.0
ticks_20250903.xlsx,7011,4,105,360,31.0
ticks_20250903.xlsx,7011,6,120,360,15.0
ticks_20250903.xlsx,7011,4,135,360,21.0
ticks_20250903.xlsx,7011,2,150,360,-4.0
ticks_20250903.xlsx,7011,2,165,360,7.0
ticks_20250903.xlsx,7011,2,180,360,7.0
ticks_20250903.xlsx,7011,14,30,420,14.0
ticks_20250903.xlsx,7011,12,45,420,12.0
ticks_20250903.xlsx,7011,12,60,420,14.0
ticks_20250903.xlsx,7011,6,75,420,35.0
ticks_20250903.xlsx,7011,4,90,420,42.0
ticks_20250903.xlsx,7011,6,105,420,39.0
ticks_20250903.xlsx,7011,4,120,420,19.0
ticks_20250903.xlsx,7011,2,135,420,26.0
ticks_20250903.xlsx,7011,2,150,420,7.0
ticks_20250903.xlsx,7011,0,165,420,0.0
ticks_20250903.xlsx,7011,0,180,420,0.0
ticks_20250903.xlsx,7011,10,30,480,13.0
ticks_20250903.xlsx,7011,10,45,480,27.0
ticks_20250903.xlsx,7011,10,60,480,11.0
ticks_20250903.xlsx,7011,4,75,480,26.0
ticks_20250903.xlsx,7011,2,90,480,34.0
ticks_20250903.xlsx,7011,2,105,480,38.0
ticks_20250903.xlsx,7011,6,120,480,28.0
ticks_20250903.xlsx,7011,4,135,480,21.0
ticks_20250903.xlsx,7011,6,150,480,-2.0
ticks_20250903.xlsx,7011,4,165,480,-12.0
ticks_20250903.xlsx,7011,4,180,480,-15.0
