file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20250924.xlsx,7011,38,30,300,-73.0
ticks_20250924.xlsx,7011,32,45,300,-51.0
ticks_20250924.xlsx,7011,26,60,300,-13.0
ticks_20250924.xlsx,7011,22,75,300,-27.0
ticks_20250924.xlsx,7011,24,90,300,-40.0
ticks_20250924.xlsx,7011,20,105,300,-48.0
ticks_20250924.xlsx,7011,22,120,300,-35.0
ticks_20250924.xlsx,7011,26,135,300,6.0
ticks_20250924.xlsx,7011,26,150,300,9.0
ticks_20250924.xlsx,7011,22,165,300,7.0
ticks_20250924.xlsx,7011,14,180,300,-5.0
ticks_20250924.xlsx,7011,38,30,360,-65.0
ticks_20250924.xlsx,7011,30,45,360,-24.0
ticks_20250924.xlsx,7011,24,60,360,-36.0
ticks_20250924.xlsx,7011,28,75,360,-21.0
ticks_20250924.xlsx,7011,26,90,360,-33.0
ticks_20250924.xlsx,7011,22,105,360,-27.0
ticks_20250924.xlsx,7011,18,120,360,-21.0
ticks_20250924.xlsx,7011,20,135,360,9.0
ticks_20250924.xlsx,7011,16,150,360,51.0
ticks_20250924.xlsx,7011,12,165,360,39.0
ticks_20250924.xlsx,7011,12,180,360,38.0
ticks_20250924.xlsx,7011,34,30,420,-48.0
ticks_20250924.xlsx,7011,28,45,420,-42.0
ticks_20250924.xlsx,7011,28,60,420,-74.0
ticks_20250924.xlsx,7011,26,75,420,-18.0
ticks_20250924.xlsx,7011,16,90,420,2.0
ticks_20250924.xlsx,7011,18,105,420,6.0
ticks_20250924.xlsx,7011,20,120,420,14.0
ticks_20250924.xlsx,7011,12,135,420,29.0
ticks_20250924.xlsx,7011,16,150,420,37.0
ticks_20250924.xlsx,7011,16,165,420,9.0
ticks_20250924.xlsx,7011,14,180,420,21.0
ticks_20250924.xlsx,7011,34,30,480,-22.0
ticks_20250924.xlsx,7011,26,45,480,-16.0
ticks_20250924.xlsx,7011,28,60,480,-22.0
ticks_20250924.xlsx,7011,30,75,480,-32.0
ticks_20250924.xlsx,7011,26,90,480,-8.0
ticks_20250924.xlsx,7011,16,105,480,-49.0
ticks_20250924.xlsx,7011,16,120,480,-27.0
ticks_20250924.xlsx,7011,14,135,480,-16.0
ticks_20250924.xlsx,7011,18,150,480,7.0
ticks_20250924.xlsx,7011,14,165,480,26.0
ticks_20250924.xlsx,7011,14,180,480,33.0
ticks_20250924.xlsx,7011,30,30,540,-17.0
ticks_20250924.xlsx,7011,30,45,540,-2.0
ticks_20250924.xlsx,7011,28,60,540,-39.0
ticks_20250924.xlsx,7011,24,75,540,-10.0
ticks_20250924.xlsx,7011,14,90,540,-17.0
ticks_20250924.xlsx,7011,10,105,540,-4.0
ticks_20250924.xlsx,7011,10,120,540,-7.0
ticks_20250924.xlsx,7011,14,135,540,-15.0
ticks_20250924.xlsx,7011,14,150,540,7.0
ticks_20250924.xlsx,7011,18,165,540,5.0
ticks_20250924.xlsx,7011,14,180,540,12.0
ticks_20250924.xlsx,7011,32,30,600,-16.0
ticks_20250924.xlsx,7011,34,45,600,-10.0
ticks_20250924.xlsx,7011,32,60,600,-52.0
ticks_20250924.xlsx,7011,26,75,600,-46.0
ticks_20250924.xlsx,7011,14,90,600,-11.0
ticks_20250924.xlsx,7011,10,105,600,-12.0
ticks_20250924.xlsx,7011,8,120,600,-3.0
ticks_20250924.xlsx,7011,12,135,600,-1.0
ticks_20250924.xlsx,7011,16,150,600,23.0
ticks_20250924.xlsx,7011,18,165,600,2.0
ticks_20250924.xlsx,7011,16,180,600,9.0
ticks_20250924.xlsx,7011,36,30,660,-35.0
ticks_20250924.xlsx,7011,30,45,660,-21.0
ticks_20250924.xlsx,7011,28,60,660,-42.0
ticks_20250924.xlsx,7011,18,75,660,-30.0
ticks_20250924.xlsx,7011,12,90,660,-15.0
ticks_20250924.xlsx,7011,12,105,660,-31.0
ticks_20250924.xlsx,7011,12,120,660,-16.0
ticks_20250924.xlsx,7011,18,135,660,0.0
ticks_20250924.xlsx,7011,16,150,660,7.0
ticks_20250924.xlsx,7011,14,165,660,16.0
ticks_20250924.xlsx,7011,12,180,660,30.0
ticks_20250924.xlsx,7011,28,30,720,-18.0
ticks_20250924.xlsx,7011,22,45,720,6.0
ticks_20250924.xlsx,7011,20,60,720,-10.0
ticks_20250924.xlsx,7011,18,75,720,-34.0
ticks_20250924.xlsx,7011,14,90,720,-15.0
ticks_20250924.xlsx,7011,10,105,720,-15.0
ticks_20250924.xlsx,7011,16,120,720,-7.0
ticks_20250924.xlsx,7011,18,135,720,-6.0
ticks_20250924.xlsx,7011,14,150,720,9.0
ticks_20250924.xlsx,7011,14,165,720,6.0
ticks_20250924.xlsx,7011,10,180,720,33.0
ticks_20250924.xlsx,7011,26,30,780,11.0
ticks_20250924.xlsx,7011,18,45,780,41.0
ticks_20250924.xlsx,7011,20,60,780,9.0
ticks_20250924.xlsx,7011,20,75,780,-24.0
ticks_20250924.xlsx,7011,14,90,780,-6.0
ticks_20250924.xlsx,7011,10,105,780,-14.0
ticks_20250924.xlsx,7011,16,120,780,-15.0
ticks_20250924.xlsx,7011,12,135,780,-3.0
ticks_20250924.xlsx,7011,16,150,780,23.0
ticks_20250924.xlsx,7011,12,165,780,35.0
ticks_20250924.xlsx,7011,8,180,780,44.0
ticks_20250924.xlsx,7011,30,30,840,-43.0
ticks_20250924.xlsx,7011,20,45,840,-14.0
ticks_20250924.xlsx,7011,22,60,840,-23.0
ticks_20250924.xlsx,7011,22,75,840,-16.0
ticks_20250924.xlsx,7011,16,90,840,4.0
ticks_20250924.xlsx,7011,12,105,840,-33.0
ticks_20250924.xlsx,7011,10,120,840,-29.0
ticks_20250924.xlsx,7011,16,135,840,-20.0
ticks_20250924.xlsx,7011,16,150,840,23.0
ticks_20250924.xlsx,7011,12,165,840,50.0
ticks_20250924.xlsx,7011,12,180,840,61.0
ticks_20250924.xlsx,7011,28,30,900,-26.0
ticks_20250924.xlsx,7011,18,45,900,-20.0
ticks_20250924.xlsx,7011,20,60,900,-38.0
ticks_20250924.xlsx,7011,24,75,900,-43.0
ticks_20250924.xlsx,7011,14,90,900,-19.0
ticks_20250924.xlsx,7011,12,105,900,-29.0
ticks_20250924.xlsx,7011,14,120,900,-29.0
ticks_20250924.xlsx,7011,16,135,900,25.0
ticks_20250924.xlsx,7011,16,150,900,35.0
ticks_20250924.xlsx,7011,14,165,900,-1.0
ticks_20250924.xlsx,7011,12,180,900,7.0
