file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20251001.xlsx,7011,54,30,300,36.0
ticks_20251001.xlsx,7011,42,45,300,-35.0
ticks_20251001.xlsx,7011,38,60,300,-14.0
ticks_20251001.xlsx,7011,38,75,300,-27.0
ticks_20251001.xlsx,7011,26,90,300,58.0
ticks_20251001.xlsx,7011,32,105,300,69.0
ticks_20251001.xlsx,7011,32,120,300,83.0
ticks_20251001.xlsx,7011,34,135,300,51.0
ticks_20251001.xlsx,7011,26,150,300,22.0
ticks_20251001.xlsx,7011,24,165,300,39.0
ticks_20251001.xlsx,7011,22,180,300,-12.0
ticks_20251001.xlsx,7011,46,30,360,-9.0
ticks_20251001.xlsx,7011,34,45,360,-9.0
ticks_20251001.xlsx,7011,30,60,360,74.0
ticks_20251001.xlsx,7011,28,75,360,85.0
ticks_20251001.xlsx,7011,26,90,360,58.0
ticks_20251001.xlsx,7011,14,105,360,63.0
ticks_20251001.xlsx,7011,22,120,360,44.0
ticks_20251001.xlsx,7011,16,135,360,58.0
ticks_20251001.xlsx,7011,20,150,360,111.0
ticks_20251001.xlsx,7011,16,165,360,60.0
ticks_20251001.xlsx,7011,12,180,360,20.0
ticks_20251001.xlsx,7011,38,30,420,-48.0
ticks_20251001.xlsx,7011,30,45,420,-85.0
ticks_20251001.xlsx,7011,24,60,420,5.0
ticks_20251001.xlsx,7011,18,75,420,37.0
ticks_20251001.xlsx,7011,16,90,420,5.0
ticks_20251001.xlsx,7011,18,105,420,33.0
ticks_20251001.xlsx,7011,24,120,420,37.0
ticks_20251001.xlsx,7011,12,135,420,56.0
ticks_20251001.xlsx,7011,12,150,420,40.0
ticks_20251001.xlsx,7011,14,165,420,32.0
ticks_20251001.xlsx,7011,16,180,420,45.0
ticks_20251001.xlsx,7011,34,30,480,-56.0
ticks_20251001.xlsx,7011,30,45,480,-98.0
ticks_20251001.xlsx,7011,24,60,480,8.0
ticks_20251001.xlsx,7011,18,75,480,27.0
ticks_20251001.xlsx,7011,18,90,480,14.0
ticks_20251001.xlsx,7011,18,105,480,36.0
ticks_20251001.xlsx,7011,16,120,480,27.0
ticks_20251001.xlsx,7011,10,135,480,50.0
ticks_20251001.xlsx,7011,18,150,480,32.0
ticks_20251001.xlsx,7011,18,165,480,28.0
ticks_20251001.xlsx,7011,20,180,480,81.0
ticks_20251001.xlsx,7011,34,30,540,-27.0
ticks_20251001.xlsx,7011,28,45,540,-30.0
ticks_20251001.xlsx,7011,22,60,540,20.0
ticks_20251001.xlsx,7011,14,75,540,34.0
ticks_20251001.xlsx,7011,16,90,540,23.0
ticks_20251001.xlsx,7011,16,105,540,20.0
ticks_20251001.xlsx,7011,20,120,540,14.0
ticks_20251001.xlsx,7011,16,135,540,63.0
ticks_20251001.xlsx,7011,12,150,540,24.0
ticks_20251001.xlsx,7011,16,165,540,-3.0
ticks_20251001.xlsx,7011,12,180,540,17.0
ticks_20251001.xlsx,7011,34,30,600,-43.0
ticks_20251001.xlsx,7011,28,45,600,2.0
ticks_20251001.xlsx,7011,24,60,600,22.0
ticks_20251001.xlsx,7011,18,75,600,44.0
ticks_20251001.xlsx,7011,18,90,600,43.0
ticks_20251001.xlsx,7011,22,105,600,10.0
ticks_20251001.xlsx,7011,16,120,600,81.0
ticks_20251001.xlsx,7011,16,135,600,0.0
ticks_20251001.xlsx,7011,16,150,600,-2.0
ticks_20251001.xlsx,7011,16,165,600,4.0
ticks_20251001.xlsx,7011,12,180,600,18.0
ticks_20251001.xlsx,7011,34,30,660,-7.0
ticks_20251001.xlsx,7011,34,45,660,-26.0
ticks_20251001.xlsx,7011,28,60,660,19.0
ticks_20251001.xlsx,7011,28,75,660,-14.0
ticks_20251001.xlsx,7011,26,90,660,26.0
ticks_20251001.xlsx,7011,22,105,660,47.0
ticks_20251001.xlsx,7011,18,120,660,-9.0
ticks_20251001.xlsx,7011,14,135,660,18.0
ticks_20251001.xlsx,7011,10,150,660,21.0
ticks_20251001.xlsx,7011,8,165,660,22.0
ticks_20251001.xlsx,7011,6,180,660,33.0
ticks_20251001.xlsx,7011,32,30,720,-1.0
ticks_20251001.xlsx,7011,30,45,720,-12.0
ticks_20251001.xlsx,7011,32,60,720,63.0
ticks_20251001.xlsx,7011,36,75,720,59.0
ticks_20251001.xlsx,7011,22,90,720,-36.0
ticks_20251001.xlsx,7011,20,105,720,-33.0
ticks_20251001.xlsx,7011,18,120,720,-6.0
ticks_20251001.xlsx,7011,14,135,720,-1.0
ticks_20251001.xlsx,7011,14,150,720,8.0
ticks_20251001.xlsx,7011,12,165,720,-3.0
ticks_20251001.xlsx,7011,6,180,720,33.0
ticks_20251001.xlsx,7011,32,30,780,-3.0
ticks_20251001.xlsx,7011,28,45,780,-6.0
ticks_20251001.xlsx,7011,32,60,780,69.0
ticks_20251001.xlsx,7011,28,75,780,60.0
ticks_20251001.xlsx,7011,14,90,780,34.0
ticks_20251001.xlsx,7011,16,105,780,13.0
ticks_20251001.xlsx,7011,10,120,780,22.0
ticks_20251001.xlsx,7011,12,135,780,28.0
ticks_20251001.xlsx,7011,12,150,780,39.0
ticks_20251001.xlsx,7011,10,165,780,20.0
ticks_20251001.xlsx,7011,8,180,780,18.0
ticks_20251001.xlsx,7011,26,30,840,23.0
ticks_20251001.xlsx,7011,26,45,840,19.0
ticks_20251001.xlsx,7011,28,60,840,107.0
ticks_20251001.xlsx,7011,22,75,840,125.0
ticks_20251001.xlsx,7011,24,90,840,78.0
ticks_20251001.xlsx,7011,18,105,840,21.0
ticks_20251001.xlsx,7011,8,120,840,42.0
ticks_20251001.xlsx,7011,6,135,840,51.0
ticks_20251001.xlsx,7011,6,150,840,48.0
ticks_20251001.xlsx,7011,8,165,840,36.0
ticks_20251001.xlsx,7011,14,180,840,145.0
ticks_20251001.xlsx,7011,20,30,900,47.0
ticks_20251001.xlsx,7011,20,45,900,50.0
ticks_20251001.xlsx,7011,14,60,900,56.0
ticks_20251001.xlsx,7011,14,75,900,154.0
ticks_20251001.xlsx,7011,10,90,900,135.0
ticks_20251001.xlsx,7011,8,105,900,122.0
ticks_20251001.xlsx,7011,8,120,900,131.0
ticks_20251001.xlsx,7011,6,135,900,145.0
ticks_20251001.xlsx,7011,6,150,900,146.0
ticks_20251001.xlsx,7011,4,165,900,140.0
ticks_20251001.xlsx,7011,4,180,900,142.0
