file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20251128.xlsx,7011,16,30,300,22.0
ticks_20251128.xlsx,7011,10,45,300,-2.0
ticks_20251128.xlsx,7011,16,60,300,29.0
ticks_20251128.xlsx,7011,16,75,300,12.0
ticks_20251128.xlsx,7011,18,90,300,-1.0
ticks_20251128.xlsx,7011,12,105,300,-19.0
ticks_20251128.xlsx,7011,14,120,300,-12.0
ticks_20251128.xlsx,7011,14,135,300,14.0
ticks_20251128.xlsx,7011,8,150,300,14.0
ticks_20251128.xlsx,7011,10,165,300,9.0
ticks_20251128.xlsx,7011,12,180,300,-18.0
ticks_20251128.xlsx,7011,14,30,360,16.0
ticks_20251128.xlsx,7011,6,45,360,6.0
ticks_20251128.xlsx,7011,14,60,360,-2.0
ticks_20251128.xlsx,7011,18,75,360,-19.0
ticks_20251128.xlsx,7011,16,90,360,-22.0
ticks_20251128.xlsx,7011,16,105,360,-27.0
ticks_20251128.xlsx,7011,18,120,360,-18.0
ticks_20251128.xlsx,7011,16,135,360,9.0
ticks_20251128.xlsx,7011,10,150,360,28.0
ticks_20251128.xlsx,7011,8,165,360,30.0
ticks_20251128.xlsx,7011,6,180,360,-11.0
ticks_20251128.xlsx,7011,14,30,420,-33.0
ticks_20251128.xlsx,7011,12,45,420,-22.0
ticks_20251128.xlsx,7011,22,60,420,-5.0
ticks_20251128.xlsx,7011,20,75,420,-15.0
ticks_20251128.xlsx,7011,18,90,420,16.0
ticks_20251128.xlsx,7011,14,105,420,17.0
ticks_20251128.xlsx,7011,12,120,420,22.0
ticks_20251128.xlsx,7011,12,135,420,23.0
ticks_20251128.xlsx,7011,8,150,420,36.0
ticks_20251128.xlsx,7011,8,165,420,0.0
ticks_20251128.xlsx,7011,8,180,420,-51.0
ticks_20251128.xlsx,7011,22,30,480,-21.0
ticks_20251128.xlsx,7011,10,45,480,-8.0
ticks_20251128.xlsx,7011,16,60,480,-40.0
ticks_20251128.xlsx,7011,12,75,480,-15.0
ticks_20251128.xlsx,7011,14,90,480,-12.0
ticks_20251128.xlsx,7011,14,105,480,-29.0
ticks_20251128.xlsx,7011,14,120,480,-22.0
ticks_20251128.xlsx,7011,12,135,480,-29.0
ticks_20251128.xlsx,7011,8,150,480,-9.0
ticks_20251128.xlsx,7011,12,165,480,-16.0
ticks_20251128.xlsx,7011,10,180,480,-27.0
ticks_20251128.xlsx,7011,18,30,540,-17.0
ticks_20251128.xlsx,7011,14,45,540,-26.0
ticks_20251128.xlsx,7011,16,60,540,-15.0
ticks_20251128.xlsx,7011,14,75,540,-20.0
ticks_20251128.xlsx,7011,16,90,540,-66.0
ticks_20251128.xlsx,7011,14,105,540,-46.0
ticks_20251128.xlsx,7011,12,120,540,-9.0
ticks_20251128.xlsx,7011,10,135,540,-3.0
ticks_20251128.xlsx,7011,4,150,540,-5.0
ticks_20251128.xlsx,7011,4,165,540,-24.0
ticks_20251128.xlsx,7011,8,180,540,-26.0
ticks_20251128.xlsx,7011,20,30,600,-25.0
ticks_20251128.xlsx,7011,22,45,600,-34.0
ticks_20251128.xlsx,7011,18,60,600,-34.0
ticks_20251128.xlsx,7011,16,75,600,-33.0
ticks_20251128.xlsx,7011,12,90,600,-40.0
ticks_20251128.xlsx,7011,14,105,600,-46.0
ticks_20251128.xlsx,7011,14,120,600,-39.0
ticks_20251128.xlsx,7011,10,135,600,-32.0
ticks_20251128.xlsx,7011,4,150,600,11.0
ticks_20251128.xlsx,7011,6,165,600,2.0
ticks_20251128.xlsx,7011,6,180,600,-46.0
ticks_20251128.xlsx,7011,22,30,660,-7.0
ticks_20251128.xlsx,7011,16,45,660,-4.0
ticks_20251128.xlsx,7011,22,60,660,-1.0
ticks_20251128.xlsx,7011,14,75,660,4.0
ticks_20251128.xlsx,7011,16,90,660,-28.0
ticks_20251128.xlsx,7011,12,105,660,-42.0
ticks_20251128.xlsx,7011,12,120,660,-48.0
ticks_20251128.xlsx,7011,10,135,660,-43.0
ticks_20251128.xlsx,7011,4,150,660,8.0
ticks_20251128.xlsx,7011,6,165,660,-4.0
ticks_20251128.xlsx,7011,6,180,660,-16.0
ticks_20251128.xlsx,7011,22,30,720,-1.0
ticks_20251128.xlsx,7011,12,45,720,-4.0
ticks_20251128.xlsx,7011,14,60,720,9.0
ticks_20251128.xlsx,7011,8,75,720,1.0
ticks_20251128.xlsx,7011,12,90,720,-34.0
ticks_20251128.xlsx,7011,10,105,720,-42.0
ticks_20251128.xlsx,7011,10,120,720,-40.0
ticks_20251128.xlsx,7011,12,135,720,-46.0
ticks_20251128.xlsx,7011,4,150,720,2.0
ticks_20251128.xlsx,7011,6,165,720,-4.0
ticks_20251128.xlsx,7011,8,180,720,-22.0
ticks_20251128.xlsx,7011,24,30,780,-8.0
ticks_20251128.xlsx,7011,16,45,780,-24.0
ticks_20251128.xlsx,7011,10,60,780,4.0
ticks_20251128.xlsx,7011,8,75,780,-10.0
ticks_20251128.xlsx,7011,10,90,780,-40.0
ticks_20251128.xlsx,7011,12,105,780,-60.0
ticks_20251128.xlsx,7011,12,120,780,-58.0
ticks_20251128.xlsx,7011,12,135,780,-58.0
ticks_20251128.xlsx,7011,4,150,780,-6.0
ticks_20251128.xlsx,7011,6,165,780,-10.0
ticks_20251128.xlsx,7011,6,180,780,-25.0
ticks_20251128.xlsx,7011,18,30,840,-2.0
ticks_20251128.xlsx,7011,8,45,840,-12.0
ticks_20251128.xlsx,7011,12,60,840,-7.0
ticks_20251128.xlsx,7011,12,75,840,-20.0
ticks_20251128.xlsx,7011,14,90,840,-50.0
ticks_20251128.xlsx,7011,14,105,840,-60.0
ticks_20251128.xlsx,7011,12,120,840,-54.0
ticks_20251128.xlsx,7011,8,135,840,-46.0
ticks_20251128.xlsx,7011,4,150,840,17.0
ticks_20251128.xlsx,7011,6,165,840,7.0
ticks_20251128.xlsx,7011,10,180,840,-18.0
ticks_20251128.xlsx,7011,18,30,900,-6.0
ticks_20251128.xlsx,7011,8,45,900,-11.0
ticks_20251128.xlsx,7011,16,60,900,-3.0
ticks_20251128.xlsx,7011,14,75,900,-5.0
ticks_20251128.xlsx,7011,14,90,900,-30.0
ticks_20251128.xlsx,7011,10,105,900,-47.0
ticks_20251128.xlsx,7011,8,120,900,-44.0
ticks_20251128.xlsx,7011,10,135,900,-29.0
ticks_20251128.xlsx,7011,4,150,900,18.0
ticks_20251128.xlsx,7011,6,165,900,7.0
ticks_20251128.xlsx,7011,8,180,900,-10.0
