file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20251006.xlsx,7011,82,30,300,-1.0
ticks_20251006.xlsx,7011,62,45,300,-4.0
ticks_20251006.xlsx,7011,58,60,300,14.0
ticks_20251006.xlsx,7011,50,75,300,-26.0
ticks_20251006.xlsx,7011,46,90,300,-55.0
ticks_20251006.xlsx,7011,38,105,300,-61.0
ticks_20251006.xlsx,7011,40,120,300,-74.0
ticks_20251006.xlsx,7011,36,135,300,-66.0
ticks_20251006.xlsx,7011,40,150,300,-94.0
ticks_20251006.xlsx,7011,40,165,300,-39.0
ticks_20251006.xlsx,7011,30,180,300,4.0
ticks_20251006.xlsx,7011,76,30,360,4.0
ticks_20251006.xlsx,7011,64,45,360,-16.0
ticks_20251006.xlsx,7011,72,60,360,-71.0
ticks_20251006.xlsx,7011,56,75,360,-132.0
ticks_20251006.xlsx,7011,40,90,360,-68.0
ticks_20251006.xlsx,7011,38,105,360,-85.0
ticks_20251006.xlsx,7011,40,120,360,-117.0
ticks_20251006.xlsx,7011,52,135,360,-104.0
ticks_20251006.xlsx,7011,40,150,360,-19.0
ticks_20251006.xlsx,7011,28,165,360,2.0
ticks_20251006.xlsx,7011,24,180,360,-76.0
ticks_20251006.xlsx,7011,70,30,420,-34.0
ticks_20251006.xlsx,7011,54,45,420,-14.0
ticks_20251006.xlsx,7011,52,60,420,-63.0
ticks_20251006.xlsx,7011,48,75,420,-53.0
ticks_20251006.xlsx,7011,34,90,420,-25.0
ticks_20251006.xlsx,7011,32,105,420,-10.0
ticks_20251006.xlsx,7011,32,120,420,-26.0
ticks_20251006.xlsx,7011,30,135,420,34.0
ticks_20251006.xlsx,7011,32,150,420,-52.0
ticks_20251006.xlsx,7011,22,165,420,8.0
ticks_20251006.xlsx,7011,22,180,420,-29.0
ticks_20251006.xlsx,7011,60,30,480,-14.0
ticks_20251006.xlsx,7011,40,45,480,50.0
ticks_20251006.xlsx,7011,46,60,480,-1.0
ticks_20251006.xlsx,7011,44,75,480,-46.0
