file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20251126.xlsx,7011,48,30,300,-25.0
ticks_20251126.xlsx,7011,38,45,300,-40.0
ticks_20251126.xlsx,7011,30,60,300,-30.0
ticks_20251126.xlsx,7011,22,75,300,0.0
ticks_20251126.xlsx,7011,22,90,300,-4.0
ticks_20251126.xlsx,7011,22,105,300,14.0
ticks_20251126.xlsx,7011,14,120,300,25.0
ticks_20251126.xlsx,7011,18,135,300,-13.0
ticks_20251126.xlsx,7011,16,150,300,-23.0
ticks_20251126.xlsx,7011,12,165,300,-7.0
ticks_20251126.xlsx,7011,18,180,300,-17.0
ticks_20251126.xlsx,7011,44,30,360,12.0
ticks_20251126.xlsx,7011,26,45,360,-1.0
ticks_20251126.xlsx,7011,30,60,360,-2.0
ticks_20251126.xlsx,7011,26,75,360,12.0
ticks_20251126.xlsx,7011,20,90,360,37.0
ticks_20251126.xlsx,7011,14,105,360,10.0
ticks_20251126.xlsx,7011,16,120,360,-14.0
ticks_20251126.xlsx,7011,18,135,360,-23.0
ticks_20251126.xlsx,7011,14,150,360,-8.0
ticks_20251126.xlsx,7011,14,165,360,-3.0
ticks_20251126.xlsx,7011,8,180,360,-8.0
ticks_20251126.xlsx,7011,34,30,420,23.0
ticks_20251126.xlsx,7011,22,45,420,-7.0
ticks_20251126.xlsx,7011,28,60,420,-20.0
ticks_20251126.xlsx,7011,26,75,420,22.0
ticks_20251126.xlsx,7011,18,90,420,41.0
ticks_20251126.xlsx,7011,16,105,420,3.0
ticks_20251126.xlsx,7011,10,120,420,20.0
ticks_20251126.xlsx,7011,10,135,420,7.0
ticks_20251126.xlsx,7011,10,150,420,6.0
ticks_20251126.xlsx,7011,14,165,420,-9.0
ticks_20251126.xlsx,7011,16,180,420,13.0
ticks_20251126.xlsx,7011,34,30,480,22.0
ticks_20251126.xlsx,7011,28,45,480,-19.0
ticks_20251126.xlsx,7011,22,60,480,-27.0
ticks_20251126.xlsx,7011,22,75,480,37.0
ticks_20251126.xlsx,7011,20,90,480,45.0
ticks_20251126.xlsx,7011,14,105,480,43.0
ticks_20251126.xlsx,7011,18,120,480,6.0
ticks_20251126.xlsx,7011,16,135,480,-4.0
ticks_20251126.xlsx,7011,16,150,480,-5.0
ticks_20251126.xlsx,7011,14,165,480,18.0
ticks_20251126.xlsx,7011,12,180,480,22.0
ticks_20251126.xlsx,7011,30,30,540,16.0
ticks_20251126.xlsx,7011,30,45,540,-2.0
ticks_20251126.xlsx,7011,24,60,540,7.0
ticks_20251126.xlsx,7011,16,75,540,15.0
ticks_20251126.xlsx,7011,18,90,540,12.0
ticks_20251126.xlsx,7011,20,105,540,12.0
ticks_20251126.xlsx,7011,16,120,540,35.0
ticks_20251126.xlsx,7011,12,135,540,13.0
ticks_20251126.xlsx,7011,12,150,540,3.0
ticks_20251126.xlsx,7011,6,165,540,1.0
ticks_20251126.xlsx,7011,6,180,540,22.0
ticks_20251126.xlsx,7011,26,30,600,2.0
ticks_20251126.xlsx,7011,22,45,600,-20.0
ticks_20251126.xlsx,7011,18,60,600,-8.0
ticks_20251126.xlsx,7011,16,75,600,50.0
ticks_20251126.xlsx,7011,12,90,600,12.0
ticks_20251126.xlsx,7011,12,105,600,37.0
ticks_20251126.xlsx,7011,14,120,600,37.0
ticks_20251126.xlsx,7011,8,135,600,5.0
ticks_20251126.xlsx,7011,8,150,600,-5.0
ticks_20251126.xlsx,7011,12,165,600,8.0
ticks_20251126.xlsx,7011,6,180,600,62.0
ticks_20251126.xlsx,7011,18,30,660,29.0
ticks_20251126.xlsx,7011,18,45,660,10.0
ticks_20251126.xlsx,7011,20,60,660,20.0
ticks_20251126.xlsx,7011,12,75,660,-2.0
ticks_20251126.xlsx,7011,10,90,660,-11.0
ticks_20251126.xlsx,7011,12,105,660,7.0
ticks_20251126.xlsx,7011,12,120,660,3.0
ticks_20251126.xlsx,7011,10,135,660,-10.0
ticks_20251126.xlsx,7011,8,150,660,-4.0
ticks_20251126.xlsx,7011,8,165,660,43.0
ticks_20251126.xlsx,7011,6,180,660,53.0
ticks_20251126.xlsx,7011,24,30,720,6.0
ticks_20251126.xlsx,7011,20,45,720,24.0
ticks_20251126.xlsx,7011,20,60,720,28.0
ticks_20251126.xlsx,7011,14,75,720,-10.0
ticks_20251126.xlsx,7011,10,90,720,-9.0
ticks_20251126.xlsx,7011,10,105,720,13.0
ticks_20251126.xlsx,7011,6,120,720,5.0
ticks_20251126.xlsx,7011,8,135,720,50.0
ticks_20251126.xlsx,7011,6,150,720,45.0
ticks_20251126.xlsx,7011,4,165,720,-6.0
ticks_20251126.xlsx,7011,4,180,720,49.0
ticks_20251126.xlsx,7011,20,30,780,13.0
ticks_20251126.xlsx,7011,20,45,780,16.0
ticks_20251126.xlsx,7011,18,60,780,-38.0
ticks_20251126.xlsx,7011,16,75,780,-14.0
ticks_20251126.xlsx,7011,10,90,780,-5.0
ticks_20251126.xlsx,7011,4,105,780,7.0
ticks_20251126.xlsx,7011,8,120,780,64.0
ticks_20251126.xlsx,7011,10,135,780,44.0
ticks_20251126.xlsx,7011,4,150,780,-6.0
ticks_20251126.xlsx,7011,6,165,780,39.0
ticks_20251126.xlsx,7011,4,180,780,46.0
ticks_20251126.xlsx,7011,24,30,840,24.0
ticks_20251126.xlsx,7011,20,45,840,21.0
ticks_20251126.xlsx,7011,18,60,840,-47.0
ticks_20251126.xlsx,7011,16,75,840,-5.0
ticks_20251126.xlsx,7011,4,90,840,-7.0
ticks_20251126.xlsx,7011,8,105,840,-1.0
ticks_20251126.xlsx,7011,8,120,840,62.0
ticks_20251126.xlsx,7011,8,135,840,50.0
ticks_20251126.xlsx,7011,4,150,840,-7.0
ticks_20251126.xlsx,7011,6,165,840,33.0
ticks_20251126.xlsx,7011,2,180,840,48.0
ticks_20251126.xlsx,7011,26,30,900,10.0
ticks_20251126.xlsx,7011,18,45,900,25.0
ticks_20251126.xlsx,7011,18,60,900,-38.0
ticks_20251126.xlsx,7011,12,75,900,-11.0
ticks_20251126.xlsx,7011,6,90,900,-15.0
ticks_20251126.xlsx,7011,8,105,900,2.0
ticks_20251126.xlsx,7011,8,120,900,64.0
ticks_20251126.xlsx,7011,6,135,900,53.0
ticks_20251126.xlsx,7011,4,150,900,-9.0
ticks_20251126.xlsx,7011,8,165,900,38.0
ticks_20251126.xlsx,7011,4,180,900,47.0
