file,code,trade,PERIOD_MA_1,PERIOD_MA_2,total
ticks_20251218.xlsx,7011,34,30,300,-34.0
ticks_20251218.xlsx,7011,20,45,300,-26.0
ticks_20251218.xlsx,7011,24,60,300,-8.0
ticks_20251218.xlsx,7011,22,75,300,-10.0
ticks_20251218.xlsx,7011,22,90,300,-13.0
ticks_20251218.xlsx,7011,22,105,300,-44.0
ticks_20251218.xlsx,7011,22,120,300,-16.0
ticks_20251218.xlsx,7011,18,135,300,-50.0
ticks_20251218.xlsx,7011,18,150,300,-34.0
ticks_20251218.xlsx,7011,10,165,300,-17.0
ticks_20251218.xlsx,7011,10,180,300,-15.0
ticks_20251218.xlsx,7011,32,30,360,-23.0
ticks_20251218.xlsx,7011,18,45,360,-12.0
ticks_20251218.xlsx,7011,20,60,360,-8.0
ticks_20251218.xlsx,7011,20,75,360,-16.0
ticks_20251218.xlsx,7011,24,90,360,-22.0
ticks_20251218.xlsx,7011,18,105,360,-20.0
ticks_20251218.xlsx,7011,18,120,360,-26.0
ticks_20251218.xlsx,7011,18,135,360,-43.0
ticks_20251218.xlsx,7011,14,150,360,-51.0
ticks_20251218.xlsx,7011,14,165,360,-23.0
ticks_20251218.xlsx,7011,10,180,360,-40.0
ticks_20251218.xlsx,7011,28,30,420,-12.0
ticks_20251218.xlsx,7011,16,45,420,16.0
ticks_20251218.xlsx,7011,20,60,420,6.0
ticks_20251218.xlsx,7011,20,75,420,18.0
ticks_20251218.xlsx,7011,20,90,420,-21.0
ticks_20251218.xlsx,7011,18,105,420,-16.0
ticks_20251218.xlsx,7011,16,120,420,-18.0
ticks_20251218.xlsx,7011,16,135,420,-32.0
ticks_20251218.xlsx,7011,18,150,420,-33.0
ticks_20251218.xlsx,7011,16,165,420,-15.0
ticks_20251218.xlsx,7011,16,180,420,-20.0
ticks_20251218.xlsx,7011,24,30,480,10.0
ticks_20251218.xlsx,7011,10,45,480,6.0
ticks_20251218.xlsx,7011,16,60,480,5.0
ticks_20251218.xlsx,7011,16,75,480,3.0
ticks_20251218.xlsx,7011,16,90,480,-23.0
ticks_20251218.xlsx,7011,12,105,480,-33.0
ticks_20251218.xlsx,7011,16,120,480,-12.0
ticks_20251218.xlsx,7011,14,135,480,-52.0
ticks_20251218.xlsx,7011,12,150,480,-47.0
ticks_20251218.xlsx,7011,14,165,480,-20.0
ticks_20251218.xlsx,7011,16,180,480,-23.0
ticks_20251218.xlsx,7011,22,30,540,2.0
ticks_20251218.xlsx,7011,8,45,540,4.0
ticks_20251218.xlsx,7011,12,60,540,-6.0
ticks_20251218.xlsx,7011,8,75,540,-23.0
ticks_20251218.xlsx,7011,16,90,540,-41.0
ticks_20251218.xlsx,7011,16,105,540,-35.0
ticks_20251218.xlsx,7011,12,120,540,-26.0
ticks_20251218.xlsx,7011,14,135,540,-32.0
ticks_20251218.xlsx,7011,12,150,540,-43.0
ticks_20251218.xlsx,7011,10,165,540,-30.0
ticks_20251218.xlsx,7011,10,180,540,-31.0
ticks_20251218.xlsx,7011,20,30,600,-16.0
ticks_20251218.xlsx,7011,12,45,600,26.0
ticks_20251218.xlsx,7011,12,60,600,-2.0
ticks_20251218.xlsx,7011,14,75,600,-17.0
ticks_20251218.xlsx,7011,14,90,600,-36.0
ticks_20251218.xlsx,7011,10,105,600,-42.0
ticks_20251218.xlsx,7011,10,120,600,-45.0
ticks_20251218.xlsx,7011,10,135,600,-63.0
ticks_20251218.xlsx,7011,10,150,600,-61.0
ticks_20251218.xlsx,7011,8,165,600,-44.0
ticks_20251218.xlsx,7011,10,180,600,-34.0
ticks_20251218.xlsx,7011,24,30,660,-8.0
ticks_20251218.xlsx,7011,8,45,660,17.0
ticks_20251218.xlsx,7011,16,60,660,-6.0
ticks_20251218.xlsx,7011,8,75,660,-17.0
ticks_20251218.xlsx,7011,12,90,660,-52.0
ticks_20251218.xlsx,7011,10,105,660,-48.0
